lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P5,Stadium Way,999,938,Brewer Park,1118
P7,Bronson Ave & University Dr,9390,9329,Brewer Park,9856
P7,Bronson Ave & University Dr,9599,9538,Brewer Park,10064
P5,Stadium Way,430,369,Brewer Park,539
P7,Bronson Ave & University Dr,10872,10811,Brewer Park,11346
P7,Bronson Ave & University Dr,8155,8094,Brewer Park,8608
P5,Stadium Way,2070,2009,Brewer Park,2189
P2,Colonel By,162,101,Hogs Back Plaza (SW dest.),526
P7,Bronson Ave & University Dr,9898,9837,Brewer Park,10370
P7,Bronson Ave & University Dr,12510,12449,Brewer Park,12961
P2,Colonel By,199,138,Hogs Back Plaza (SW dest.),758
P7,Bronson Ave & University Dr,9693,9632,Brewer Park,10170
P7,Bronson Ave & University Dr,9974,9913,Brewer Park,10741
P7,Bronson Ave & University Dr,11632,11571,Brewer Park,12410
P5,Stadium Way,2790,2729,Brewer Park,2895
P7,Bronson Ave & University Dr,11029,10968,Brewer Park,11495
P5,Stadium Way,255,194,Brewer Park,323
P7,Bronson Ave & University Dr,11117,11056,Brewer Park,11603
P5,Stadium Way,910,849,Brewer Park,1028
P7,Bronson Ave & University Dr,9326,9265,Brewer Park,9798
P1,Colonel By,109,48,Hogs Back Plaza (SW dest.),280
P7,Bronson Ave & University Dr,9261,9200,Brewer Park,9740
P7,Bronson Ave & University Dr,10651,10590,Brewer Park,11115
P3,Stadium Way,4006,3945,Brewer Park,4121
P5,Stadium Way,1910,1849,Brewer Park,2021
P5,Stadium Way,1566,1505,Brewer Park,1675
P7,Bronson Ave & University Dr,9220,9159,Brewer Park,9685
P7,Bronson Ave & University Dr,9605,9544,Brewer Park,10072
P7,Bronson Ave & University Dr,11103,11042,Brewer Park,11590
P5,Stadium Way,2336,2275,Brewer Park,2450
P7,Bronson Ave & University Dr,8547,8486,Brewer Park,9002
P7,Bronson Ave & University Dr,11377,11316,Brewer Park,11849
P2,Colonel By,153,92,Hogs Back Plaza (SW dest.),497
P3,Stadium Way,3655,3594,Brewer Park,3760
P7,Bronson Ave & University Dr,11616,11555,Brewer Park,12089
P7,Bronson Ave & University Dr,219,158,Brewer Park,4609
P3,Stadium Way,3386,3325,Brewer Park,3501
P7,Bronson Ave & University Dr,8630,8569,Brewer Park,9102
P7,Bronson Ave & University Dr,9550,9489,Brewer Park,10024
P7,Bronson Ave & University Dr,8454,8393,Brewer Park,8917
P7,Bronson Ave & University Dr,12388,12327,Brewer Park,12863
P4,Stadium Way,4193,4132,Brewer Park,4300
P5,Stadium Way,1456,1395,Brewer Park,1558
P7,Bronson Ave & University Dr,12473,12412,Brewer Park,12927
P1,Colonel By,451,390,Hogs Back Plaza (SW dest.),698
P5,Stadium Way,262,201,Brewer Park,332
P7,Bronson Ave & University Dr,10283,10222,Brewer Park,11068
P2,Colonel By,535,474,Hogs Back Plaza (SW dest.),888
P7,Bronson Ave & University Dr,9642,9581,Brewer Park,10116
P5,Stadium Way,1378,1317,Brewer Park,1474
P5,Stadium Way,2579,2518,Brewer Park,2696
P7,Bronson Ave & University Dr,11919,11858,Brewer Park,12720
P7,Bronson Ave & University Dr,11256,11195,Brewer Park,11717
P3,Stadium Way,3943,3882,Brewer Park,4052
P7,Bronson Ave & University Dr,10037,9976,Brewer Park,10796
P7,Bronson Ave & University Dr,9922,9861,Brewer Park,10395
P7,Bronson Ave & University Dr,10050,9989,Brewer Park,10814
P5,Stadium Way,970,909,Brewer Park,1088
P7,Bronson Ave & University Dr,8472,8411,Brewer Park,8939
P7,Bronson Ave & University Dr,10202,10141,Brewer Park,10662
P7,Bronson Ave & University Dr,9515,9454,Brewer Park,9995
P5,Stadium Way,1709,1648,Brewer Park,1818
P7,Bronson Ave & University Dr,11740,11679,Brewer Park,12525
P7,Bronson Ave & University Dr,9658,9597,Brewer Park,10131
P7,Bronson Ave & University Dr,10780,10719,Brewer Park,11260
P7,Bronson Ave & University Dr,9867,9806,Brewer Park,10335
P5,Stadium Way,293,232,Brewer Park,371
P5,Stadium Way,751,690,Brewer Park,860
P7,Bronson Ave & University Dr,9126,9065,Brewer Park,9597
P5,Stadium Way,1341,1280,Brewer Park,1444
P5,Stadium Way,1461,1400,Brewer Park,1562
P2,Colonel By,556,495,Hogs Back Plaza (SW dest.),926
P5,Stadium Way,1662,1601,Brewer Park,1767
P3,Stadium Way,3518,3457,Brewer Park,3631
P7,Bronson Ave & University Dr,12001,11940,Brewer Park,12796
P3,Stadium Way,3204,3143,Brewer Park,3318
P7,Bronson Ave & University Dr,9500,9439,Brewer Park,9977
P3,Stadium Way,3382,3321,Brewer Park,3496
P3,Stadium Way,3486,3425,Brewer Park,3599
P7,Bronson Ave & University Dr,9306,9245,Brewer Park,9781
P5,Stadium Way,383,322,Brewer Park,496
P2,Colonel By,533,472,Hogs Back Plaza (SW dest.),883
P3,Stadium Way,3381,3320,Brewer Park,3492
P7,Bronson Ave & University Dr,9357,9296,Brewer Park,9831
P7,Bronson Ave & University Dr,9660,9599,Brewer Park,10135
P5,Stadium Way,161,100,Brewer Park,191
P7,Bronson Ave & University Dr,8333,8272,Brewer Park,8798
P5,Stadium Way,1934,1873,Brewer Park,2043
P5,Stadium Way,2685,2624,Brewer Park,2797
P7,Bronson Ave & University Dr,10102,10041,Brewer Park,10883
P7,Bronson Ave & University Dr,9760,9699,Brewer Park,10225
P7,Bronson Ave & University Dr,9513,9452,Brewer Park,9991
P5,Stadium Way,1443,1382,Brewer Park,1545
P7,Bronson Ave & University Dr,8846,8785,Brewer Park,9309
P3,Stadium Way,3986,3925,Brewer Park,4100
P7,Bronson Ave & University Dr,10247,10186,Brewer Park,11034
P4,Stadium Way,4349,4288,Brewer Park,4463
P5,Stadium Way,2681,2620,Brewer Park,2793
P5,Stadium Way,1104,1043,Brewer Park,1214
P5,Stadium Way,1284,1223,Brewer Park,1396
P7,Bronson Ave & University Dr,11260,11199,Brewer Park,11721
P3,Stadium Way,3656,3595,Brewer Park,3764
P7,Bronson Ave & University Dr,8250,8189,Brewer Park,8720
P7,Bronson Ave & University Dr,11776,11715,Brewer Park,12242
P3,Stadium Way,3538,3477,Brewer Park,3652
P5,Stadium Way,984,923,Brewer Park,1105
P5,Stadium Way,1935,1874,Brewer Park,2047
P5,Stadium Way,760,699,Brewer Park,869
P3,Stadium Way,3999,3938,Brewer Park,4112
P7,Bronson Ave & University Dr,11645,11584,Brewer Park,12428
P7,Bronson Ave & University Dr,9612,9551,Brewer Park,10085
P7,Bronson Ave & University Dr,11094,11033,Brewer Park,11578
P2,Colonel By,611,550,Hogs Back Plaza (SW dest.),1026
P7,Bronson Ave & University Dr,9033,8972,Brewer Park,9492
P3,Stadium Way,3842,3781,Brewer Park,3951
P7,Bronson Ave & University Dr,9975,9914,Brewer Park,10443
P7,Bronson Ave & University Dr,11535,11474,Brewer Park,12307
P7,Bronson Ave & University Dr,11895,11834,Brewer Park,12690
P5,Stadium Way,1296,1235,Brewer Park,1405
P5,Stadium Way,2816,2755,Brewer Park,2932
P5,Stadium Way,2470,2409,Brewer Park,2576
P1,Colonel By,271,210,Hogs Back Plaza (SW dest.),481
P5,Stadium Way,3010,2949,Brewer Park,3114
P7,Bronson Ave & University Dr,9502,9441,Brewer Park,9981
P7,Bronson Ave & University Dr,4278,4217,Brewer Park,4732
P2,Colonel By,658,597,Hogs Back Plaza (SW dest.),1098
P7,Bronson Ave & University Dr,8410,8349,Brewer Park,8883
P7,Bronson Ave & University Dr,8597,8536,Brewer Park,9065
P5,Stadium Way,2772,2711,Brewer Park,2882
P7,Bronson Ave & University Dr,11415,11354,Brewer Park,11887
P7,Bronson Ave & University Dr,10188,10127,Brewer Park,10965
P7,Bronson Ave & University Dr,8145,8084,Brewer Park,8595
P7,Bronson Ave & University Dr,10396,10335,Brewer Park,10874
P7,Bronson Ave & University Dr,11795,11734,Brewer Park,12587
P5,Stadium Way,3034,2973,Brewer Park,3143
P7,Bronson Ave & University Dr,10407,10346,Brewer Park,10887
P7,Bronson Ave & University Dr,269,208,Brewer Park,4685
P5,Stadium Way,318,257,Brewer Park,414
P5,Stadium Way,1569,1508,Brewer Park,1679
P5,Stadium Way,596,535,Brewer Park,706
P7,Bronson Ave & University Dr,4260,4199,Brewer Park,4694
P5,Stadium Way,1907,1846,Brewer Park,2017
P4,Stadium Way,4204,4143,Brewer Park,4313
P5,Stadium Way,2374,2313,Brewer Park,2487
P7,Bronson Ave & University Dr,11910,11849,Brewer Park,12702
P7,Bronson Ave & University Dr,9062,9001,Brewer Park,9531
P5,Stadium Way,1126,1065,Brewer Park,1240
P5,Stadium Way,861,800,Brewer Park,970
P7,Bronson Ave & University Dr,8386,8325,Brewer Park,8851
P7,Bronson Ave & University Dr,8183,8122,Brewer Park,8629
P7,Bronson Ave & University Dr,11688,11627,Brewer Park,12158
P7,Bronson Ave & University Dr,9255,9194,Brewer Park,9735
P7,Bronson Ave & University Dr,10829,10768,Brewer Park,11303
P5,Stadium Way,3103,3042,Brewer Park,3213
P5,Stadium Way,1227,1166,Brewer Park,1336
P7,Bronson Ave & University Dr,10086,10025,Brewer Park,10862
P1,Colonel By,436,375,Hogs Back Plaza (SW dest.),682
P5,Stadium Way,1921,1860,Brewer Park,2029
P7,Bronson Ave & University Dr,11628,11567,Brewer Park,12406
P5,Stadium Way,215,154,Brewer Park,263
P7,Bronson Ave & University Dr,8958,8897,Brewer Park,9428
P2,Colonel By,662,601,Hogs Back Plaza (SW dest.),1110
P7,Bronson Ave & University Dr,9637,9576,Brewer Park,10111
P4,Stadium Way,3220,3159,Brewer Park,3329
P7,Bronson Ave & University Dr,8778,8717,Brewer Park,9252
P5,Stadium Way,1056,995,Brewer Park,1163
P7,Bronson Ave & University Dr,10094,10033,Brewer Park,10869
P7,Bronson Ave & University Dr,9943,9882,Brewer Park,10418
P3,Stadium Way,3965,3904,Brewer Park,4082
P7,Bronson Ave & University Dr,9434,9373,Brewer Park,9899
P7,Bronson Ave & University Dr,11475,11414,Brewer Park,11943
P7,Bronson Ave & University Dr,12417,12356,Brewer Park,12896
P7,Bronson Ave & University Dr,8737,8676,Brewer Park,9210
P3,Stadium Way,3403,3342,Brewer Park,3522
P3,Stadium Way,3222,3161,Brewer Park,3333
P5,Stadium Way,472,411,Brewer Park,590
P7,Bronson Ave & University Dr,10030,9969,Brewer Park,10792
P5,Stadium Way,2164,2103,Brewer Park,2278
P7,Bronson Ave & University Dr,9674,9613,Brewer Park,10148
P7,Bronson Ave & University Dr,4277,4216,Brewer Park,4728
P5,Stadium Way,520,459,Brewer Park,637
P2,Colonel By,608,547,Hogs Back Plaza (SW dest.),1022
P3,Stadium Way,3808,3747,Brewer Park,3914
P2,Colonel By,651,590,Hogs Back Plaza (SW dest.),1093
P5,Stadium Way,2143,2082,Brewer Park,2263
P7,Bronson Ave & University Dr,10632,10571,Brewer Park,11097
P7,Bronson Ave & University Dr,9829,9768,Brewer Park,10290
P7,Bronson Ave & University Dr,8313,8252,Brewer Park,8772
P5,Stadium Way,1752,1691,Brewer Park,1860
P7,Bronson Ave & University Dr,11090,11029,Brewer Park,11569
P5,Stadium Way,201,140,Brewer Park,243
P1,Colonel By,355,294,Hogs Back Plaza (SW dest.),587
P7,Bronson Ave & University Dr,8411,8350,Brewer Park,8887
P5,Stadium Way,2626,2565,Brewer Park,2735
P7,Bronson Ave & University Dr,8353,8292,Brewer Park,8820
P7,Bronson Ave & University Dr,10919,10858,Brewer Park,11398
P7,Bronson Ave & University Dr,9535,9474,Brewer Park,10007
P7,Bronson Ave & University Dr,8760,8699,Brewer Park,9235
P7,Bronson Ave & University Dr,8572,8511,Brewer Park,9036
P7,Bronson Ave & University Dr,9083,9022,Brewer Park,9553
P5,Stadium Way,3063,3002,Brewer Park,3173
P7,Bronson Ave & University Dr,9558,9497,Brewer Park,10032
P7,Bronson Ave & University Dr,11281,11220,Brewer Park,11750
P2,Colonel By,508,447,Hogs Back Plaza (SW dest.),840
P4,Stadium Way,4174,4113,Brewer Park,4287
P7,Bronson Ave & University Dr,11586,11525,Brewer Park,12358
P7,Bronson Ave & University Dr,10007,9946,Brewer Park,10476
P7,Bronson Ave & University Dr,11780,11719,Brewer Park,12568
P4,Stadium Way,4216,4155,Brewer Park,4321
P7,Bronson Ave & University Dr,12531,12470,Brewer Park,12982
P3,Stadium Way,3362,3301,Brewer Park,3476
P7,Bronson Ave & University Dr,11795,11734,Brewer Park,12582
P7,Bronson Ave & University Dr,9151,9090,Brewer Park,9624
P7,Bronson Ave & University Dr,8422,8361,Brewer Park,8896
P7,Bronson Ave & University Dr,12026,11965,Brewer Park,12827
P5,Stadium Way,1167,1106,Brewer Park,1276
P7,Bronson Ave & University Dr,8835,8774,Brewer Park,9300
P5,Stadium Way,2530,2469,Brewer Park,2636
P7,Bronson Ave & University Dr,9574,9513,Brewer Park,10048
P3,Stadium Way,3646,3585,Brewer Park,3756
P5,Stadium Way,514,453,Brewer Park,628
P7,Bronson Ave & University Dr,11050,10989,Brewer Park,11525
P7,Bronson Ave & University Dr,10220,10159,Brewer Park,11003
P5,Stadium Way,276,215,Brewer Park,352
P5,Stadium Way,1310,1249,Brewer Park,1419
P5,Stadium Way,2866,2805,Brewer Park,2973
P7,Bronson Ave & University Dr,11200,11139,Brewer Park,11678
P1,Colonel By,469,408,Hogs Back Plaza (SW dest.),719
P7,Bronson Ave & University Dr,8859,8798,Brewer Park,9329
P3,Stadium Way,3580,3519,Brewer Park,3696
P7,Bronson Ave & University Dr,10169,10108,Brewer Park,10943
P7,Bronson Ave & University Dr,8478,8417,Brewer Park,8943
P3,Stadium Way,3825,3764,Brewer Park,3931
P7,Bronson Ave & University Dr,8569,8508,Brewer Park,9032
P3,Stadium Way,3736,3675,Brewer Park,3843
P3,Stadium Way,3635,3574,Brewer Park,3744
P5,Stadium Way,891,830,Brewer Park,1006
P5,Stadium Way,1364,1303,Brewer Park,1461
P7,Bronson Ave & University Dr,9705,9644,Brewer Park,10174
P7,Bronson Ave & University Dr,11201,11140,Brewer Park,11682
P7,Bronson Ave & University Dr,10869,10808,Brewer Park,11342
P7,Bronson Ave & University Dr,9316,9255,Brewer Park,9785
P3,Stadium Way,3636,3575,Brewer Park,3748
P5,Stadium Way,1396,1335,Brewer Park,1495
P7,Bronson Ave & University Dr,11172,11111,Brewer Park,11654
P5,Stadium Way,225,164,Brewer Park,281
P5,Stadium Way,2601,2540,Brewer Park,2714
P7,Bronson Ave & University Dr,11804,11743,Brewer Park,12273
P1,Colonel By,365,304,Hogs Back Plaza (SW dest.),596
P7,Bronson Ave & University Dr,8698,8637,Brewer Park,9178
P7,Bronson Ave & University Dr,11263,11202,Brewer Park,11729
P7,Bronson Ave & University Dr,8505,8444,Brewer Park,8969
P7,Bronson Ave & University Dr,9737,9676,Brewer Park,10200
P4,Stadium Way,4296,4235,Brewer Park,4407
P5,Stadium Way,2410,2349,Brewer Park,2522
P2,Colonel By,596,535,Hogs Back Plaza (SW dest.),997
P7,Bronson Ave & University Dr,11847,11786,Brewer Park,12638
P7,Bronson Ave & University Dr,9722,9661,Brewer Park,10191
P3,Stadium Way,3804,3743,Brewer Park,3910
P4,Stadium Way,4202,4141,Brewer Park,4309
P5,Stadium Way,1051,990,Brewer Park,1158
P5,Stadium Way,2193,2132,Brewer Park,2304
P2,Colonel By,664,603,Hogs Back Plaza (SW dest.),1119
P7,Bronson Ave & University Dr,11296,11235,Brewer Park,11771
P2,Colonel By,193,132,Hogs Back Plaza (SW dest.),751
P7,Bronson Ave & University Dr,10143,10082,Brewer Park,10610
P5,Stadium Way,1641,1580,Brewer Park,1751
P7,Bronson Ave & University Dr,11575,11514,Brewer Park,12341
P2,Colonel By,490,429,Hogs Back Plaza (SW dest.),804
P5,Stadium Way,2737,2676,Brewer Park,2844
P5,Stadium Way,2390,2329,Brewer Park,2509
P7,Bronson Ave & University Dr,8552,8491,Brewer Park,9011
P5,Stadium Way,1065,1004,Brewer Park,1175
P4,Stadium Way,2455,2394,Brewer Park,2567
P5,Stadium Way,2185,2124,Brewer Park,2296
P7,Bronson Ave & University Dr,9817,9756,Brewer Park,10281
P7,Bronson Ave & University Dr,11036,10975,Brewer Park,11507
P5,Stadium Way,2320,2259,Brewer Park,2432
P7,Bronson Ave & University Dr,9474,9413,Brewer Park,9951
P7,Bronson Ave & University Dr,11707,11646,Brewer Park,12491
P5,Stadium Way,2819,2758,Brewer Park,2940
P5,Stadium Way,914,853,Brewer Park,1033
P5,Stadium Way,2239,2178,Brewer Park,2350
P5,Stadium Way,988,927,Brewer Park,1114
P7,Bronson Ave & University Dr,11047,10986,Brewer Park,11520
P3,Stadium Way,3489,3428,Brewer Park,3603
P4,Stadium Way,4130,4069,Brewer Park,4237
P3,Stadium Way,2920,2859,Brewer Park,3028
P5,Stadium Way,336,275,Brewer Park,444
P5,Stadium Way,1042,981,Brewer Park,1149
P7,Bronson Ave & University Dr,10010,9949,Brewer Park,10774
P5,Stadium Way,2389,2328,Brewer Park,2505
P5,Stadium Way,975,914,Brewer Park,1093
P7,Bronson Ave & University Dr,11546,11485,Brewer Park,12014
P3,Stadium Way,3901,3840,Brewer Park,4003
P5,Stadium Way,459,398,Brewer Park,571
P7,Bronson Ave & University Dr,9385,9324,Brewer Park,9848
P7,Bronson Ave & University Dr,11481,11420,Brewer Park,11951
P5,Stadium Way,1186,1125,Brewer Park,1297
P7,Bronson Ave & University Dr,8600,8539,Brewer Park,9073
P5,Stadium Way,1630,1569,Brewer Park,1742
P1,Colonel By,429,368,Hogs Back Plaza (SW dest.),674
P7,Bronson Ave & University Dr,10658,10597,Brewer Park,11124
P3,Stadium Way,3688,3627,Brewer Park,3797
P5,Stadium Way,1925,1864,Brewer Park,2034
P4,Stadium Way,4290,4229,Brewer Park,4399
P7,Bronson Ave & University Dr,8241,8180,Brewer Park,8707
P2,Colonel By,528,467,Hogs Back Plaza (SW dest.),875
P5,Stadium Way,2051,1990,Brewer Park,2164
P5,Stadium Way,2669,2608,Brewer Park,2780
P7,Bronson Ave & University Dr,9651,9590,Brewer Park,10127
P7,Bronson Ave & University Dr,11791,11730,Brewer Park,12575
P7,Bronson Ave & University Dr,10892,10831,Brewer Park,11366
P7,Bronson Ave & University Dr,11618,11557,Brewer Park,12093
P4,Stadium Way,4055,3994,Brewer Park,4168
P7,Bronson Ave & University Dr,9966,9905,Brewer Park,10737
P3,Stadium Way,3754,3693,Brewer Park,3865
P7,Bronson Ave & University Dr,9859,9798,Brewer Park,10319
P5,Stadium Way,163,102,Brewer Park,195
P5,Stadium Way,2539,2478,Brewer Park,2650
P7,Bronson Ave & University Dr,11341,11280,Brewer Park,11819
P7,Bronson Ave & University Dr,10208,10147,Brewer Park,10986
P7,Bronson Ave & University Dr,9992,9931,Brewer Park,10759
P7,Bronson Ave & University Dr,10051,9990,Brewer Park,10519
P5,Stadium Way,2981,2920,Brewer Park,3088
P7,Bronson Ave & University Dr,11829,11768,Brewer Park,12616
P7,Bronson Ave & University Dr,10827,10766,Brewer Park,11299
P7,Bronson Ave & University Dr,94,33,Brewer Park,248
P7,Bronson Ave & University Dr,12505,12444,Brewer Park,12974
P5,Stadium Way,641,580,Brewer Park,752
P7,Bronson Ave & University Dr,12033,11972,Brewer Park,12832
P4,Stadium Way,4337,4276,Brewer Park,4449
P4,Stadium Way,4306,4245,Brewer Park,4419
P5,Stadium Way,2994,2933,Brewer Park,3105
P5,Stadium Way,594,533,Brewer Park,702
P5,Stadium Way,1047,986,Brewer Park,1154
P5,Stadium Way,2745,2684,Brewer Park,2852
P3,Stadium Way,3261,3200,Brewer Park,3373
P5,Stadium Way,883,822,Brewer Park,993
P7,Bronson Ave & University Dr,8940,8879,Brewer Park,9403
P1,Colonel By,123,62,Hogs Back Plaza (SW dest.),298
P5,Stadium Way,728,667,Brewer Park,839
P7,Bronson Ave & University Dr,10958,10897,Brewer Park,11428
P2,Colonel By,593,532,Hogs Back Plaza (SW dest.),987
P5,Stadium Way,558,497,Brewer Park,667
P7,Bronson Ave & University Dr,10018,9957,Brewer Park,10489
P7,Bronson Ave & University Dr,10672,10611,Brewer Park,11146
P7,Bronson Ave & University Dr,166,105,Brewer Park,4546
P3,Stadium Way,3725,3664,Brewer Park,3829
P7,Bronson Ave & University Dr,8641,8580,Brewer Park,9115
P7,Bronson Ave & University Dr,10999,10938,Brewer Park,11477
P1,Colonel By,260,199,Hogs Back Plaza (SW dest.),467
P7,Bronson Ave & University Dr,11779,11718,Brewer Park,12563
P1,Colonel By,462,401,Hogs Back Plaza (SW dest.),711
P7,Bronson Ave & University Dr,8357,8296,Brewer Park,8825
P7,Bronson Ave & University Dr,10044,9983,Brewer Park,10805
P1,Colonel By,322,261,Hogs Back Plaza (SW dest.),542
P7,Bronson Ave & University Dr,8276,8215,Brewer Park,8742
P7,Bronson Ave & University Dr,9436,9375,Brewer Park,9904
P2,Colonel By,572,511,Hogs Back Plaza (SW dest.),957
P5,Stadium Way,893,832,Brewer Park,1010
P7,Bronson Ave & University Dr,8933,8872,Brewer Park,9395
P7,Bronson Ave & University Dr,8194,8133,Brewer Park,8642
P7,Bronson Ave & University Dr,9582,9521,Brewer Park,10052
P4,Stadium Way,4177,4116,Brewer Park,4291
P5,Stadium Way,2537,2476,Brewer Park,2645
P7,Bronson Ave & University Dr,9091,9030,Brewer Park,9566
P3,Stadium Way,4047,3986,Brewer Park,4159
P7,Bronson Ave & University Dr,11611,11550,Brewer Park,12382
P2,Colonel By,584,523,Hogs Back Plaza (SW dest.),979
P5,Stadium Way,2272,2211,Brewer Park,2383
P1,Colonel By,193,132,Hogs Back Plaza (SW dest.),385
P7,Bronson Ave & University Dr,10677,10616,Brewer Park,11150
P1,Colonel By,455,394,Hogs Back Plaza (SW dest.),702
P5,Stadium Way,1711,1650,Brewer Park,1821
P7,Bronson Ave & University Dr,8307,8246,Brewer Park,8763
P1,Colonel By,287,226,Hogs Back Plaza (SW dest.),501
P5,Stadium Way,1451,1390,Brewer Park,1553
P7,Bronson Ave & University Dr,131,70,Brewer Park,4497
P7,Bronson Ave & University Dr,9408,9347,Brewer Park,9878
P5,Stadium Way,1542,1481,Brewer Park,1650
P4,Stadium Way,353,292,Brewer Park,461
P7,Bronson Ave & University Dr,11085,11024,Brewer Park,11565
P7,Bronson Ave & University Dr,11115,11054,Brewer Park,11599
P7,Bronson Ave & University Dr,9300,9239,Brewer Park,9773
P7,Bronson Ave & University Dr,10251,10190,Brewer Park,11038
P3,Stadium Way,3161,3100,Brewer Park,3273
P7,Bronson Ave & University Dr,12409,12348,Brewer Park,12884
P5,Stadium Way,447,386,Brewer Park,563
P5,Stadium Way,1964,1903,Brewer Park,2081
P1,Colonel By,164,103,Hogs Back Plaza (SW dest.),350
P7,Bronson Ave & University Dr,9056,8995,Brewer Park,9522
P3,Stadium Way,3596,3535,Brewer Park,3710
P4,Stadium Way,4107,4046,Brewer Park,4216
P5,Stadium Way,2911,2850,Brewer Park,3023
P7,Bronson Ave & University Dr,11372,11311,Brewer Park,11840
P7,Bronson Ave & University Dr,9988,9927,Brewer Park,10754
P7,Bronson Ave & University Dr,11448,11387,Brewer Park,11904
P7,Bronson Ave & University Dr,11540,11479,Brewer Park,12005
P5,Stadium Way,1732,1671,Brewer Park,1839
P7,Bronson Ave & University Dr,8239,8178,Brewer Park,8703
P5,Stadium Way,1382,1321,Brewer Park,1486
P5,Stadium Way,1097,1036,Brewer Park,1211
P5,Stadium Way,2461,2400,Brewer Park,2572
P7,Bronson Ave & University Dr,10896,10835,Brewer Park,11371
P7,Bronson Ave & University Dr,186,125,Brewer Park,4577
P7,Bronson Ave & University Dr,10669,10608,Brewer Park,11137
P5,Stadium Way,1620,1559,Brewer Park,1729
P7,Bronson Ave & University Dr,10051,9990,Brewer Park,10818
P5,Stadium Way,1789,1728,Brewer Park,1902
P7,Bronson Ave & University Dr,272,211,Brewer Park,4690
P5,Stadium Way,307,246,Brewer Park,393
P5,Stadium Way,2854,2793,Brewer Park,2964
P7,Bronson Ave & University Dr,229,168,Brewer Park,4627
P7,Bronson Ave & University Dr,9332,9271,Brewer Park,9808
P7,Bronson Ave & University Dr,11694,11633,Brewer Park,12483
P7,Bronson Ave & University Dr,8790,8729,Brewer Park,9260
P5,Stadium Way,810,749,Brewer Park,927
P7,Bronson Ave & University Dr,8574,8513,Brewer Park,9040
P3,Stadium Way,3193,3132,Brewer Park,3299
P3,Stadium Way,3922,3861,Brewer Park,4029
P5,Stadium Way,1381,1320,Brewer Park,1482
P7,Bronson Ave & University Dr,11579,11518,Brewer Park,12058
P5,Stadium Way,1946,1885,Brewer Park,2060
P7,Bronson Ave & University Dr,11741,11680,Brewer Park,12529
P7,Bronson Ave & University Dr,252,191,Brewer Park,4654
P7,Bronson Ave & University Dr,8280,8219,Brewer Park,8746
P5,Stadium Way,253,192,Brewer Park,319
P1,Colonel By,400,339,Hogs Back Plaza (SW dest.),636
P7,Bronson Ave & University Dr,10075,10014,Brewer Park,10551
P7,Bronson Ave & University Dr,9583,9522,Brewer Park,10056
P5,Stadium Way,669,608,Brewer Park,787
P7,Bronson Ave & University Dr,8606,8545,Brewer Park,9081
P7,Bronson Ave & University Dr,9745,9684,Brewer Park,10216
P5,Stadium Way,1980,1919,Brewer Park,2101
P7,Bronson Ave & University Dr,11499,11438,Brewer Park,11975
P7,Bronson Ave & University Dr,8315,8254,Brewer Park,8776
P5,Stadium Way,136,75,Brewer Park,160
P3,Stadium Way,3275,3214,Brewer Park,3395
P7,Bronson Ave & University Dr,8766,8705,Brewer Park,9244
P5,Stadium Way,1607,1546,Brewer Park,1712
P7,Bronson Ave & University Dr,10851,10790,Brewer Park,11324
P5,Stadium Way,2301,2240,Brewer Park,2414
P7,Bronson Ave & University Dr,11639,11578,Brewer Park,12419
P7,Bronson Ave & University Dr,10690,10629,Brewer Park,11163
P2,Colonel By,640,579,Hogs Back Plaza (SW dest.),1072
P5,Stadium Way,1882,1821,Brewer Park,1994
P7,Bronson Ave & University Dr,10062,10001,Brewer Park,10528
P7,Bronson Ave & University Dr,10994,10933,Brewer Park,11468
P2,Colonel By,358,297,Hogs Back Plaza (SW dest.),786
P4,Stadium Way,3182,3121,Brewer Park,3295
P7,Bronson Ave & University Dr,9720,9659,Brewer Park,10187
P7,Bronson Ave & University Dr,10174,10113,Brewer Park,10952
P7,Bronson Ave & University Dr,12520,12459,Brewer Park,13000
P2,Colonel By,500,439,Hogs Back Plaza (SW dest.),821
P7,Bronson Ave & University Dr,9495,9434,Brewer Park,9973
P1,Colonel By,207,146,Hogs Back Plaza (SW dest.),401
P7,Bronson Ave & University Dr,10934,10873,Brewer Park,11410
P5,Stadium Way,3016,2955,Brewer Park,3123
P7,Bronson Ave & University Dr,8962,8901,Brewer Park,9437
P5,Stadium Way,3134,3073,Brewer Park,3242
P5,Stadium Way,1520,1459,Brewer Park,1629
P5,Stadium Way,2284,2223,Brewer Park,2398
P5,Stadium Way,2512,2451,Brewer Park,2619
P2,Colonel By,506,445,Hogs Back Plaza (SW dest.),836
P5,Stadium Way,2009,1948,Brewer Park,2127
P2,Colonel By,638,577,Hogs Back Plaza (SW dest.),1068
P4,Stadium Way,2176,2115,Brewer Park,2286
P5,Stadium Way,663,602,Brewer Park,779
P7,Bronson Ave & University Dr,10019,9958,Brewer Park,10788
P5,Stadium Way,2155,2094,Brewer Park,2270
P3,Stadium Way,3394,3333,Brewer Park,3509
P7,Bronson Ave & University Dr,10838,10777,Brewer Park,11307
P7,Bronson Ave & University Dr,209,148,Brewer Park,4600
P5,Stadium Way,2712,2651,Brewer Park,2822
P5,Stadium Way,928,867,Brewer Park,1041
P7,Bronson Ave & University Dr,10211,10150,Brewer Park,10990
