lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P7,Bronson Ave & University Dr,5227,5166,Brewer Park,5702
P5,Stadium Way,2520,2459,Brewer Park,2628
P2,Colonel By,601,540,Hogs Back Plaza (SW dest.),1024
P7,Bronson Ave & University Dr,11692,11631,Brewer Park,12155
P7,Bronson Ave & University Dr,4988,4927,Brewer Park,5457
P2,Colonel By,164,103,Hogs Back Plaza (SW dest.),588
P7,Bronson Ave & University Dr,7121,7060,Brewer Park,7586
P7,Bronson Ave & University Dr,6363,6302,Brewer Park,6824
P7,Bronson Ave & University Dr,4291,4230,Brewer Park,4752
P5,Stadium Way,1935,1874,Brewer Park,2048
P7,Bronson Ave & University Dr,223,162,Brewer Park,4601
P5,Stadium Way,2643,2582,Brewer Park,2749
P7,Bronson Ave & University Dr,6140,6079,Brewer Park,6912
P5,Stadium Way,313,252,Brewer Park,388
P7,Bronson Ave & University Dr,11958,11897,Brewer Park,12740
P1,Colonel By,354,293,Hogs Back Plaza (SW dest.),596
P7,Bronson Ave & University Dr,4457,4396,Brewer Park,4923
P7,Bronson Ave & University Dr,6305,6244,Brewer Park,7078
P3,Stadium Way,4009,3948,Brewer Park,4117
P5,Stadium Way,1081,1020,Brewer Park,1199
P5,Stadium Way,1030,969,Brewer Park,1147
P7,Bronson Ave & University Dr,11241,11180,Brewer Park,11718
P7,Bronson Ave & University Dr,11244,11183,Brewer Park,11724
P7,Bronson Ave & University Dr,5483,5422,Brewer Park,5938
P5,Stadium Way,2054,1993,Brewer Park,2162
P7,Bronson Ave & University Dr,11989,11928,Brewer Park,12784
P7,Bronson Ave & University Dr,11814,11753,Brewer Park,12603
P2,Colonel By,599,538,Hogs Back Plaza (SW dest.),1020
P3,Stadium Way,3465,3404,Brewer Park,3581
P7,Bronson Ave & University Dr,11623,11562,Brewer Park,12096
P7,Bronson Ave & University Dr,4830,4769,Brewer Park,5300
P3,Stadium Way,3460,3399,Brewer Park,3577
P7,Bronson Ave & University Dr,6832,6771,Brewer Park,7288
P7,Bronson Ave & University Dr,11499,11438,Brewer Park,12276
P7,Bronson Ave & University Dr,6779,6718,Brewer Park,7245
P7,Bronson Ave & University Dr,7119,7058,Brewer Park,7581
P4,Stadium Way,4146,4085,Brewer Park,4262
P5,Stadium Way,429,368,Brewer Park,543
P7,Bronson Ave & University Dr,6286,6225,Brewer Park,7062
P1,Colonel By,176,115,Hogs Back Plaza (SW dest.),376
P5,Stadium Way,973,912,Brewer Park,1092
P7,Bronson Ave & University Dr,6954,6893,Brewer Park,7420
P2,Colonel By,583,522,Hogs Back Plaza (SW dest.),991
P7,Bronson Ave & University Dr,11504,11443,Brewer Park,12285
P5,Stadium Way,567,506,Brewer Park,671
P5,Stadium Way,1346,1285,Brewer Park,1452
P7,Bronson Ave & University Dr,12514,12453,Brewer Park,12984
P7,Bronson Ave & University Dr,7083,7022,Brewer Park,7558
P3,Stadium Way,3705,3644,Brewer Park,3808
P7,Bronson Ave & University Dr,11633,11572,Brewer Park,12113
P7,Bronson Ave & University Dr,5777,5716,Brewer Park,6250
P7,Bronson Ave & University Dr,214,153,Brewer Park,4588
P5,Stadium Way,1882,1821,Brewer Park,1993
P7,Bronson Ave & University Dr,5456,5395,Brewer Park,5917
P7,Bronson Ave & University Dr,7201,7140,Brewer Park,7669
P7,Bronson Ave & University Dr,6299,6238,Brewer Park,6775
P5,Stadium Way,1683,1622,Brewer Park,1798
P7,Bronson Ave & University Dr,11773,11712,Brewer Park,12560
P7,Bronson Ave & University Dr,5845,5784,Brewer Park,6314
P7,Bronson Ave & University Dr,6447,6386,Brewer Park,7219
P7,Bronson Ave & University Dr,6343,6282,Brewer Park,6815
P5,Stadium Way,375,314,Brewer Park,478
P5,Stadium Way,768,707,Brewer Park,875
P7,Bronson Ave & University Dr,6803,6742,Brewer Park,7270
P5,Stadium Way,303,242,Brewer Park,375
P5,Stadium Way,2566,2505,Brewer Park,2671
P2,Colonel By,580,519,Hogs Back Plaza (SW dest.),986
P5,Stadium Way,1708,1647,Brewer Park,1827
P3,Stadium Way,3295,3234,Brewer Park,3405
P7,Bronson Ave & University Dr,6785,6724,Brewer Park,7258
P3,Stadium Way,3151,3090,Brewer Park,3263
P7,Bronson Ave & University Dr,12543,12482,Brewer Park,13002
P3,Stadium Way,3748,3687,Brewer Park,3854
P3,Stadium Way,3574,3513,Brewer Park,3690
P7,Bronson Ave & University Dr,6320,6259,Brewer Park,6792
P5,Stadium Way,629,568,Brewer Park,734
P2,Colonel By,538,477,Hogs Back Plaza (SW dest.),908
P3,Stadium Way,3379,3318,Brewer Park,3491
P7,Bronson Ave & University Dr,6211,6150,Brewer Park,6990
P7,Bronson Ave & University Dr,5754,5693,Brewer Park,6228
P5,Stadium Way,1961,1900,Brewer Park,2078
P7,Bronson Ave & University Dr,12361,12300,Brewer Park,12834
P5,Stadium Way,1674,1613,Brewer Park,1790
P5,Stadium Way,515,454,Brewer Park,627
P7,Bronson Ave & University Dr,4490,4429,Brewer Park,4953
P7,Bronson Ave & University Dr,11736,11675,Brewer Park,12527
P7,Bronson Ave & University Dr,5546,5485,Brewer Park,6037
P5,Stadium Way,2435,2374,Brewer Park,2541
P7,Bronson Ave & University Dr,166,105,Brewer Park,4521
P3,Stadium Way,3718,3657,Brewer Park,3828
P7,Bronson Ave & University Dr,7221,7160,Brewer Park,7690
P4,Stadium Way,4130,4069,Brewer Park,4240
P5,Stadium Way,1033,972,Brewer Park,1151
P5,Stadium Way,1353,1292,Brewer Park,1456
P5,Stadium Way,1954,1893,Brewer Park,2069
P7,Bronson Ave & University Dr,5872,5811,Brewer Park,6341
P3,Stadium Way,3154,3093,Brewer Park,3267
P7,Bronson Ave & University Dr,11801,11740,Brewer Park,12577
P7,Bronson Ave & University Dr,11825,11764,Brewer Park,12623
P3,Stadium Way,3606,3545,Brewer Park,3715
P5,Stadium Way,1220,1159,Brewer Park,1333
P5,Stadium Way,2874,2813,Brewer Park,2982
P5,Stadium Way,1157,1096,Brewer Park,1264
P3,Stadium Way,3697,3636,Brewer Park,3800
P7,Bronson Ave & University Dr,11611,11550,Brewer Park,12078
P7,Bronson Ave & University Dr,4393,4332,Brewer Park,4861
P7,Bronson Ave & University Dr,6977,6916,Brewer Park,7444
P2,Colonel By,375,314,Hogs Back Plaza (SW dest.),818
P7,Bronson Ave & University Dr,5575,5514,Brewer Park,6058
P3,Stadium Way,3486,3425,Brewer Park,3599
P7,Bronson Ave & University Dr,263,202,Brewer Park,4655
P7,Bronson Ave & University Dr,6283,6222,Brewer Park,6750
P7,Bronson Ave & University Dr,228,167,Brewer Park,4609
P5,Stadium Way,2290,2229,Brewer Park,2398
P5,Stadium Way,502,441,Brewer Park,611
P5,Stadium Way,1865,1804,Brewer Park,1976
P1,Colonel By,134,73,Hogs Back Plaza (SW dest.),314
P5,Stadium Way,1458,1397,Brewer Park,1564
P7,Bronson Ave & University Dr,5268,5207,Brewer Park,5736
P7,Bronson Ave & University Dr,4621,4560,Brewer Park,5088
P2,Colonel By,559,498,Hogs Back Plaza (SW dest.),947
P7,Bronson Ave & University Dr,4983,4922,Brewer Park,5448
P7,Bronson Ave & University Dr,11778,11717,Brewer Park,12259
P5,Stadium Way,1569,1508,Brewer Park,1673
P7,Bronson Ave & University Dr,5549,5488,Brewer Park,6041
P7,Bronson Ave & University Dr,4501,4440,Brewer Park,4965
P7,Bronson Ave & University Dr,113,52,Brewer Park,500
P7,Bronson Ave & University Dr,11698,11637,Brewer Park,12164
P7,Bronson Ave & University Dr,5623,5562,Brewer Park,6105
P5,Stadium Way,290,229,Brewer Park,359
P7,Bronson Ave & University Dr,6169,6108,Brewer Park,6645
P7,Bronson Ave & University Dr,11590,11529,Brewer Park,12372
P5,Stadium Way,1924,1863,Brewer Park,2034
P5,Stadium Way,1681,1620,Brewer Park,1794
P5,Stadium Way,2346,2285,Brewer Park,2457
P7,Bronson Ave & University Dr,12544,12483,Brewer Park,12980
P5,Stadium Way,2010,1949,Brewer Park,2115
P4,Stadium Way,2359,2298,Brewer Park,2469
P5,Stadium Way,2314,2253,Brewer Park,2418
P7,Bronson Ave & University Dr,11780,11719,Brewer Park,12263
P7,Bronson Ave & University Dr,7304,7243,Brewer Park,7774
P5,Stadium Way,856,795,Brewer Park,962
P5,Stadium Way,2117,2056,Brewer Park,2221
P7,Bronson Ave & University Dr,5191,5130,Brewer Park,5665
P7,Bronson Ave & University Dr,4459,4398,Brewer Park,4927
P7,Bronson Ave & University Dr,225,164,Brewer Park,4605
P7,Bronson Ave & University Dr,11668,11607,Brewer Park,12137
P7,Bronson Ave & University Dr,5653,5592,Brewer Park,6125
P5,Stadium Way,348,287,Brewer Park,436
P5,Stadium Way,2530,2469,Brewer Park,2637
P7,Bronson Ave & University Dr,6153,6092,Brewer Park,6629
P1,Colonel By,396,335,Hogs Back Plaza (SW dest.),644
P5,Stadium Way,1269,1208,Brewer Park,1379
P7,Bronson Ave & University Dr,6085,6024,Brewer Park,6555
P5,Stadium Way,915,854,Brewer Park,1021
P7,Bronson Ave & University Dr,6179,6118,Brewer Park,6951
P2,Colonel By,626,565,Hogs Back Plaza (SW dest.),1066
P7,Bronson Ave & University Dr,5387,5326,Brewer Park,5853
P4,Stadium Way,4098,4037,Brewer Park,4212
P7,Bronson Ave & University Dr,6296,6235,Brewer Park,7071
P5,Stadium Way,2666,2605,Brewer Park,2770
P7,Bronson Ave & University Dr,7228,7167,Brewer Park,7703
P7,Bronson Ave & University Dr,5988,5927,Brewer Park,6460
P3,Stadium Way,3444,3383,Brewer Park,3560
P7,Bronson Ave & University Dr,11610,11549,Brewer Park,12406
P7,Bronson Ave & University Dr,6233,6172,Brewer Park,7012
P7,Bronson Ave & University Dr,6295,6234,Brewer Park,6770
P7,Bronson Ave & University Dr,4949,4888,Brewer Park,5419
P3,Stadium Way,3686,3625,Brewer Park,3791
P3,Stadium Way,3387,3326,Brewer Park,3499
P5,Stadium Way,507,446,Brewer Park,619
P7,Bronson Ave & University Dr,4481,4420,Brewer Park,4940
P5,Stadium Way,3043,2982,Brewer Park,3155
P7,Bronson Ave & University Dr,11294,11233,Brewer Park,11760
P7,Bronson Ave & University Dr,199,138,Brewer Park,4567
P5,Stadium Way,1394,1333,Brewer Park,1506
P2,Colonel By,257,196,Hogs Back Plaza (SW dest.),800
P3,Stadium Way,3801,3740,Brewer Park,3910
P2,Colonel By,570,509,Hogs Back Plaza (SW dest.),973
P5,Stadium Way,187,126,Brewer Park,223
P7,Bronson Ave & University Dr,5736,5675,Brewer Park,6211
P7,Bronson Ave & University Dr,5856,5795,Brewer Park,6324
P7,Bronson Ave & University Dr,7180,7119,Brewer Park,7635
P5,Stadium Way,229,168,Brewer Park,277
P7,Bronson Ave & University Dr,6184,6123,Brewer Park,6955
P5,Stadium Way,1025,964,Brewer Park,1138
P1,Colonel By,389,328,Hogs Back Plaza (SW dest.),639
P7,Bronson Ave & University Dr,5679,5618,Brewer Park,6153
P5,Stadium Way,1307,1246,Brewer Park,1418
P7,Bronson Ave & University Dr,11337,11276,Brewer Park,11813
P7,Bronson Ave & University Dr,5051,4990,Brewer Park,5525
P7,Bronson Ave & University Dr,11991,11930,Brewer Park,12788
P7,Bronson Ave & University Dr,5603,5542,Brewer Park,6081
P7,Bronson Ave & University Dr,4793,4732,Brewer Park,5272
P7,Bronson Ave & University Dr,5512,5451,Brewer Park,5978
P5,Stadium Way,714,653,Brewer Park,826
P7,Bronson Ave & University Dr,11335,11274,Brewer Park,11809
P7,Bronson Ave & University Dr,5638,5577,Brewer Park,6118
P2,Colonel By,603,542,Hogs Back Plaza (SW dest.),1032
P4,Stadium Way,4192,4131,Brewer Park,4310
P7,Bronson Ave & University Dr,11766,11705,Brewer Park,12552
P7,Bronson Ave & University Dr,11822,11761,Brewer Park,12619
P7,Bronson Ave & University Dr,4940,4879,Brewer Park,5410
P4,Stadium Way,4114,4053,Brewer Park,4225
P7,Bronson Ave & University Dr,11425,11364,Brewer Park,11898
P3,Stadium Way,3538,3477,Brewer Park,3657
P7,Bronson Ave & University Dr,11574,11513,Brewer Park,12036
P7,Bronson Ave & University Dr,11955,11894,Brewer Park,12745
P7,Bronson Ave & University Dr,5503,5442,Brewer Park,5965
P7,Bronson Ave & University Dr,4348,4287,Brewer Park,4811
P5,Stadium Way,227,166,Brewer Park,273
P7,Bronson Ave & University Dr,307,246,Brewer Park,4693
P5,Stadium Way,408,347,Brewer Park,522
P7,Bronson Ave & University Dr,5392,5331,Brewer Park,5862
P3,Stadium Way,3277,3216,Brewer Park,3388
P5,Stadium Way,1586,1525,Brewer Park,1690
P7,Bronson Ave & University Dr,7025,6964,Brewer Park,7491
P7,Bronson Ave & University Dr,12545,12484,Brewer Park,13006
P5,Stadium Way,2962,2901,Brewer Park,3075
P5,Stadium Way,200,139,Brewer Park,239
P5,Stadium Way,858,797,Brewer Park,966
P7,Bronson Ave & University Dr,5849,5788,Brewer Park,6319
P1,Colonel By,305,244,Hogs Back Plaza (SW dest.),539
P7,Bronson Ave & University Dr,5903,5842,Brewer Park,6386
P3,Stadium Way,3943,3882,Brewer Park,4055
P7,Bronson Ave & University Dr,11829,11768,Brewer Park,12627
P7,Bronson Ave & University Dr,12352,12291,Brewer Park,12823
P3,Stadium Way,3244,3183,Brewer Park,3358
P7,Bronson Ave & University Dr,273,212,Brewer Park,4664
P3,Stadium Way,3625,3564,Brewer Park,3732
P3,Stadium Way,3378,3317,Brewer Park,3487
P5,Stadium Way,1540,1479,Brewer Park,1642
P5,Stadium Way,1772,1711,Brewer Park,1879
P7,Bronson Ave & University Dr,5522,5461,Brewer Park,5996
P7,Bronson Ave & University Dr,5436,5375,Brewer Park,5891
P7,Bronson Ave & University Dr,6282,6221,Brewer Park,7058
P7,Bronson Ave & University Dr,7223,7162,Brewer Park,7694
P3,Stadium Way,3777,3716,Brewer Park,3890
P5,Stadium Way,602,541,Brewer Park,704
P7,Bronson Ave & University Dr,6857,6796,Brewer Park,7322
P5,Stadium Way,504,443,Brewer Park,615
P5,Stadium Way,1573,1512,Brewer Park,1678
P7,Bronson Ave & University Dr,5516,5455,Brewer Park,5987
P1,Colonel By,453,392,Hogs Back Plaza (SW dest.),713
P7,Bronson Ave & University Dr,11809,11748,Brewer Park,12594
P7,Bronson Ave & University Dr,5427,5366,Brewer Park,5883
P7,Bronson Ave & University Dr,11918,11857,Brewer Park,12715
P7,Bronson Ave & University Dr,12517,12456,Brewer Park,12989
P4,Stadium Way,4232,4171,Brewer Park,4344
P5,Stadium Way,2430,2369,Brewer Park,2533
P2,Colonel By,637,576,Hogs Back Plaza (SW dest.),1086
P7,Bronson Ave & University Dr,5105,5044,Brewer Park,5575
P7,Bronson Ave & University Dr,7323,7262,Brewer Park,7791
P3,Stadium Way,3749,3688,Brewer Park,3858
P4,Stadium Way,4211,4150,Brewer Park,4327
P5,Stadium Way,1281,1220,Brewer Park,1392
P5,Stadium Way,2517,2456,Brewer Park,2623
P2,Colonel By,202,141,Hogs Back Plaza (SW dest.),778
P7,Bronson Ave & University Dr,5138,5077,Brewer Park,5613
P2,Colonel By,565,504,Hogs Back Plaza (SW dest.),960
P7,Bronson Ave & University Dr,11666,11605,Brewer Park,12133
P5,Stadium Way,1857,1796,Brewer Park,1963
P7,Bronson Ave & University Dr,7234,7173,Brewer Park,7716
P2,Colonel By,546,485,Hogs Back Plaza (SW dest.),925
P5,Stadium Way,2602,2541,Brewer Park,2717
P5,Stadium Way,802,741,Brewer Park,909
P7,Bronson Ave & University Dr,5077,5016,Brewer Park,5547
P5,Stadium Way,485,424,Brewer Park,593
P4,Stadium Way,630,569,Brewer Park,738
P5,Stadium Way,1614,1553,Brewer Park,1728
P7,Bronson Ave & University Dr,6357,6296,Brewer Park,7136
P7,Bronson Ave & University Dr,6775,6714,Brewer Park,7240
P5,Stadium Way,2853,2792,Brewer Park,2961
P7,Bronson Ave & University Dr,6163,6102,Brewer Park,6641
P7,Bronson Ave & University Dr,11631,11570,Brewer Park,12109
P5,Stadium Way,2698,2637,Brewer Park,2809
P5,Stadium Way,1245,1184,Brewer Park,1355
P5,Stadium Way,1775,1714,Brewer Park,1883
P5,Stadium Way,1227,1166,Brewer Park,1342
P7,Bronson Ave & University Dr,148,87,Brewer Park,4496
P3,Stadium Way,3960,3899,Brewer Park,4068
P4,Stadium Way,3247,3186,Brewer Park,3366
P3,Stadium Way,3741,3680,Brewer Park,3850
P5,Stadium Way,2288,2227,Brewer Park,2394
P5,Stadium Way,2690,2629,Brewer Park,2800
P7,Bronson Ave & University Dr,196,135,Brewer Park,4563
P5,Stadium Way,1583,1522,Brewer Park,1699
P5,Stadium Way,2919,2858,Brewer Park,3029
P7,Bronson Ave & University Dr,11914,11853,Brewer Park,12711
P3,Stadium Way,3478,3417,Brewer Park,3590
P5,Stadium Way,1530,1469,Brewer Park,1628
P7,Bronson Ave & University Dr,11591,11530,Brewer Park,12062
P7,Bronson Ave & University Dr,4813,4752,Brewer Park,5288
P5,Stadium Way,2800,2739,Brewer Park,2910
P7,Bronson Ave & University Dr,11453,11392,Brewer Park,11935
P5,Stadium Way,1287,1226,Brewer Park,1400
P1,Colonel By,201,140,Hogs Back Plaza (SW dest.),408
P7,Bronson Ave & University Dr,4768,4707,Brewer Park,5241
P3,Stadium Way,3841,3780,Brewer Park,3955
P5,Stadium Way,706,645,Brewer Park,815
P4,Stadium Way,4127,4066,Brewer Park,4236
P7,Bronson Ave & University Dr,6237,6176,Brewer Park,6698
P2,Colonel By,492,431,Hogs Back Plaza (SW dest.),837
P5,Stadium Way,1393,1332,Brewer Park,1502
P5,Stadium Way,1088,1027,Brewer Park,1208
P7,Bronson Ave & University Dr,6277,6216,Brewer Park,6745
P7,Bronson Ave & University Dr,6224,6163,Brewer Park,6681
P7,Bronson Ave & University Dr,11718,11657,Brewer Park,12196
P7,Bronson Ave & University Dr,12554,12493,Brewer Park,13020
P4,Stadium Way,2329,2268,Brewer Park,2440
P7,Bronson Ave & University Dr,4895,4834,Brewer Park,5372
P3,Stadium Way,3313,3252,Brewer Park,3417
P7,Bronson Ave & University Dr,7033,6972,Brewer Park,7503
P5,Stadium Way,1071,1010,Brewer Park,1186
P5,Stadium Way,2042,1981,Brewer Park,2148
P7,Bronson Ave & University Dr,4901,4840,Brewer Park,5382
P7,Bronson Ave & University Dr,11997,11936,Brewer Park,12793
P7,Bronson Ave & University Dr,7328,7267,Brewer Park,7800
P7,Bronson Ave & University Dr,4351,4290,Brewer Park,4815
P5,Stadium Way,163,102,Brewer Park,187
P7,Bronson Ave & University Dr,11542,11481,Brewer Park,12024
P7,Bronson Ave & University Dr,6290,6229,Brewer Park,6762
P7,Bronson Ave & University Dr,11474,11413,Brewer Park,11953
P7,Bronson Ave & University Dr,6839,6778,Brewer Park,7301
P5,Stadium Way,1542,1481,Brewer Park,1647
P7,Bronson Ave & University Dr,5950,5889,Brewer Park,6428
P4,Stadium Way,4083,4022,Brewer Park,4186
P4,Stadium Way,2467,2406,Brewer Park,2574
P5,Stadium Way,1671,1610,Brewer Park,1785
P5,Stadium Way,2321,2260,Brewer Park,2427
P5,Stadium Way,964,903,Brewer Park,1079
P5,Stadium Way,807,746,Brewer Park,918
P3,Stadium Way,3526,3465,Brewer Park,3635
P5,Stadium Way,932,871,Brewer Park,1039
P7,Bronson Ave & University Dr,5544,5483,Brewer Park,6033
P1,Colonel By,374,313,Hogs Back Plaza (SW dest.),618
P5,Stadium Way,2464,2403,Brewer Park,2570
P7,Bronson Ave & University Dr,4533,4472,Brewer Park,4999
P2,Colonel By,563,502,Hogs Back Plaza (SW dest.),955
P5,Stadium Way,2755,2694,Brewer Park,2867
P7,Bronson Ave & University Dr,6875,6814,Brewer Park,7342
P7,Bronson Ave & University Dr,6237,6176,Brewer Park,7016
P7,Bronson Ave & University Dr,7156,7095,Brewer Park,7621
P3,Stadium Way,3879,3818,Brewer Park,3987
P7,Bronson Ave & University Dr,6335,6274,Brewer Park,7115
P7,Bronson Ave & University Dr,11965,11904,Brewer Park,12749
P1,Colonel By,443,382,Hogs Back Plaza (SW dest.),704
P7,Bronson Ave & University Dr,6393,6332,Brewer Park,6879
P1,Colonel By,190,129,Hogs Back Plaza (SW dest.),394
P7,Bronson Ave & University Dr,11659,11598,Brewer Park,12441
P7,Bronson Ave & University Dr,6366,6305,Brewer Park,6829
P1,Colonel By,281,220,Hogs Back Plaza (SW dest.),513
P7,Bronson Ave & University Dr,11588,11527,Brewer Park,12057
P7,Bronson Ave & University Dr,7295,7234,Brewer Park,7764
P2,Colonel By,628,567,Hogs Back Plaza (SW dest.),1070
P5,Stadium Way,1999,1938,Brewer Park,2102
P7,Bronson Ave & University Dr,6138,6077,Brewer Park,6608
P7,Bronson Ave & University Dr,6878,6817,Brewer Park,7347
P7,Bronson Ave & University Dr,175,114,Brewer Park,4534
P4,Stadium Way,3270,3209,Brewer Park,3383
P5,Stadium Way,766,705,Brewer Park,872
P7,Bronson Ave & University Dr,5840,5779,Brewer Park,6306
P3,Stadium Way,3806,3745,Brewer Park,3914
P7,Bronson Ave & University Dr,4330,4269,Brewer Park,4794
P2,Colonel By,175,114,Hogs Back Plaza (SW dest.),687
P5,Stadium Way,2871,2810,Brewer Park,2977
P1,Colonel By,93,32,Hogs Back Plaza (SW dest.),262
P7,Bronson Ave & University Dr,6985,6924,Brewer Park,7456
P1,Colonel By,271,210,Hogs Back Plaza (SW dest.),500
P5,Stadium Way,2620,2559,Brewer Park,2730
P7,Bronson Ave & University Dr,5055,4994,Brewer Park,5534
P1,Colonel By,331,270,Hogs Back Plaza (SW dest.),566
P5,Stadium Way,2505,2444,Brewer Park,2609
P7,Bronson Ave & University Dr,11784,11723,Brewer Park,12582
P7,Bronson Ave & University Dr,4360,4299,Brewer Park,4825
P5,Stadium Way,2183,2122,Brewer Park,2291
P4,Stadium Way,4345,4284,Brewer Park,4455
P7,Bronson Ave & University Dr,5584,5523,Brewer Park,6067
P7,Bronson Ave & University Dr,6029,5968,Brewer Park,6507
P7,Bronson Ave & University Dr,5686,5625,Brewer Park,6166
P7,Bronson Ave & University Dr,11535,11474,Brewer Park,12011
P3,Stadium Way,3504,3443,Brewer Park,3616
P7,Bronson Ave & University Dr,5098,5037,Brewer Park,5563
P5,Stadium Way,1808,1747,Brewer Park,1920
P5,Stadium Way,1944,1883,Brewer Park,2057
P1,Colonel By,126,65,Hogs Back Plaza (SW dest.),303
P7,Bronson Ave & University Dr,5385,5324,Brewer Park,5849
P3,Stadium Way,3455,3394,Brewer Park,3569
P4,Stadium Way,4080,4019,Brewer Park,4181
P5,Stadium Way,1499,1438,Brewer Park,1606
P7,Bronson Ave & University Dr,12538,12477,Brewer Park,12975
P7,Bronson Ave & University Dr,4796,4735,Brewer Park,5276
P7,Bronson Ave & University Dr,4827,4766,Brewer Park,5296
P7,Bronson Ave & University Dr,5127,5066,Brewer Park,5600
P5,Stadium Way,883,822,Brewer Park,992
P7,Bronson Ave & University Dr,5495,5434,Brewer Park,5956
P5,Stadium Way,2091,2030,Brewer Park,2191
P5,Stadium Way,2976,2915,Brewer Park,3088
P5,Stadium Way,3034,2973,Brewer Park,3151
P7,Bronson Ave & University Dr,11739,11678,Brewer Park,12217
P7,Bronson Ave & University Dr,4680,4619,Brewer Park,5140
P7,Bronson Ave & University Dr,6962,6901,Brewer Park,7435
P5,Stadium Way,1271,1210,Brewer Park,1383
P7,Bronson Ave & University Dr,4463,4402,Brewer Park,4931
P5,Stadium Way,2753,2692,Brewer Park,2862
P7,Bronson Ave & University Dr,6979,6918,Brewer Park,7448
P5,Stadium Way,2686,2625,Brewer Park,2792
P5,Stadium Way,2726,2665,Brewer Park,2830
P7,Bronson Ave & University Dr,6387,6326,Brewer Park,7177
P7,Bronson Ave & University Dr,12339,12278,Brewer Park,12807
P7,Bronson Ave & University Dr,6939,6878,Brewer Park,7398
P7,Bronson Ave & University Dr,6192,6131,Brewer Park,6657
P5,Stadium Way,1047,986,Brewer Park,1160
P7,Bronson Ave & University Dr,11267,11206,Brewer Park,11733
P3,Stadium Way,3315,3254,Brewer Park,3421
P3,Stadium Way,3763,3702,Brewer Park,3874
P5,Stadium Way,728,667,Brewer Park,839
P7,Bronson Ave & University Dr,5168,5107,Brewer Park,5639
P5,Stadium Way,3028,2967,Brewer Park,3143
P7,Bronson Ave & University Dr,6076,6015,Brewer Park,6541
P7,Bronson Ave & University Dr,4402,4341,Brewer Park,4870
P7,Bronson Ave & University Dr,5485,5424,Brewer Park,5943
P5,Stadium Way,2177,2116,Brewer Park,2283
P1,Colonel By,150,89,Hogs Back Plaza (SW dest.),331
P7,Bronson Ave & University Dr,6327,6266,Brewer Park,7107
P7,Bronson Ave & University Dr,4496,4435,Brewer Park,4957
P5,Stadium Way,2488,2427,Brewer Park,2596
P7,Bronson Ave & University Dr,127,66,Brewer Park,4463
P7,Bronson Ave & University Dr,5367,5306,Brewer Park,5835
P5,Stadium Way,2120,2059,Brewer Park,2228
P7,Bronson Ave & University Dr,4916,4855,Brewer Park,5397
P7,Bronson Ave & University Dr,11664,11603,Brewer Park,12445
P5,Stadium Way,1766,1705,Brewer Park,1870
P3,Stadium Way,3161,3100,Brewer Park,3271
P7,Bronson Ave & University Dr,12345,12284,Brewer Park,12815
P5,Stadium Way,574,513,Brewer Park,683
P7,Bronson Ave & University Dr,5022,4961,Brewer Park,5490
P5,Stadium Way,330,269,Brewer Park,406
P7,Bronson Ave & University Dr,11596,11535,Brewer Park,12380
P7,Bronson Ave & University Dr,11512,11451,Brewer Park,11990
P2,Colonel By,184,123,Hogs Back Plaza (SW dest.),756
P5,Stadium Way,1115,1054,Brewer Park,1230
P7,Bronson Ave & University Dr,4292,4231,Brewer Park,4756
P7,Bronson Ave & University Dr,5178,5117,Brewer Park,5652
P2,Colonel By,662,601,Hogs Back Plaza (SW dest.),1129
P4,Stadium Way,4320,4259,Brewer Park,4429
P7,Bronson Ave & University Dr,4563,4502,Brewer Park,5046
P7,Bronson Ave & University Dr,11434,11373,Brewer Park,11912
P7,Bronson Ave & University Dr,5228,5167,Brewer Park,5706
P2,Colonel By,597,536,Hogs Back Plaza (SW dest.),1015
P7,Bronson Ave & University Dr,157,96,Brewer Park,4509
P1,Colonel By,265,204,Hogs Back Plaza (SW dest.),491
P7,Bronson Ave & University Dr,7022,6961,Brewer Park,7486
P5,Stadium Way,2818,2757,Brewer Park,2934
P7,Bronson Ave & University Dr,7291,7230,Brewer Park,7761
P5,Stadium Way,253,192,Brewer Park,308
P5,Stadium Way,2669,2608,Brewer Park,2774
P5,Stadium Way,2030,1969,Brewer Park,2140
P5,Stadium Way,1580,1519,Brewer Park,1686
P2,Colonel By,510,449,Hogs Back Plaza (SW dest.),854
P5,Stadium Way,1464,1403,Brewer Park,1572
P2,Colonel By,539,478,Hogs Back Plaza (SW dest.),912
P4,Stadium Way,3318,3257,Brewer Park,3425
P5,Stadium Way,2357,2296,Brewer Park,2465
P7,Bronson Ave & University Dr,4316,4255,Brewer Park,4777
P5,Stadium Way,634,573,Brewer Park,743
P3,Stadium Way,3240,3179,Brewer Park,3353
P7,Bronson Ave & University Dr,146,85,Brewer Park,4493
P7,Bronson Ave & University Dr,5574,5513,Brewer Park,6054
P5,Stadium Way,614,553,Brewer Park,721
P5,Stadium Way,2803,2742,Brewer Park,2915
P7,Bronson Ave & University Dr,6242,6181,Brewer Park,6707
P5,Stadium Way,2579,2518,Brewer Park,2683
P1,Colonel By,183,122,Hogs Back Plaza (SW dest.),385
P7,Bronson Ave & University Dr,5784,5723,Brewer Park,6259
P4,Stadium Way,4243,4182,Brewer Park,4360
P7,Bronson Ave & University Dr,5539,5478,Brewer Park,6025
