lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P5,Stadium Way,2189,2128,Brewer Park,2307
P6,Colonel By,2555,2494,Hogs Back Plaza (SW dest.),3646
P7,Colonel By,5189,5128,Hogs Back Plaza (SW dest.),5840
P7,Bronson Ave & University Dr,4411,4350,Brewer Park,4799
P7,Bronson Ave & University Dr,6832,6771,Brewer Park,6931
P5,Stadium Way,1115,1054,Brewer Park,1220
P7,Bronson Ave & University Dr,6577,6516,Brewer Park,6671
P5,Stadium Way,2214,2153,Brewer Park,2333
P6,Colonel By,1466,1405,Hogs Back Plaza (SW dest.),2389
P7,Colonel By,4812,4751,Hogs Back Plaza (SW dest.),5587
P7,Bronson Ave & University Dr,4830,4769,Brewer Park,5076
P1,Colonel By,195,134,Hogs Back Plaza (SW dest.),390
P5,Stadium Way,1301,1240,Brewer Park,1411
P6,Colonel By,2785,2724,Hogs Back Plaza (SW dest.),3885
P7,Bronson Ave & University Dr,5979,5918,Brewer Park,6062
P5,Stadium Way,1078,1017,Brewer Park,1182
P2,Colonel By,560,499,Hogs Back Plaza (SW dest.),930
P5,Stadium Way,2315,2254,Brewer Park,2423
P5,Stadium Way,1302,1241,Brewer Park,1415
P4,Stadium Way,4258,4197,Brewer Park,4368
P7,Bronson Ave & University Dr,174,113,Brewer Park,4474
P1,Colonel By,446,385,Hogs Back Plaza (SW dest.),674
P5,Stadium Way,1423,1362,Brewer Park,1524
P7,Colonel By,6236,6175,Hogs Back Plaza (SW dest.),6579
P7,Colonel By,5002,4941,Hogs Back Plaza (SW dest.),5708
P7,Colonel By,5271,5210,Hogs Back Plaza (SW dest.),5901
P6,Colonel By,1625,1564,Hogs Back Plaza (SW dest.),2646
P7,Bronson Ave & University Dr,6803,6742,Brewer Park,7057
P7,Colonel By,6767,6706,Hogs Back Plaza (SW dest.),6933
P6,Colonel By,2011,1950,Hogs Back Plaza (SW dest.),3113
P7,Bronson Ave & University Dr,2836,2775,Brewer Park,4600
P7,Colonel By,6559,6498,Hogs Back Plaza (SW dest.),6798
P3,Stadium Way,3458,3397,Brewer Park,3567
P7,Bronson Ave & University Dr,4886,4825,Brewer Park,5126
P6,Colonel By,1237,1176,Hogs Back Plaza (SW dest.),2014
P5,Stadium Way,1682,1621,Brewer Park,1795
P5,Stadium Way,807,746,Brewer Park,921
P7,Bronson Ave & University Dr,6815,6754,Brewer Park,7073
P5,Stadium Way,1034,973,Brewer Park,1141
P7,Colonel By,4709,4648,Hogs Back Plaza (SW dest.),5510
P7,Colonel By,5502,5441,Hogs Back Plaza (SW dest.),6074
P6,Colonel By,1832,1771,Hogs Back Plaza (SW dest.),2934
P1,Colonel By,185,124,Hogs Back Plaza (SW dest.),377
P6,Colonel By,2391,2330,Hogs Back Plaza (SW dest.),3489
P7,Bronson Ave & University Dr,2190,2129,Brewer Park,4549
P6,Colonel By,3290,3229,Hogs Back Plaza (SW dest.),4381
P4,Stadium Way,4275,4214,Brewer Park,4387
P7,Colonel By,5075,5014,Hogs Back Plaza (SW dest.),5757
P6,Colonel By,2155,2094,Hogs Back Plaza (SW dest.),3224
P2,Colonel By,487,426,Hogs Back Plaza (SW dest.),782
P7,Bronson Ave & University Dr,6870,6809,Hogs Back Plaza (SW dest.),7357
P7,Colonel By,6635,6574,Hogs Back Plaza (SW dest.),6868
P5,Stadium Way,2425,2364,Brewer Park,2526
P7,Bronson Ave & University Dr,5588,5527,Hogs Back Plaza (SW dest.),6332
P5,Stadium Way,1183,1122,Brewer Park,1293
P4,Stadium Way,4243,4182,Brewer Park,4355
P5,Stadium Way,516,455,Brewer Park,626
P7,Colonel By,4473,4412,Hogs Back Plaza (SW dest.),5312
P7,Bronson Ave & University Dr,6158,6097,Brewer Park,6238
P7,Bronson Ave & University Dr,5088,5027,Brewer Park,5260
P7,Colonel By,5277,5216,Hogs Back Plaza (SW dest.),5905
P7,Colonel By,5421,5360,Hogs Back Plaza (SW dest.),6034
P6,Colonel By,3296,3235,Hogs Back Plaza (SW dest.),4393
P6,Colonel By,3218,3157,Hogs Back Plaza (SW dest.),4309
P2,Colonel By,550,489,Hogs Back Plaza (SW dest.),911
P6,Colonel By,780,719,Hogs Back Plaza (SW dest.),1267
P4,Stadium Way,4115,4054,Brewer Park,4220
P5,Stadium Way,2434,2373,Brewer Park,2535
P7,Colonel By,4855,4794,Hogs Back Plaza (SW dest.),5617
P7,Bronson Ave & University Dr,4711,4650,Brewer Park,4989
P5,Stadium Way,1466,1405,Brewer Park,1561
P7,Bronson Ave & University Dr,5247,5186,Brewer Park,5344
P6,Colonel By,2556,2495,Hogs Back Plaza (SW dest.),3650
P7,Colonel By,6829,6768,Hogs Back Plaza (SW dest.),6997
P4,Stadium Way,3248,3187,Brewer Park,3365
P5,Stadium Way,2126,2065,Brewer Park,2240
P5,Stadium Way,2968,2907,Brewer Park,3082
P3,Stadium Way,3334,3273,Brewer Park,3442
P5,Stadium Way,1405,1344,Brewer Park,1503
P6,Colonel By,1059,998,Hogs Back Plaza (SW dest.),1723
P7,Bronson Ave & University Dr,4470,4409,Brewer Park,4834
P7,Colonel By,4433,4372,Hogs Back Plaza (SW dest.),5279
P4,Stadium Way,4040,3979,Brewer Park,4144
P6,Colonel By,1800,1739,Hogs Back Plaza (SW dest.),2902
P5,Stadium Way,1937,1876,Brewer Park,2051
P5,Stadium Way,1329,1268,Brewer Park,1440
P6,Colonel By,1863,1802,Hogs Back Plaza (SW dest.),2972
P4,Stadium Way,4292,4231,Brewer Park,4404
P2,Colonel By,630,569,Hogs Back Plaza (SW dest.),1045
P5,Stadium Way,162,101,Brewer Park,191
P5,Stadium Way,1524,1463,Brewer Park,1629
P7,Colonel By,690,629,Hogs Back Plaza (SW dest.),1137
P5,Stadium Way,1478,1417,Brewer Park,1573
P3,Stadium Way,3822,3761,Brewer Park,3930
P7,Colonel By,6865,6804,Hogs Back Plaza (SW dest.),7032
P3,Stadium Way,4020,3959,Brewer Park,4127
P6,Colonel By,927,866,Hogs Back Plaza (SW dest.),1501
P7,Bronson Ave & University Dr,5596,5535,Brewer Park,5677
P5,Stadium Way,2643,2582,Brewer Park,2753
P6,Colonel By,2870,2809,Hogs Back Plaza (SW dest.),3952
P7,Bronson Ave & University Dr,4343,4282,Brewer Park,4762
P3,Stadium Way,3543,3482,Brewer Park,3657
P6,Colonel By,2003,1942,Hogs Back Plaza (SW dest.),3103
P5,Stadium Way,901,840,Brewer Park,1008
P6,Colonel By,3871,3810,Hogs Back Plaza (SW dest.),4933
P6,Colonel By,2961,2900,Hogs Back Plaza (SW dest.),4046
P7,Colonel By,5451,5390,Hogs Back Plaza (SW dest.),6048
P3,Stadium Way,3712,3651,Brewer Park,3830
P6,Colonel By,2623,2562,Hogs Back Plaza (SW dest.),3702
P6,Colonel By,2669,2608,Hogs Back Plaza (SW dest.),3744
P6,Colonel By,843,782,Hogs Back Plaza (SW dest.),1376
P7,Bronson Ave & University Dr,6872,6811,Hogs Back Plaza (SW dest.),7365
P3,Stadium Way,3194,3133,Brewer Park,3304
P6,Colonel By,3308,3247,Hogs Back Plaza (SW dest.),4406
P6,Colonel By,1692,1631,Hogs Back Plaza (SW dest.),2748
P5,Stadium Way,651,590,Brewer Park,758
P6,Colonel By,1379,1318,Hogs Back Plaza (SW dest.),2239
P3,Stadium Way,3775,3714,Brewer Park,3883
P7,Bronson Ave & University Dr,4548,4487,Brewer Park,4874
P7,Colonel By,4089,4028,Hogs Back Plaza (SW dest.),5163
P6,Colonel By,2609,2548,Hogs Back Plaza (SW dest.),3685
P7,Colonel By,6943,6882,Hogs Back Plaza (SW dest.),7110
P4,Stadium Way,4126,4065,Brewer Park,4228
P5,Stadium Way,238,177,Brewer Park,293
P7,Bronson Ave & University Dr,5940,5879,Brewer Park,6030
P6,Colonel By,2533,2472,Hogs Back Plaza (SW dest.),3621
P7,Colonel By,6577,6516,Hogs Back Plaza (SW dest.),6812
P6,Colonel By,1703,1642,Hogs Back Plaza (SW dest.),2769
P6,Colonel By,3791,3730,Hogs Back Plaza (SW dest.),4869
P7,Colonel By,4129,4068,Hogs Back Plaza (SW dest.),5210
P6,Colonel By,2965,2904,Hogs Back Plaza (SW dest.),4054
P5,Stadium Way,1516,1455,Brewer Park,1618
P5,Stadium Way,1732,1671,Brewer Park,1836
P7,Colonel By,4096,4035,Hogs Back Plaza (SW dest.),5171
P2,Colonel By,670,609,Hogs Back Plaza (SW dest.),1097
P5,Stadium Way,2374,2313,Brewer Park,2476
P7,Bronson Ave & University Dr,6757,6696,Hogs Back Plaza (SW dest.),7218
P4,Stadium Way,4069,4008,Brewer Park,4173
P6,Colonel By,2218,2157,Hogs Back Plaza (SW dest.),3290
P5,Stadium Way,1035,974,Brewer Park,1145
P5,Stadium Way,556,495,Brewer Park,666
P6,Colonel By,2780,2719,Hogs Back Plaza (SW dest.),3877
P6,Colonel By,3080,3019,Hogs Back Plaza (SW dest.),4141
P7,Bronson Ave & University Dr,4730,4669,Brewer Park,4997
P6,Colonel By,774,713,Hogs Back Plaza (SW dest.),1263
P7,Colonel By,6269,6208,Hogs Back Plaza (SW dest.),6600
P3,Stadium Way,3757,3696,Brewer Park,3866
P5,Stadium Way,1245,1184,Brewer Park,1350
P5,Stadium Way,134,73,Brewer Park,156
P5,Stadium Way,1223,1162,Brewer Park,1334
P1,Colonel By,294,233,Hogs Back Plaza (SW dest.),505
P4,Stadium Way,3151,3090,Brewer Park,3269
P6,Colonel By,1070,1009,Hogs Back Plaza (SW dest.),1745
P6,Colonel By,987,926,Hogs Back Plaza (SW dest.),1594
P7,Colonel By,7447,7386,Hogs Back Plaza (SW dest.),7639
P7,Colonel By,6257,6196,Hogs Back Plaza (SW dest.),6592
P3,Stadium Way,3642,3581,Brewer Park,3756
P6,Colonel By,3549,3488,Hogs Back Plaza (SW dest.),4630
P6,Colonel By,2684,2623,Hogs Back Plaza (SW dest.),3762
P5,Stadium Way,827,766,Brewer Park,938
P7,Colonel By,6812,6751,Hogs Back Plaza (SW dest.),6979
P5,Stadium Way,2575,2514,Brewer Park,2687
P7,Colonel By,4649,4588,Hogs Back Plaza (SW dest.),5465
P3,Stadium Way,3843,3782,Brewer Park,3948
P7,Colonel By,6204,6143,Hogs Back Plaza (SW dest.),6544
P7,Colonel By,7390,7329,Hogs Back Plaza (SW dest.),7561
P6,Colonel By,1329,1268,Hogs Back Plaza (SW dest.),2170
P7,Colonel By,5704,5643,Hogs Back Plaza (SW dest.),6195
P7,Colonel By,4654,4593,Hogs Back Plaza (SW dest.),5469
P1,Colonel By,262,201,Hogs Back Plaza (SW dest.),468
P7,Bronson Ave & University Dr,6920,6859,Brewer Park,7008
P3,Stadium Way,3742,3681,Brewer Park,3850
P5,Stadium Way,3104,3043,Brewer Park,3213
P6,Colonel By,2318,2257,Hogs Back Plaza (SW dest.),3417
P7,Bronson Ave & University Dr,6475,6414,Brewer Park,6556
P7,Bronson Ave & University Dr,6063,6002,Brewer Park,6140
P6,Colonel By,1250,1189,Hogs Back Plaza (SW dest.),2035
P6,Colonel By,1375,1314,Hogs Back Plaza (SW dest.),2226
P7,Colonel By,6806,6745,Hogs Back Plaza (SW dest.),6973
P5,Stadium Way,2640,2579,Brewer Park,2749
P6,Colonel By,2019,1958,Hogs Back Plaza (SW dest.),3121
P2,Colonel By,495,434,Hogs Back Plaza (SW dest.),790
P7,Bronson Ave & University Dr,1580,1519,Brewer Park,4540
P6,Colonel By,1166,1105,Hogs Back Plaza (SW dest.),1905
P5,Stadium Way,2881,2820,Brewer Park,2989
P5,Stadium Way,2079,2018,Brewer Park,2192
P7,Colonel By,5325,5264,Hogs Back Plaza (SW dest.),5949
P5,Stadium Way,420,359,Brewer Park,531
P6,Colonel By,2599,2538,Hogs Back Plaza (SW dest.),3676
P7,Colonel By,6908,6847,Hogs Back Plaza (SW dest.),7074
P5,Stadium Way,3033,2972,Brewer Park,3148
P5,Stadium Way,1508,1447,Brewer Park,1614
P7,Bronson Ave & University Dr,6671,6610,Brewer Park,6765
P6,Colonel By,3295,3234,Hogs Back Plaza (SW dest.),4389
P7,Bronson Ave & University Dr,5468,5407,Brewer Park,5552
P5,Stadium Way,3051,2990,Brewer Park,3161
P6,Colonel By,718,657,Hogs Back Plaza (SW dest.),1181
P5,Stadium Way,604,543,Brewer Park,709
P5,Stadium Way,137,76,Brewer Park,161
P7,Bronson Ave & University Dr,6150,6089,Brewer Park,6226
P6,Colonel By,1522,1461,Hogs Back Plaza (SW dest.),2475
P7,Colonel By,4935,4874,Hogs Back Plaza (SW dest.),5664
P7,Bronson Ave & University Dr,6614,6553,Brewer Park,6711
P6,Colonel By,2067,2006,Hogs Back Plaza (SW dest.),3164
P1,Colonel By,204,143,Hogs Back Plaza (SW dest.),399
P3,Stadium Way,3668,3607,Brewer Park,3778
P6,Colonel By,2393,2332,Hogs Back Plaza (SW dest.),3493
P6,Colonel By,1187,1126,Hogs Back Plaza (SW dest.),1935
P6,Colonel By,2986,2925,Hogs Back Plaza (SW dest.),4078
P5,Stadium Way,2553,2492,Brewer Park,2666
P5,Stadium Way,2041,1980,Brewer Park,2154
P6,Colonel By,2374,2313,Hogs Back Plaza (SW dest.),3458
P7,Bronson Ave & University Dr,6946,6885,Hogs Back Plaza (SW dest.),7433
P6,Colonel By,1698,1637,Hogs Back Plaza (SW dest.),2761
P7,Bronson Ave & University Dr,6796,6735,Hogs Back Plaza (SW dest.),7276
P5,Stadium Way,2100,2039,Brewer Park,2213
P5,Stadium Way,2856,2795,Brewer Park,2966
P6,Colonel By,875,814,Hogs Back Plaza (SW dest.),1423
P6,Colonel By,1365,1304,Hogs Back Plaza (SW dest.),2213
P7,Colonel By,4786,4725,Hogs Back Plaza (SW dest.),5565
P7,Bronson Ave & University Dr,6647,6586,Brewer Park,6921
P7,Colonel By,1038,977,Hogs Back Plaza (SW dest.),1684
P5,Stadium Way,558,497,Brewer Park,670
P7,Colonel By,6275,6214,Hogs Back Plaza (SW dest.),6605
P7,Colonel By,5626,5565,Hogs Back Plaza (SW dest.),6147
P6,Colonel By,2427,2366,Hogs Back Plaza (SW dest.),3534
P7,Bronson Ave & University Dr,5452,5391,Brewer Park,5717
P4,Stadium Way,4097,4036,Brewer Park,4202
P7,Bronson Ave & University Dr,7017,6956,Brewer Park,7281
P3,Stadium Way,3266,3205,Brewer Park,3381
P6,Colonel By,1970,1909,Hogs Back Plaza (SW dest.),3060
P5,Stadium Way,1588,1527,Brewer Park,1696
P6,Colonel By,1498,1437,Hogs Back Plaza (SW dest.),2436
P7,Colonel By,5150,5089,Hogs Back Plaza (SW dest.),5811
P5,Stadium Way,1381,1320,Brewer Park,1490
P7,Colonel By,730,669,Hogs Back Plaza (SW dest.),1190
P6,Colonel By,735,674,Hogs Back Plaza (SW dest.),1203
P5,Stadium Way,1417,1356,Brewer Park,1515
P6,Colonel By,1139,1078,Hogs Back Plaza (SW dest.),1862
P7,Colonel By,5569,5508,Hogs Back Plaza (SW dest.),6112
P6,Colonel By,3627,3566,Hogs Back Plaza (SW dest.),4690
P7,Bronson Ave & University Dr,4641,4580,Brewer Park,4940
P7,Bronson Ave & University Dr,5556,5495,Hogs Back Plaza (SW dest.),6311
P5,Stadium Way,275,214,Brewer Park,339
P7,Colonel By,5379,5318,Hogs Back Plaza (SW dest.),5998
P5,Stadium Way,1526,1465,Brewer Park,1634
P6,Colonel By,2070,2009,Hogs Back Plaza (SW dest.),3168
P7,Bronson Ave & University Dr,6618,6557,Brewer Park,6715
P7,Bronson Ave & University Dr,5622,5561,Hogs Back Plaza (SW dest.),6357
P7,Bronson Ave & University Dr,6696,6635,Brewer Park,6948
P5,Stadium Way,1041,980,Brewer Park,1154
P6,Colonel By,2436,2375,Hogs Back Plaza (SW dest.),3547
P5,Stadium Way,1656,1595,Brewer Park,1769
P7,Colonel By,6582,6521,Hogs Back Plaza (SW dest.),6816
P6,Colonel By,1985,1924,Hogs Back Plaza (SW dest.),3077
P6,Colonel By,3179,3118,Hogs Back Plaza (SW dest.),4262
P6,Colonel By,2162,2101,Hogs Back Plaza (SW dest.),3229
P3,Stadium Way,3508,3447,Brewer Park,3619
P5,Stadium Way,190,129,Brewer Park,229
P7,Bronson Ave & University Dr,5606,5545,Brewer Park,5858
P5,Stadium Way,2305,2244,Brewer Park,2414
P7,Colonel By,3229,3168,Hogs Back Plaza (SW dest.),4325
P6,Colonel By,3787,3726,Hogs Back Plaza (SW dest.),4860
P6,Colonel By,2115,2054,Hogs Back Plaza (SW dest.),3212
P5,Stadium Way,1268,1207,Brewer Park,1376
P6,Colonel By,2540,2479,Hogs Back Plaza (SW dest.),3634
P7,Bronson Ave & University Dr,5668,5607,Brewer Park,5935
P5,Stadium Way,2614,2553,Brewer Park,2723
P6,Colonel By,802,741,Hogs Back Plaza (SW dest.),1305
P7,Colonel By,6613,6552,Hogs Back Plaza (SW dest.),6850
P7,Bronson Ave & University Dr,5664,5603,Brewer Park,5754
P1,Colonel By,438,377,Hogs Back Plaza (SW dest.),665
P6,Colonel By,1085,1024,Hogs Back Plaza (SW dest.),1771
P7,Colonel By,6696,6635,Hogs Back Plaza (SW dest.),6889
P7,Colonel By,6554,6493,Hogs Back Plaza (SW dest.),6794
P7,Colonel By,4972,4911,Hogs Back Plaza (SW dest.),5690
P7,Bronson Ave & University Dr,6014,5953,Brewer Park,6095
P6,Colonel By,1257,1196,Hogs Back Plaza (SW dest.),2052
P2,Colonel By,532,471,Hogs Back Plaza (SW dest.),860
P7,Colonel By,5622,5561,Hogs Back Plaza (SW dest.),6143
P3,Stadium Way,3205,3144,Brewer Park,3321
P6,Colonel By,773,712,Hogs Back Plaza (SW dest.),1259
P6,Colonel By,3722,3661,Hogs Back Plaza (SW dest.),4785
P6,Colonel By,2651,2590,Hogs Back Plaza (SW dest.),3720
P7,Colonel By,5207,5146,Hogs Back Plaza (SW dest.),5853
P4,Stadium Way,4042,3981,Brewer Park,4148
P1,Colonel By,265,204,Hogs Back Plaza (SW dest.),472
P7,Colonel By,5171,5110,Hogs Back Plaza (SW dest.),5827
P6,Colonel By,2953,2892,Hogs Back Plaza (SW dest.),4037
P2,Colonel By,468,407,Hogs Back Plaza (SW dest.),778
P7,Bronson Ave & University Dr,6245,6184,Brewer Park,6326
P6,Colonel By,3632,3571,Hogs Back Plaza (SW dest.),4694
P6,Colonel By,3680,3619,Hogs Back Plaza (SW dest.),4740
P7,Colonel By,5211,5150,Hogs Back Plaza (SW dest.),5857
P6,Colonel By,1836,1775,Hogs Back Plaza (SW dest.),2938
P6,Colonel By,880,819,Hogs Back Plaza (SW dest.),1432
P7,Bronson Ave & University Dr,5720,5659,Hogs Back Plaza (SW dest.),6425
P7,Colonel By,4449,4388,Hogs Back Plaza (SW dest.),5295
P6,Colonel By,1430,1369,Hogs Back Plaza (SW dest.),2329
P7,Bronson Ave & University Dr,6742,6681,Hogs Back Plaza (SW dest.),7202
P6,Colonel By,1286,1225,Hogs Back Plaza (SW dest.),2095
P6,Colonel By,1997,1936,Hogs Back Plaza (SW dest.),3093
P7,Bronson Ave & University Dr,4460,4399,Brewer Park,4825
P5,Stadium Way,629,568,Brewer Park,741
P6,Colonel By,1401,1340,Hogs Back Plaza (SW dest.),2277
P7,Bronson Ave & University Dr,6864,6803,Hogs Back Plaza (SW dest.),7350
P5,Stadium Way,2933,2872,Brewer Park,3044
P7,Bronson Ave & University Dr,6554,6493,Brewer Park,6648
P7,Colonel By,4626,4565,Hogs Back Plaza (SW dest.),5442
P7,Bronson Ave & University Dr,6284,6223,Brewer Park,6375
P2,Colonel By,508,447,Hogs Back Plaza (SW dest.),811
P3,Stadium Way,3456,3395,Brewer Park,3563
P6,Colonel By,1727,1666,Hogs Back Plaza (SW dest.),2804
P3,Stadium Way,3448,3387,Brewer Park,3555
P5,Stadium Way,2115,2054,Brewer Park,2231
P7,Bronson Ave & University Dr,5278,5217,Brewer Park,5360
P2,Colonel By,548,487,Hogs Back Plaza (SW dest.),907
P7,Bronson Ave & University Dr,6292,6231,Brewer Park,6382
P5,Stadium Way,2051,1990,Brewer Park,2168
P5,Stadium Way,267,206,Brewer Park,326
P7,Colonel By,4060,3999,Hogs Back Plaza (SW dest.),5132
P6,Colonel By,1751,1690,Hogs Back Plaza (SW dest.),2836
P6,Colonel By,905,844,Hogs Back Plaza (SW dest.),1471
P7,Bronson Ave & University Dr,7000,6939,Brewer Park,7271
P6,Colonel By,3091,3030,Hogs Back Plaza (SW dest.),4162
P3,Stadium Way,3861,3800,Brewer Park,3970
P7,Bronson Ave & University Dr,7013,6952,Hogs Back Plaza (SW dest.),7509
P4,Stadium Way,4105,4044,Brewer Park,4206
P7,Bronson Ave & University Dr,4328,4267,Brewer Park,4757
P5,Stadium Way,1585,1524,Brewer Park,1692
P6,Colonel By,1559,1498,Hogs Back Plaza (SW dest.),2539
P7,Bronson Ave & University Dr,6041,5980,Brewer Park,6122
P6,Colonel By,848,787,Hogs Back Plaza (SW dest.),1379
P6,Colonel By,3597,3536,Hogs Back Plaza (SW dest.),4667
P3,Stadium Way,3536,3475,Brewer Park,3649
P6,Colonel By,3982,3921,Hogs Back Plaza (SW dest.),5046
P6,Colonel By,3045,2984,Hogs Back Plaza (SW dest.),4108
P7,Colonel By,5162,5101,Hogs Back Plaza (SW dest.),5818
P5,Stadium Way,1084,1023,Brewer Park,1190
P5,Stadium Way,948,887,Brewer Park,1063
P7,Bronson Ave & University Dr,5692,5631,Hogs Back Plaza (SW dest.),6412
P5,Stadium Way,749,688,Brewer Park,862
P5,Stadium Way,838,777,Brewer Park,947
P6,Colonel By,940,879,Hogs Back Plaza (SW dest.),1521
P6,Colonel By,1796,1735,Hogs Back Plaza (SW dest.),2893
P2,Colonel By,535,474,Hogs Back Plaza (SW dest.),868
P7,Bronson Ave & University Dr,5631,5570,Brewer Park,5711
P5,Stadium Way,715,654,Brewer Park,818
P7,Bronson Ave & University Dr,6939,6878,Brewer Park,7209
P6,Colonel By,1921,1860,Hogs Back Plaza (SW dest.),3018
P7,Bronson Ave & University Dr,6519,6458,Brewer Park,6602
P7,Bronson Ave & University Dr,4630,4569,Brewer Park,4928
P7,Bronson Ave & University Dr,6548,6487,Brewer Park,6631
P7,Bronson Ave & University Dr,5410,5349,Brewer Park,5504
P7,Colonel By,5432,5371,Hogs Back Plaza (SW dest.),6038
P7,Colonel By,4069,4008,Hogs Back Plaza (SW dest.),5145
P5,Stadium Way,1710,1649,Brewer Park,1820
P5,Stadium Way,1097,1036,Brewer Park,1202
P7,Colonel By,4083,4022,Hogs Back Plaza (SW dest.),5158
P6,Colonel By,3294,3233,Hogs Back Plaza (SW dest.),4385
P7,Colonel By,5314,5253,Hogs Back Plaza (SW dest.),5939
P5,Stadium Way,1239,1178,Brewer Park,1346
P7,Bronson Ave & University Dr,4769,4708,Brewer Park,5028
P6,Colonel By,1325,1264,Hogs Back Plaza (SW dest.),2166
P5,Stadium Way,626,565,Brewer Park,733
P7,Bronson Ave & University Dr,6939,6878,Brewer Park,7025
P1,Colonel By,246,185,Hogs Back Plaza (SW dest.),447
P6,Colonel By,1018,957,Hogs Back Plaza (SW dest.),1650
P5,Stadium Way,2198,2137,Brewer Park,2311
P7,Bronson Ave & University Dr,4705,4644,Brewer Park,4984
P6,Colonel By,1262,1201,Hogs Back Plaza (SW dest.),2061
P5,Stadium Way,2156,2095,Brewer Park,2266
P6,Colonel By,3839,3778,Hogs Back Plaza (SW dest.),4906
P6,Colonel By,1635,1574,Hogs Back Plaza (SW dest.),2663
P7,Bronson Ave & University Dr,5435,5374,Brewer Park,5522
P6,Colonel By,3209,3148,Hogs Back Plaza (SW dest.),4301
P3,Stadium Way,3145,3084,Brewer Park,3261
P5,Stadium Way,1781,1720,Brewer Park,1894
P7,Bronson Ave & University Dr,5105,5044,Brewer Park,5272
P5,Stadium Way,2328,2267,Brewer Park,2439
P7,Colonel By,4403,4342,Hogs Back Plaza (SW dest.),5250
P6,Colonel By,2665,2604,Hogs Back Plaza (SW dest.),3736
P5,Stadium Way,1841,1780,Brewer Park,1952
P2,Colonel By,604,543,Hogs Back Plaza (SW dest.),1004
P3,Stadium Way,3385,3324,Brewer Park,3492
P7,Colonel By,4638,4577,Hogs Back Plaza (SW dest.),5455
P2,Colonel By,570,509,Hogs Back Plaza (SW dest.),943
P7,Bronson Ave & University Dr,7040,6979,Brewer Park,7114
P7,Colonel By,4952,4891,Hogs Back Plaza (SW dest.),5676
P5,Stadium Way,1368,1307,Brewer Park,1469
P5,Stadium Way,2665,2604,Brewer Park,2771
P6,Colonel By,1199,1138,Hogs Back Plaza (SW dest.),1957
P7,Bronson Ave & University Dr,5966,5905,Brewer Park,6052
P6,Colonel By,2886,2825,Hogs Back Plaza (SW dest.),3969
P6,Colonel By,2224,2163,Hogs Back Plaza (SW dest.),3295
P5,Stadium Way,1966,1905,Brewer Park,2080
P7,Bronson Ave & University Dr,5332,5271,Brewer Park,5416
P6,Colonel By,1279,1218,Hogs Back Plaza (SW dest.),2086
P7,Colonel By,6442,6381,Hogs Back Plaza (SW dest.),6712
P4,Stadium Way,4221,4160,Brewer Park,4330
P7,Colonel By,4864,4803,Hogs Back Plaza (SW dest.),5624
P7,Bronson Ave & University Dr,4294,4233,Brewer Park,4731
P7,Bronson Ave & University Dr,5869,5808,Brewer Park,5948
P4,Stadium Way,4045,3984,Brewer Park,4152
P6,Colonel By,1506,1445,Hogs Back Plaza (SW dest.),2448
P3,Stadium Way,3203,3142,Brewer Park,3317
P6,Colonel By,1397,1336,Hogs Back Plaza (SW dest.),2268
P7,Bronson Ave & University Dr,5625,5564,Hogs Back Plaza (SW dest.),6363
P6,Colonel By,1775,1714,Hogs Back Plaza (SW dest.),2866
P7,Bronson Ave & University Dr,6036,5975,Brewer Park,6117
P7,Bronson Ave & University Dr,6798,6737,Hogs Back Plaza (SW dest.),7280
P7,Bronson Ave & University Dr,184,123,Brewer Park,4478
P6,Colonel By,3256,3195,Hogs Back Plaza (SW dest.),4352
P6,Colonel By,3147,3086,Hogs Back Plaza (SW dest.),4233
P5,Stadium Way,2851,2790,Brewer Park,2961
P1,Colonel By,178,117,Hogs Back Plaza (SW dest.),368
P7,Bronson Ave & University Dr,6004,5943,Brewer Park,6085
P3,Stadium Way,3852,3791,Brewer Park,3956
P7,Bronson Ave & University Dr,5241,5180,Brewer Park,5340
P3,Stadium Way,3506,3445,Brewer Park,3615
P3,Stadium Way,3436,3375,Brewer Park,3547
P5,Stadium Way,2031,1970,Brewer Park,2141
P5,Stadium Way,412,351,Brewer Park,523
P6,Colonel By,1239,1178,Hogs Back Plaza (SW dest.),2019
P7,Bronson Ave & University Dr,6789,6728,Brewer Park,6868
P7,Bronson Ave & University Dr,6466,6405,Brewer Park,6540
P5,Stadium Way,1974,1913,Brewer Park,2089
P7,Bronson Ave & University Dr,5949,5888,Brewer Park,6039
P7,Bronson Ave & University Dr,6786,6725,Hogs Back Plaza (SW dest.),7267
P5,Stadium Way,2981,2920,Brewer Park,3095
P7,Colonel By,6878,6817,Hogs Back Plaza (SW dest.),7049
P7,Bronson Ave & University Dr,5568,5507,Hogs Back Plaza (SW dest.),6319
P6,Colonel By,728,667,Hogs Back Plaza (SW dest.),1185
P5,Stadium Way,2528,2467,Brewer Park,2641
P5,Stadium Way,2830,2769,Brewer Park,2944
P5,Stadium Way,989,928,Brewer Park,1096
P2,Colonel By,589,528,Hogs Back Plaza (SW dest.),983
P2,Colonel By,600,539,Hogs Back Plaza (SW dest.),997
P7,Bronson Ave & University Dr,7336,7275,Brewer Park,7413
P5,Stadium Way,581,520,Brewer Park,687
P5,Stadium Way,1658,1597,Brewer Park,1773
P7,Colonel By,759,698,Hogs Back Plaza (SW dest.),1243
