JAHR;SATZART1;SATZART2;FT_ENTF3;BE_NUTS3;FT_I;FT_I_ZS;KM_I;KM_I_ZS;TON_I;TON_I_ZS;TKM_I;TKM_I_ZS;FT_G;FT_G_ZS;KM_G;KM_G_ZS;TON_G;TON_G_ZS;TKM_G;TKM_G_ZS
2023;3;1;1;DE111;755553,9;;12375282,0;;7064248,4;;112263924,8;;755553,9;;12375282,0;;7064248,4;;112263924,8;
2023;3;1;1;DE112;810717,6;;13438082,0;;9474692,3;;169137851,7;();810717,6;;13438082,0;;9474692,3;;169137851,7;()
2023;3;1;1;DE113;889303,3;;17265890,8;;9616058,0;;202652536,4;;889303,3;;17265890,8;;9616058,0;;202652536,4;
2023;3;1;1;DE114;459806,8;();7066270,8;;3832365,9;();68590706,4;();459806,8;();7066270,8;;3832365,9;();68590706,4;()
2023;3;1;1;DE115;1070772,3;;19720348,6;;10385819,6;;204969894,0;;1070772,3;;19720348,6;;10385819,6;;204969894,0;
2023;3;1;1;DE116;492047,1;;9616420,1;;3777419,6;;79296153,2;;492047,1;;9616420,1;;3777419,6;;79296153,2;
2023;3;1;1;DE117;386354,8;();5778670,1;;4500165,2;();69094470,1;();386354,8;();5778670,1;;4500165,2;();69094470,1;()
2023;3;1;1;DE118;639015,9;;11661368,0;;7728158,3;();141473528,4;;639015,9;;11661368,0;;7728158,3;();141473528,4;
2023;3;1;1;DE119;362546,9;();6946810,3;();4849732,5;();87888999,3;();362546,9;();6946810,3;();4849732,5;();87888999,3;()
2023;3;1;1;DE11A;464401,0;();8207604,2;;5775403,3;();105581188,9;();464401,0;();8207604,2;;5775403,3;();105581188,9;()
2023;3;1;1;DE11B;;/;3799836,7;();;/;39389843,9;();;/;3799836,7;();;/;39389843,9;()
2023;3;1;1;DE11C;329064,5;();6701759,5;;4258385,8;();97825115,8;();329064,5;();6701759,5;;4258385,8;();97825115,8;()
2023;3;1;1;DE11D;431285,0;;7992755,7;;5660318,0;();109207681,5;();431285,0;;7992755,7;;5660318,0;();109207681,5;()
2023;3;1;1;DE121;68950,9;();1311256,4;();;/;;/;68950,9;();1311256,4;();;/;;/
2023;3;1;1;DE122;308480,7;();6663246,6;;3309819,8;();75596774,8;();308480,7;();6663246,6;;3309819,8;();75596774,8;()
2023;3;1;1;DE123;750795,1;;15641668,4;;8682297,9;;188953256,1;;750795,1;;15641668,4;;8682297,9;;188953256,1;
2023;3;1;1;DE124;556940,2;();8991973,4;();7091103,3;();117678260,9;();556940,2;();9279553,6;();7091103,3;();122470208,8;()
2023;3;1;1;DE125;;/;1715115,6;();;/;;/;;/;1715115,6;();;/;;/
2023;3;1;1;DE126;609241,4;;10233379,6;;5865297,5;();104712358,5;;609241,4;;10233379,6;;5865297,5;();104712358,5;
2023;3;1;1;DE127;222312,6;();3895643,1;();2090930,5;();39720426,0;();222312,6;();3895643,1;();2090930,5;();39720426,0;()
2023;3;1;1;DE128;592325,4;;12146484,1;;5847918,2;;130096909,8;;592325,4;;12146484,1;;5847918,2;;130096909,8;
2023;3;1;1;DE129;211881,5;();3134732,0;();1885194,9;();27841660,1;();211881,5;();3134732,0;();1885194,9;();27841660,1;()
2023;3;1;1;DE12A;256831,3;();3933714,7;();2315023,3;();39013210,1;();256831,3;();3933714,7;();2315023,3;();39013210,1;()
2023;3;1;1;DE12B;310524,9;();5606653,6;();3214550,0;();61549712,5;();310524,9;();5606653,6;();3214550,0;();61549712,5;()
2023;3;1;1;DE12C;251593,1;();3805096,0;();2487547,6;();35774583,4;();251593,1;();3805096,0;();2487547,6;();35774583,4;()
2023;3;1;1;DE131;175830,6;();2974352,8;();1065040,0;();18791358,3;();175830,6;();2974352,8;();1065040,0;();18791358,3;()
2023;3;1;1;DE132;389173,7;;7613536,6;;4940932,8;();103738380,6;();389173,7;;7755047,4;;4940932,8;();106546421,2;()
2023;3;1;1;DE133;290613,5;();5551707,1;();3176427,3;();;/;290613,5;();5575527,2;();3176427,3;();;/
2023;3;1;1;DE134;1042949,4;;17715486,4;;11624943,8;;207837000,1;;1042949,4;;17992719,0;;11624943,8;;211375243,4;
2023;3;1;1;DE135;344369,5;();6284305,5;();4530944,1;();77388062,4;();344369,5;();6284305,5;();4530944,1;();77388062,4;()
2023;3;1;1;DE136;329120,4;();6393674,1;();2951698,2;();62063429,4;();329120,4;();6403469,7;();2951698,2;();62270371,9;()
2023;3;1;1;DE137;215945,1;();4454521,9;();2600691,3;();60501272,3;();215945,1;();4454521,9;();2600691,3;();60501272,3;()
2023;3;1;1;DE138;309266,6;();4594591,2;();3634349,6;();57204356,8;();309266,6;();4881956,3;();3634349,6;();63652107,5;()
2023;3;1;1;DE139;297869,2;();4756707,3;();2647587,3;();42734499,4;();297869,2;();4876443,2;();2647587,3;();44339745,9;()
2023;3;1;1;DE13A;298201,4;();4339088,0;();2855355,9;();40004377,3;();298760,2;();4901880,1;();2870483,2;();49296982,7;()
2023;3;1;1;DE141;489000,6;();8199537,9;;4703908,3;();86496281,0;();489000,6;();8199537,9;;4703908,3;();86496281,0;()
2023;3;1;1;DE142;215746,1;();3631267,1;();1853042,7;();33501365,1;();215746,1;();3631267,1;();1853042,7;();33501365,1;()
2023;3;1;1;DE143;348439,9;();6490385,2;();3433596,5;();68450745,2;();348439,9;();6490385,2;();3433596,5;();68450745,2;()
2023;3;1;1;DE144;262704,2;();4557638,0;;2809920,5;();49325317,6;();262704,2;();4557638,0;;2809920,5;();49325317,6;()
2023;3;1;1;DE145;443745,2;();7745511,9;;6077268,6;();112830209,4;();443745,2;();7745511,9;;6077268,6;();112830209,4;()
2023;3;1;1;DE146;495327,3;;9751423,8;;6930504,2;();137101331,3;;495327,3;;9751423,8;;6930504,2;();137101331,3;
2023;3;1;1;DE147;333687,8;();4837914,6;();3585632,1;();58123945,7;();333687,8;();4842216,9;();3585632,1;();58125950,6;()
2023;3;1;1;DE148;641090,3;;11796129,3;;7420333,4;();138339203,6;();641090,3;;11808189,6;;7420333,4;();138488897,7;()
2023;3;1;1;DE149;303988,3;();5877565,6;();3985631,6;();81115634,1;();303988,3;();5877565,6;();3985631,6;();81115634,1;()
2023;3;1;1;DE211;255414,3;();4161813,4;();2583277,4;();46108471,6;();255414,3;();4161813,4;();2583277,4;();46108471,6;()
2023;3;1;1;DE212;1107268,0;;20899588,6;;10260331,4;;208924476,9;;1107268,0;;20899588,6;;10260331,4;;208924476,9;
2023;3;1;1;DE213;74913,8;();1698104,1;();;/;;/;74913,8;();1698104,1;();;/;;/
2023;3;1;1;DE214;287580,0;();4436162,9;();3601433,7;();56525224,6;();287580,0;();4457599,2;();3601433,7;();57087125,7;()
2023;3;1;1;DE215;;/;2622330,0;();;/;22885537,4;();;/;3048243,4;();;/;28994871,3;()
2023;3;1;1;DE216;210135,3;();3767012,2;();2463524,4;();44536226,8;();210135,3;();3767012,2;();2463524,4;();44536226,8;()
2023;3;1;1;DE217;205375,7;();4542209,4;();1975818,8;();40561037,1;();205375,7;();4542209,4;();1975818,8;();40561037,1;()
2023;3;1;1;DE218;322078,8;();6644881,9;();3544292,9;();77851373,2;();322078,8;();6644881,9;();3544292,9;();77851373,2;()
2023;3;1;1;DE219;444126,3;();7723806,1;;6441294,6;();127456484,9;();444126,3;();7723806,1;;6441294,6;();127456484,9;()
2023;3;1;1;DE21A;322730,8;();6850906,0;;4221214,3;();85836391,8;();322730,8;();6850906,0;;4221214,3;();85836391,8;()
2023;3;1;1;DE21B;476880,1;();10088680,8;;5199564,9;();111309124,2;();476880,1;();10088680,8;;5199564,9;();111309124,2;()
2023;3;1;1;DE21C;217107,3;();4479860,3;();2182050,0;();45268528,9;();217107,3;();4479860,3;();2182050,0;();45268528,9;()
2023;3;1;1;DE21D;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE21E;281479,5;();6068825,9;();3706555,8;();88637223,4;();281479,5;();6068825,9;();3706555,8;();88637223,4;()
2023;3;1;1;DE21F;185953,5;();3044399,0;();2046355,4;();34526221,7;();185953,5;();3051889,7;();2046355,4;();34556184,5;()
2023;3;1;1;DE21G;253418,7;();4022562,5;();2567714,8;();46890302,1;();253418,7;();4022562,5;();2567714,8;();46890302,1;()
2023;3;1;1;DE21H;726928,3;;14715508,2;;6662506,3;;135427206,2;;726928,3;;14715508,2;;6662506,3;;135427206,2;
2023;3;1;1;DE21I;359386,2;();5726458,1;();5386766,1;();83383713,6;();359386,2;();5726458,1;();5386766,1;();83383713,6;()
2023;3;1;1;DE21J;238928,9;();5228097,3;();3131157,0;();71286032,2;();238928,9;();5228097,3;();3131157,0;();71286032,2;()
2023;3;1;1;DE21K;534793,0;();9081378,1;;6253683,2;();109278700,3;();534793,0;();9119415,0;;6253683,2;();110120859,1;()
2023;3;1;1;DE21L;179361,1;();3090607,5;();;/;36782456,4;();179361,1;();3090607,5;();;/;36782456,4;()
2023;3;1;1;DE21M;576913,1;();9229430,0;;6925838,2;();105395220,5;();576913,1;();9241976,8;;6925838,2;();105653514,3;()
2023;3;1;1;DE21N;259644,4;();4619133,7;();3063535,2;();57088496,0;();259644,4;();4619133,7;();3063535,2;();57088496,0;()
2023;3;1;1;DE221;179789,0;();3415001,9;();1968637,4;();;/;179789,0;();3415001,9;();1968637,4;();;/
2023;3;1;1;DE222;;/;1426049,6;();;/;;/;;/;1448723,3;();;/;;/
2023;3;1;1;DE223;112529,4;();2521317,6;();;/;19383056,0;();112529,4;();2521317,6;();;/;19383056,0;()
2023;3;1;1;DE224;362889,3;();6365874,7;();4632383,9;();81337079,7;();362889,3;();6365874,7;();4632383,9;();81337079,7;()
2023;3;1;1;DE225;;/;2752806,6;();;/;23673771,3;();;/;2752806,6;();;/;23673771,3;()
2023;3;1;1;DE226;227588,7;();5009418,6;();3031163,4;();76021819,4;();227588,7;();5009418,6;();3031163,4;();76021819,4;()
2023;3;1;1;DE227;393607,9;();7721042,5;();4853983,5;();97431649,6;();393607,9;();7721042,5;();4853983,5;();97431649,6;()
2023;3;1;1;DE228;612752,7;();9708185,0;;6825411,9;();111827749,5;();612752,7;();9760998,2;;6825411,9;();112936473,2;()
2023;3;1;1;DE229;177371,1;();3068946,3;();1706096,9;();31039464,0;();177371,1;();3068946,3;();1706096,9;();31039464,0;()
2023;3;1;1;DE22A;343728,7;();5503326,5;();4047263,8;();64509090,7;();343728,7;();5503326,5;();4047263,8;();64509090,7;()
2023;3;1;1;DE22B;297077,7;();6998558,1;();5367777,6;();;/;297077,7;();6998558,1;();5367777,6;();;/
2023;3;1;1;DE22C;559316,1;();9633842,9;();6705264,9;();121128908,3;();559316,1;();9633842,9;();6705264,9;();121128908,3;()
2023;3;1;1;DE231;53532,5;();;/;;/;;/;53532,5;();;/;;/;;/
2023;3;1;1;DE232;451275,0;();6568230,4;();5061596,5;();85264275,3;();451275,0;();6568230,4;();5061596,5;();85264275,3;()
2023;3;1;1;DE233;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE234;176769,2;();3292175,4;();;/;;/;176769,2;();3292175,4;();;/;;/
2023;3;1;1;DE235;235043,9;();4603102,2;();2530413,5;();55957064,1;();235043,9;();4646203,0;();2530413,5;();56472996,6;()
2023;3;1;1;DE236;321040,4;();5399859,1;();4535609,6;();79756845,5;();321040,4;();5399859,1;();4535609,6;();79756845,5;()
2023;3;1;1;DE237;287027,9;();5402843,6;();3683594,6;();78900702,9;();287027,9;();5549124,9;();3683594,6;();82203388,1;()
2023;3;1;1;DE238;577252,7;();8321519,3;();8077978,7;();106385440,3;();577252,7;();8321519,3;();8077978,7;();106385440,3;()
2023;3;1;1;DE239;310103,2;();6112457,2;();4169684,2;();91556214,0;();310103,2;();6112457,2;();4169684,2;();91556214,0;()
2023;3;1;1;DE23A;129400,7;();2428444,1;();1335457,9;();;/;129400,7;();2437797,3;();1335457,9;();;/
2023;3;1;1;DE241;116444,7;();2036282,2;();;/;19532046,7;();116444,7;();2036282,2;();;/;19532046,7;()
2023;3;1;1;DE242;62999,9;();1060653,4;();;/;;/;62999,9;();1060653,4;();;/;;/
2023;3;1;1;DE243;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE244;47775,2;();1116778,6;();;/;;/;47775,2;();1116778,6;();;/;;/
2023;3;1;1;DE245;357222,6;();6197666,8;();4719717,6;();86809870,4;();357222,6;();6197666,8;();4719717,6;();86809870,4;()
2023;3;1;1;DE246;228628,1;();4083463,1;();3265717,0;();65113431,5;();228628,1;();4083463,1;();3265717,0;();65113431,5;()
2023;3;1;1;DE247;;/;3378172,7;();;/;37005228,7;();;/;3378172,7;();;/;37005228,7;()
2023;3;1;1;DE248;218896,5;();3823961,8;();;/;50590518,1;();218896,5;();3823961,8;();;/;50590518,1;()
2023;3;1;1;DE249;178964,0;();3306514,3;();1796047,8;();38014149,0;();178964,0;();3332346,9;();1796047,8;();38072673,3;()
2023;3;1;1;DE24A;141543,2;();2892420,4;();1692013,5;();40583806,0;();141543,2;();2892420,4;();1692013,5;();40583806,0;()
2023;3;1;1;DE24B;210294,3;();3668188,9;();;/;53931583,4;();210294,3;();3668188,9;();;/;53931583,4;()
2023;3;1;1;DE24C;182499,9;();3606719,9;();2162651,7;();;/;182499,9;();3606719,9;();2162651,7;();;/
2023;3;1;1;DE24D;146281,4;();2660657,6;();1338840,6;();;/;146281,4;();2703466,9;();1338840,6;();;/
2023;3;1;1;DE251;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE252;200154,8;();3014441,2;();;/;19853948,7;();200154,8;();3014441,2;();;/;19853948,7;()
2023;3;1;1;DE253;126828,1;();2280002,2;();;/;;/;126828,1;();2280002,2;();;/;;/
2023;3;1;1;DE254;809492,3;;15070699,8;;7433750,0;;157046512,9;;809492,3;;15070699,8;;7433750,0;;157046512,9;
2023;3;1;1;DE255;;/;1890857,0;();;/;;/;;/;1890857,0;();;/;;/
2023;3;1;1;DE256;399327,9;;7255995,3;;5239885,0;();100105114,8;();399327,9;;7255995,3;;5239885,0;();100105114,8;()
2023;3;1;1;DE257;307685,4;();4927495,7;();3902215,0;();61263922,6;();307685,4;();4927495,7;();3902215,0;();61263922,6;()
2023;3;1;1;DE258;111506,0;();1939941,9;();;/;;/;111506,0;();1939941,9;();;/;;/
2023;3;1;1;DE259;246388,9;();5709389,1;;3280022,9;();76966024,8;();246388,9;();5709389,1;;3280022,9;();76966024,8;()
2023;3;1;1;DE25A;191555,5;();3839419,8;();2187657,7;();48736172,2;();191555,5;();3839419,8;();2187657,7;();48736172,2;()
2023;3;1;1;DE25B;199501,4;();4561138,8;();2551551,3;();59204221,5;();199501,4;();4561138,8;();2551551,3;();59204221,5;()
2023;3;1;1;DE25C;301756,5;();4813095,9;();3361653,1;();66872613,5;();301756,5;();4813095,9;();3361653,1;();66872613,5;()
2023;3;1;1;DE261;148365,8;();2481043,5;();;/;22857312,7;();148365,8;();2481043,5;();;/;22857312,7;()
2023;3;1;1;DE262;94283,8;();1681837,5;();;/;17450591,9;();94283,8;();1681837,5;();;/;17450591,9;()
2023;3;1;1;DE263;179195,7;();2884299,7;();1654379,1;();31183565,4;();179195,7;();2884299,7;();1654379,1;();31183565,4;()
2023;3;1;1;DE264;237698,6;();5202321,6;;2254803,9;();52489720,4;();237698,6;();5202321,6;;2254803,9;();52489720,4;()
2023;3;1;1;DE265;164101,7;();3163435,8;();2130233,3;();43513711,9;();164101,7;();3163435,8;();2130233,3;();43513711,9;()
2023;3;1;1;DE266;150971,6;();2727045,9;();1643552,5;();31009085,7;();150971,6;();2727045,9;();1643552,5;();31009085,7;()
2023;3;1;1;DE267;134282,8;();2638046,9;();1502146,4;();33085126,1;();134282,8;();2638046,9;();1502146,4;();33085126,1;()
2023;3;1;1;DE268;434559,8;();7413726,6;();6667243,2;();110088372,2;();434559,8;();7413726,6;();6667243,2;();110088372,2;()
2023;3;1;1;DE269;226319,3;();3624735,3;();;/;;/;226319,3;();3624735,3;();;/;;/
2023;3;1;1;DE26A;251194,1;();4658808,6;();3120401,7;();69692965,5;();251194,1;();4658808,6;();3120401,7;();69692965,5;()
2023;3;1;1;DE26B;199246,6;();3367565,3;();2078844,9;();39128685,1;();199246,6;();3367565,3;();2078844,9;();39128685,1;()
2023;3;1;1;DE26C;484782,1;();8582797,3;();5700255,5;();111338258,8;();484782,1;();8582797,3;();5700255,5;();111338258,8;()
2023;3;1;1;DE271;238290,2;();3920481,1;();2011833,9;();31598323,4;();238290,2;();3920481,1;();2011833,9;();31598323,4;()
2023;3;1;1;DE272;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE273;113633,8;();2150135,4;();1071758,2;();;/;113633,8;();2150135,4;();1071758,2;();;/
2023;3;1;1;DE274;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE275;275601,6;();5589726,0;();3494836,9;();68220915,6;();275601,6;();5589726,0;();3494836,9;();68220915,6;()
2023;3;1;1;DE276;508831,6;;9775389,9;;6299275,8;();123684130,2;();508831,6;;9775389,9;;6299275,8;();123684130,2;()
2023;3;1;1;DE277;293216,1;();4930753,1;();4072088,0;();68135255,0;();293216,1;();4930753,1;();4072088,0;();68135255,0;()
2023;3;1;1;DE278;314689,9;();6242167,5;();3747275,4;();82293683,5;();314689,9;();6242167,5;();3747275,4;();82293683,5;()
2023;3;1;1;DE279;370509,7;();6286011,4;();3683843,6;();61484193,8;();370509,7;();6286011,4;();3683843,6;();61484193,8;()
2023;3;1;1;DE27A;111158,5;();1977934,2;();1135867,0;();;/;111158,5;();2143881,9;();1135867,0;();;/
2023;3;1;1;DE27B;365626,0;();7014636,9;();4994862,2;();94263104,5;();365626,0;();7054837,0;();4994862,2;();95055303,3;()
2023;3;1;1;DE27C;344510,5;();6528179,2;;4322888,1;();86204765,7;();344510,5;();6528179,2;;4322888,1;();86204765,7;()
2023;3;1;1;DE27D;331023,7;();6955044,4;;4640176,6;();104127174,4;();331023,7;();6955044,4;;4640176,6;();104127174,4;()
2023;3;1;1;DE27E;369822,0;();6090264,7;();3641068,5;();68775790,8;();369822,0;();6210377,5;();3641068,5;();70001705,0;()
2023;3;1;1;DE300;2169710,9;;40958597,0;;20246419,6;;383839621,5;;2169710,9;;40958597,0;;20246419,6;;383839621,5;
2023;3;1;1;DE401;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE402;;/;2145675,8;();715943,4;();;/;;/;2145675,8;();715943,4;();;/
2023;3;1;1;DE403;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE404;174625,1;();3490111,2;();2285873,4;();41290019,0;();174625,1;();3490111,2;();2285873,4;();41290019,0;()
2023;3;1;1;DE405;276640,4;();6337808,6;;3590095,1;();82676244,5;();276640,4;;6337808,6;;3590095,1;();82676244,5;()
2023;3;1;1;DE406;423100,8;();8339606,8;;4942091,0;();95837383,1;();423100,8;();8339606,8;;4942091,0;();95837383,1;()
2023;3;1;1;DE407;113224,0;();2439354,6;();1565843,8;();35243940,4;();113224,0;();2439354,6;();1565843,8;();35243940,4;()
2023;3;1;1;DE408;245547,3;();5308461,6;;2801856,3;();60429457,6;();245547,3;();5308461,6;;2801856,3;();60429457,6;()
2023;3;1;1;DE409;289346,9;();5690816,8;;3292569,1;();68216718,9;();289346,9;();5702622,8;;3292569,1;();68393808,9;()
2023;3;1;1;DE40A;340570,6;();7323850,0;;3950628,0;();79123859,6;();340570,6;();7323850,0;;3950628,0;();79123859,6;()
2023;3;1;1;DE40B;159304,0;();3363214,8;();2220319,7;();47040069,0;();159304,0;();3363214,8;();2220319,7;();47040069,0;()
2023;3;1;1;DE40C;419017,8;();7565509,7;();4672020,6;();102912518,7;();419017,8;();7565509,7;();4672020,6;();102912518,7;()
2023;3;1;1;DE40D;199922,4;();3602148,3;();2665811,7;();46554981,2;();199922,4;();3602148,3;();2665811,7;();46554981,2;()
2023;3;1;1;DE40E;263259,3;();5568179,9;;2604576,2;();59518272,6;();263259,3;();5568179,9;;2604576,2;();59518272,6;()
2023;3;1;1;DE40F;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE40G;145581,2;();2863347,2;();1590311,3;();35675575,9;();145581,2;();2880503,9;();1590311,3;();35900123,5;()
2023;3;1;1;DE40H;601413,5;();12316486,4;;6656805,9;();146933846,7;();601413,5;();12316486,4;;6656805,9;();146933846,7;()
2023;3;1;1;DE40I;349698,7;();5602343,2;();4874331,4;();88170513,3;();349698,7;();5617843,8;();4874331,4;();88558027,1;()
2023;3;1;1;DE501;1039119,4;;16264866,3;;10572384,6;;173797173,4;;1039119,4;;16264866,3;;10572384,6;;173797173,4;
2023;3;1;1;DE502;271182,9;();3653193,2;();;/;35850183,6;();271182,9;();3653193,2;();;/;35850183,6;()
2023;3;1;1;DE600;2944771,1;;49082936,7;;32989561,7;;555595577,9;;2944771,1;;49082936,7;;32989561,7;;555595577,9;
2023;3;1;1;DE711;168554,1;();3654721,0;();1361261,0;();34744207,9;();168554,1;();3654721,0;();1361261,0;();34744207,9;()
2023;3;1;1;DE712;873282,4;;16513197,4;;8207285,5;;161664700,0;;873282,4;;16513197,4;;8207285,5;;161664700,0;
2023;3;1;1;DE713;85383,6;();1785005,0;();666107,1;();15498694,4;();85383,6;();1785005,0;();666107,1;();15498694,4;()
2023;3;1;1;DE714;;/;5989420,8;();2919657,9;();57441135,1;();;/;5989420,8;();2919657,9;();57441135,1;()
2023;3;1;1;DE715;387522,0;;7144615,1;;4471037,8;();91978735,6;();387522,0;;7144615,1;;4471037,8;();91978735,6;()
2023;3;1;1;DE716;386459,0;();9109539,7;;4786782,5;();119927713,0;();386459,0;();9109539,7;;4786782,5;();119927713,0;()
2023;3;1;1;DE717;603276,9;;13682822,7;;6702167,4;;163652996,8;;603276,9;;13682822,7;;6702167,4;;163652996,8;
2023;3;1;1;DE718;187251,6;();4211132,9;();1822551,9;();44046115,3;();187251,6;();4211132,9;();1822551,9;();44046115,3;()
2023;3;1;1;DE719;562684,5;;11547965,8;;5051155,8;;111583184,1;;562684,5;;11547965,8;;5051155,8;;111583184,1;
2023;3;1;1;DE71A;243465,9;();5284206,6;;2430007,1;();56053720,6;();243465,9;();5284206,6;;2430007,1;();56053720,6;()
2023;3;1;1;DE71B;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE71C;442657,3;;10494975,9;;4491017,1;();113340680,0;();442657,3;;10494975,9;;4491017,1;();113340680,0;()
2023;3;1;1;DE71D;;/;;/;;/;;/;;/;;/;;/;;/
2023;3;1;1;DE71E;411873,3;();9409098,2;;4386696,4;();110440817,0;();411873,3;();9409098,2;;4386696,4;();110440817,0;()
2023;3;1;1;DE721;356257,6;();6888915,2;;3093352,6;();64647245,5;();356257,6;();6888915,2;;3093352,6;();64647245,5;()
2023;3;1;1;DE722;516123,0;;9850735,7;;5880035,6;();133091898,4;();516123,0;;9850735,7;;5880035,6;();133091898,4;()
2023;3;1;1;DE723;239864,6;();4838848,7;();2635611,5;();59676021,5;();239864,6;();4838848,7;();2635611,5;();59676021,5;()
2023;3;1;1;DE724;357649,0;();5700509,7;;4640642,0;();71223748,8;();357649,0;();5700509,7;;4640642,0;();71223748,8;()
2023;3;1;1;DE725;212457,6;();4506058,8;();3307911,3;();73251888,8;();212457,6;();4506058,8;();3307911,3;();73251888,8;()
2023;3;1;1;DE731;;/;4707448,3;();;/;;/;;/;4707448,3;();;/;;/
2023;3;1;1;DE732;474103,6;;9197658,7;;5970301,1;;118695937,3;;474103,6;;9197658,7;;5970301,1;;118695937,3;
2023;3;1;1;DE733;;/;5073502,1;();3984919,3;();69943247,2;();;/;5073502,1;();3984919,3;();69943247,2;()
2023;3;1;1;DE734;369310,1;();7018062,8;;3681894,7;();70577377,6;();369310,1;;7018062,8;;3681894,7;();70577377,6;()
2023;3;1;1;DE735;549425,0;();10239074,9;;7460840,8;();146691262,2;();549425,0;();10239074,9;;7460840,8;();146691262,2;()
2023;3;1;1;DE736;286500,4;();5296789,5;();3373749,7;();67247163,9;();286500,4;();5296789,5;();3373749,7;();67247163,9;()
2023;3;1;1;DE737;222788,6;();3967750,4;();;/;60744272,8;();222788,6;();3967750,4;();;/;60744272,8;()
2023;3;1;1;DE803;329260,8;();4907789,6;();4178017,9;();57362894,0;();329260,8;();4907789,6;();4178017,9;();57362894,0;()
2023;3;1;1;DE804;;/;1093423,7;();;/;;/;;/;1093423,7;();;/;;/
2023;3;1;1;DE80J;417787,9;();8627999,6;;5199110,9;();111188189,9;();417787,9;();8627999,6;;5199110,9;();111188189,9;()
2023;3;1;1;DE80K;293136,6;();5978452,5;;3844021,4;();81897790,0;();293136,6;();5978452,5;;3844021,4;();81897790,0;()
2023;3;1;1;DE80L;423386,3;();6849169,8;();4050961,1;();71295060,6;();423386,3;();6849169,8;();4050961,1;();71295060,6;()
2023;3;1;1;DE80M;298893,9;();5871210,7;();4408308,1;();108906836,2;();298893,9;();5871210,7;();4408308,1;();108906836,2;()
2023;3;1;1;DE80N;335928,8;();5932295,6;();4835236,6;();88097660,0;();335928,8;();6068549,7;();4835236,6;();91698458,0;()
2023;3;1;1;DE80O;376613,2;();7688205,5;;5398511,1;();112042761,3;();376613,2;();7688205,5;;5398511,1;();112042761,3;()
2023;3;1;1;DE911;393104,7;();7054470,0;();4559566,0;();85609209,5;();393104,7;();7054470,0;();4559566,0;();85609209,5;()
2023;3;1;1;DE912;;/;4379250,9;();;/;81400771,5;();;/;4379250,9;();;/;81400771,5;()
2023;3;1;1;DE913;213845,2;();3079726,0;();;/;33497509,4;();213845,2;();3079726,0;();;/;33497509,4;()
2023;3;1;1;DE914;210558,8;();4482427,3;();2495052,0;();55587482,9;();210558,8;();4482427,3;();2495052,0;();55587482,9;()
2023;3;1;1;DE916;284240,8;();5088448,2;();4650759,8;();86990152,5;();284240,8;();5088448,2;();4650759,8;();86990152,5;()
2023;3;1;1;DE917;109905,5;();2362477,7;();;/;;/;109905,5;();2362477,7;();;/;;/
2023;3;1;1;DE918;;/;3182734,9;();;/;39549784,4;();;/;3182734,9;();;/;39549784,4;()
2023;3;1;1;DE91A;238570,6;();4716218,8;();3243901,4;();66235013,1;();238570,6;();4716218,8;();3243901,4;();66235013,1;()
2023;3;1;1;DE91B;;/;2073901,0;();1402044,1;();27885841,7;();;/;2073901,0;();1402044,1;();27885841,7;()
2023;3;1;1;DE91C;432075,0;();7758215,1;;4395657,2;();89251428,1;();432075,0;();7758215,1;;4395657,2;();89251428,1;()
2023;3;1;1;DE922;441600,7;();8249930,9;;5271031,8;();107515405,0;;441600,7;();8249930,9;;5271031,8;();107515405,0;
2023;3;1;1;DE923;151560,7;();4133323,7;();;/;;/;151560,7;();4133323,7;();;/;;/
2023;3;1;1;DE925;408537,3;();8373584,8;();5567123,9;();120434420,5;();408537,3;();8373584,8;();5567123,9;();120434420,5;()
2023;3;1;1;DE926;;/;2483945,3;();1594108,7;();;/;;/;2483945,3;();1594108,7;();;/
2023;3;1;1;DE927;210055,3;();3791850,7;();2802214,2;();52183911,9;();210055,3;();3791850,7;();2802214,2;();52183911,9;()
2023;3;1;1;DE928;261222,9;();5145544,6;();;/;70773473,3;();261222,9;();5145544,6;();;/;70773473,3;()
2023;3;1;1;DE929;1373012,9;;27981629,7;;14100283,2;;281324211,7;;1373012,9;;27981629,7;;14100283,2;;281324211,7;
2023;3;1;1;DE931;;/;3192215,3;();1269942,0;();30193257,8;();;/;3192215,3;();1269942,0;();30193257,8;()
2023;3;1;1;DE932;253426,9;();5127779,9;();3019648,2;();63309925,0;();253426,9;();5127779,9;();3019648,2;();63309925,0;()
2023;3;1;1;DE933;558961,3;;12282318,6;;7453372,7;();161064933,3;;558961,3;;12282318,6;;7453372,7;();161064933,3;
2023;3;1;1;DE934;;/;;/;;/;;/;;/;;/;;/;;/
