time_s,cars_on_campus,cumulative_spawned,cumulative_exited
992,2728,3200,472
993,2728,3200,472
994,2728,3200,472
995,2727,3200,473
996,2727,3200,473
997,2727,3200,473
998,2726,3200,474
999,2726,3200,474
1000,2725,3200,475
1001,2725,3200,475
1002,2725,3200,475
1003,2724,3200,476
1004,2724,3200,476
1005,2723,3200,477
1006,2723,3200,477
1007,2723,3200,477
1008,2722,3200,478
1009,2722,3200,478
1010,2721,3200,479
1011,2721,3200,479
1012,2721,3200,479
1013,2720,3200,480
1014,2720,3200,480
1015,2719,3200,481
1016,2719,3200,481
1017,2718,3200,482
1018,2718,3200,482
1019,2718,3200,482
1020,2717,3200,483
1021,2717,3200,483
1022,2716,3200,484
1023,2716,3200,484
1024,2716,3200,484
1025,2716,3200,484
1026,2715,3200,485
1027,2715,3200,485
1028,2715,3200,485
1029,2714,3200,486
1030,2714,3200,486
1031,2714,3200,486
1032,2713,3200,487
1033,2713,3200,487
1034,2713,3200,487
1035,2712,3200,488
1036,2712,3200,488
1037,2711,3200,489
1038,2711,3200,489
1039,2710,3200,490
1040,2710,3200,490
1041,2709,3200,491
1042,2709,3200,491
1043,2709,3200,491
1044,2708,3200,492
1045,2708,3200,492
1046,2708,3200,492
1047,2707,3200,493
1048,2707,3200,493
1049,2707,3200,493
1050,2706,3200,494
1051,2706,3200,494
1052,2706,3200,494
1053,2705,3200,495
1054,2705,3200,495
1055,2704,3200,496
1056,2704,3200,496
1057,2704,3200,496
1058,2703,3200,497
1059,2703,3200,497
1060,2703,3200,497
1061,2703,3200,497
1062,2702,3200,498
1063,2702,3200,498
1064,2701,3200,499
1065,2701,3200,499
1066,2701,3200,499
1067,2700,3200,500
1068,2700,3200,500
1069,2699,3200,501
1070,2699,3200,501
1071,2699,3200,501
1072,2699,3200,501
1073,2698,3200,502
1074,2698,3200,502
1075,2697,3200,503
1076,2697,3200,503
1077,2697,3200,503
1078,2696,3200,504
1079,2696,3200,504
1080,2695,3200,505
1081,2695,3200,505
1082,2695,3200,505
1083,2694,3200,506
1084,2694,3200,506
1085,2693,3200,507
1086,2693,3200,507
1087,2693,3200,507
1088,2692,3200,508
1089,2692,3200,508
1090,2692,3200,508
1091,2691,3200,509
1092,2691,3200,509
1093,2691,3200,509
1094,2690,3200,510
1095,2690,3200,510
1096,2689,3200,511
1097,2689,3200,511
1098,2689,3200,511
1099,2689,3200,511
1100,2688,3200,512
1101,2688,3200,512
1102,2688,3200,512
1103,2688,3200,512
1104,2687,3200,513
1105,2687,3200,513
1106,2687,3200,513
1107,2687,3200,513
1108,2686,3200,514
1109,2686,3200,514
1110,2686,3200,514
1111,2685,3200,515
1112,2685,3200,515
1113,2685,3200,515
1114,2685,3200,515
1115,2685,3200,515
1116,2684,3200,516
1117,2684,3200,516
1118,2683,3200,517
1119,2683,3200,517
1120,2683,3200,517
1121,2682,3200,518
1122,2682,3200,518
1123,2682,3200,518
1124,2682,3200,518
1125,2681,3200,519
1126,2681,3200,519
1127,2681,3200,519
1128,2680,3200,520
1129,2680,3200,520
1130,2679,3200,521
1131,2679,3200,521
1132,2679,3200,521
1133,2678,3200,522
1134,2678,3200,522
1135,2678,3200,522
1136,2677,3200,523
1137,2677,3200,523
1138,2677,3200,523
1139,2677,3200,523
1140,2676,3200,524
1141,2676,3200,524
1142,2676,3200,524
1143,2675,3200,525
1144,2675,3200,525
1145,2674,3200,526
1146,2674,3200,526
1147,2674,3200,526
1148,2674,3200,526
1149,2673,3200,527
1150,2673,3200,527
1151,2673,3200,527
1152,2672,3200,528
1153,2672,3200,528
1154,2671,3200,529
1155,2671,3200,529
1156,2671,3200,529
1157,2670,3200,530
1158,2670,3200,530
1159,2670,3200,530
1160,2669,3200,531
1161,2669,3200,531
1162,2669,3200,531
1163,2668,3200,532
1164,2668,3200,532
1165,2668,3200,532
1166,2667,3200,533
1167,2667,3200,533
1168,2666,3200,534
1169,2666,3200,534
1170,2666,3200,534
1171,2665,3200,535
1172,2665,3200,535
1173,2665,3200,535
1174,2664,3200,536
1175,2664,3200,536
1176,2663,3200,537
1177,2663,3200,537
1178,2662,3200,538
1179,2662,3200,538
1180,2662,3200,538
1181,2662,3200,538
1182,2661,3200,539
1183,2661,3200,539
1184,2661,3200,539
1185,2660,3200,540
1186,2660,3200,540
1187,2660,3200,540
1188,2660,3200,540
1189,2659,3200,541
1190,2659,3200,541
1191,2659,3200,541
1192,2659,3200,541
1193,2658,3200,542
1194,2658,3200,542
1195,2658,3200,542
1196,2657,3200,543
1197,2657,3200,543
1198,2657,3200,543
1199,2656,3200,544
1200,2656,3200,544
1201,2656,3200,544
1202,2656,3200,544
1203,2655,3200,545
1204,2655,3200,545
1205,2655,3200,545
1206,2654,3200,546
1207,2654,3200,546
1208,2654,3200,546
1209,2653,3200,547
1210,2653,3200,547
1211,2652,3200,548
1212,2652,3200,548
1213,2652,3200,548
1214,2651,3200,549
1215,2651,3200,549
1216,2651,3200,549
1217,2650,3200,550
1218,2650,3200,550
1219,2650,3200,550
1220,2649,3200,551
1221,2649,3200,551
1222,2648,3200,552
1223,2648,3200,552
1224,2647,3200,553
1225,2647,3200,553
1226,2647,3200,553
1227,2646,3200,554
1228,2646,3200,554
1229,2646,3200,554
1230,2645,3200,555
1231,2645,3200,555
1232,2645,3200,555
1233,2644,3200,556
1234,2644,3200,556
1235,2643,3200,557
1236,2643,3200,557
1237,2643,3200,557
1238,2642,3200,558
1239,2642,3200,558
1240,2642,3200,558
1241,2641,3200,559
1242,2641,3200,559
1243,2641,3200,559
1244,2640,3200,560
1245,2640,3200,560
1246,2640,3200,560
1247,2639,3200,561
1248,2639,3200,561
1249,2639,3200,561
1250,2638,3200,562
1251,2638,3200,562
1252,2637,3200,563
1253,2637,3200,563
1254,2637,3200,563
1255,2636,3200,564
1256,2636,3200,564
1257,2636,3200,564
1258,2635,3200,565
1259,2635,3200,565
1260,2635,3200,565
1261,2635,3200,565
1262,2634,3200,566
1263,2634,3200,566
1264,2633,3200,567
1265,2633,3200,567
1266,2633,3200,567
1267,2633,3200,567
1268,2632,3200,568
1269,2632,3200,568
1270,2631,3200,569
1271,2631,3200,569
1272,2631,3200,569
1273,2630,3200,570
1274,2630,3200,570
1275,2629,3200,571
1276,2629,3200,571
1277,2629,3200,571
1278,2628,3200,572
1279,2628,3200,572
1280,2627,3200,573
1281,2627,3200,573
1282,2626,3200,574
1283,2626,3200,574
1284,2625,3200,575
1285,2625,3200,575
1286,2624,3200,576
1287,2624,3200,576
1288,2623,3200,577
1289,2623,3200,577
1290,2623,3200,577
1291,2622,3200,578
1292,2622,3200,578
1293,2622,3200,578
1294,2621,3200,579
1295,2621,3200,579
1296,2621,3200,579
1297,2620,3200,580
1298,2620,3200,580
1299,2619,3200,581
1300,2619,3200,581
1301,2619,3200,581
1302,2618,3200,582
1303,2618,3200,582
1304,2618,3200,582
1305,2617,3200,583
1306,2617,3200,583
1307,2617,3200,583
1308,2616,3200,584
1309,2616,3200,584
1310,2615,3200,585
1311,2615,3200,585
1312,2615,3200,585
1313,2615,3200,585
1314,2614,3200,586
1315,2614,3200,586
1316,2613,3200,587
1317,2613,3200,587
1318,2612,3200,588
1319,2612,3200,588
1320,2611,3200,589
1321,2611,3200,589
1322,2611,3200,589
1323,2611,3200,589
1324,2610,3200,590
1325,2610,3200,590
1326,2610,3200,590
1327,2609,3200,591
1328,2609,3200,591
1329,2609,3200,591
1330,2608,3200,592
1331,2608,3200,592
1332,2607,3200,593
1333,2607,3200,593
1334,2607,3200,593
1335,2607,3200,593
1336,2606,3200,594
1337,2606,3200,594
1338,2606,3200,594
1339,2605,3200,595
1340,2605,3200,595
1341,2605,3200,595
1342,2605,3200,595
1343,2604,3200,596
1344,2604,3200,596
1345,2604,3200,596
1346,2603,3200,597
1347,2603,3200,597
1348,2603,3200,597
1349,2602,3200,598
1350,2602,3200,598
1351,2602,3200,598
1352,2601,3200,599
1353,2601,3200,599
1354,2601,3200,599
1355,2600,3200,600
1356,2600,3200,600
1357,2600,3200,600
