lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P5,Stadium Way,442,381,Brewer Park,561
P7,Bronson Ave & University Dr,5399,5338,Brewer Park,5869
P7,Bronson Ave & University Dr,5770,5709,Brewer Park,6236
P5,Stadium Way,533,472,Brewer Park,649
P2,Colonel By,212,151,Hogs Back Plaza (SW dest.),775
P5,Stadium Way,2883,2822,Brewer Park,2995
P7,Bronson Ave & University Dr,234,173,Brewer Park,3326
P7,Bronson Ave & University Dr,5222,5161,Brewer Park,5695
P7,Bronson Ave & University Dr,7132,7071,Brewer Park,7611
P5,Stadium Way,693,632,Brewer Park,799
P7,Bronson Ave & University Dr,3160,3099,Brewer Park,3615
P5,Stadium Way,1555,1494,Brewer Park,1655
P7,Bronson Ave & University Dr,11609,11548,Brewer Park,12081
P7,Bronson Ave & University Dr,3428,3367,Brewer Park,3901
P1,Colonel By,326,265,Hogs Back Plaza (SW dest.),560
P7,Bronson Ave & University Dr,3324,3263,Brewer Park,3774
P5,Stadium Way,2660,2599,Brewer Park,2765
P5,Stadium Way,1798,1737,Brewer Park,1907
P7,Bronson Ave & University Dr,6047,5986,Brewer Park,6522
P1,Colonel By,151,90,Hogs Back Plaza (SW dest.),337
P7,Bronson Ave & University Dr,3680,3619,Brewer Park,5461
P5,Stadium Way,2760,2699,Brewer Park,2865
P7,Bronson Ave & University Dr,3695,3634,Brewer Park,5482
P7,Bronson Ave & University Dr,204,143,Brewer Park,3283
P2,Colonel By,658,597,Hogs Back Plaza (SW dest.),1128
P2,Colonel By,504,443,Hogs Back Plaza (SW dest.),861
P7,Bronson Ave & University Dr,3380,3319,Brewer Park,3858
P7,Bronson Ave & University Dr,6352,6291,Brewer Park,7132
P7,Bronson Ave & University Dr,7269,7208,Brewer Park,7744
P7,Bronson Ave & University Dr,5225,5164,Brewer Park,5699
P7,Bronson Ave & University Dr,11607,11546,Brewer Park,12077
P5,Stadium Way,629,568,Brewer Park,738
P7,Bronson Ave & University Dr,11602,11541,Brewer Park,12351
P7,Bronson Ave & University Dr,5249,5188,Brewer Park,5727
P5,Stadium Way,2753,2692,Brewer Park,2857
P5,Stadium Way,2283,2222,Brewer Park,2387
P5,Stadium Way,2945,2884,Brewer Park,3062
P7,Bronson Ave & University Dr,11565,11504,Brewer Park,12027
P7,Bronson Ave & University Dr,5381,5320,Brewer Park,5848
P7,Bronson Ave & University Dr,11265,11204,Brewer Park,11723
P5,Stadium Way,141,80,Brewer Park,169
P7,Bronson Ave & University Dr,5637,5576,Brewer Park,6119
P7,Bronson Ave & University Dr,5571,5510,Brewer Park,6045
P7,Bronson Ave & University Dr,3547,3486,Brewer Park,5311
P7,Bronson Ave & University Dr,6374,6313,Brewer Park,6833
P7,Bronson Ave & University Dr,3157,3096,Brewer Park,3611
P7,Bronson Ave & University Dr,11622,11561,Brewer Park,12372
P5,Stadium Way,2922,2861,Brewer Park,3037
P5,Stadium Way,2641,2580,Brewer Park,2748
P7,Bronson Ave & University Dr,5626,5565,Brewer Park,6106
P5,Stadium Way,1040,979,Brewer Park,1145
P7,Bronson Ave & University Dr,12484,12423,Brewer Park,12926
P5,Stadium Way,434,373,Brewer Park,552
P5,Stadium Way,872,811,Brewer Park,982
P5,Stadium Way,1291,1230,Brewer Park,1396
P7,Bronson Ave & University Dr,6465,6404,Brewer Park,7252
P5,Stadium Way,2394,2333,Brewer Park,2504
P5,Stadium Way,1529,1468,Brewer Park,1630
P5,Stadium Way,623,562,Brewer Park,730
P7,Bronson Ave & University Dr,5719,5658,Brewer Park,6192
P7,Bronson Ave & University Dr,5718,5657,Brewer Park,6188
P7,Bronson Ave & University Dr,6317,6256,Brewer Park,7090
P5,Stadium Way,280,219,Brewer Park,338
P7,Bronson Ave & University Dr,12404,12343,Brewer Park,12878
P1,Colonel By,380,319,Hogs Back Plaza (SW dest.),630
P5,Stadium Way,3085,3024,Brewer Park,3195
P5,Stadium Way,2280,2219,Brewer Park,2382
P7,Bronson Ave & University Dr,5336,5275,Brewer Park,5813
P7,Bronson Ave & University Dr,11658,11597,Brewer Park,12416
P5,Stadium Way,877,816,Brewer Park,987
P2,Colonel By,512,451,Hogs Back Plaza (SW dest.),870
P5,Stadium Way,2092,2031,Brewer Park,2206
P7,Bronson Ave & University Dr,6309,6248,Brewer Park,6776
P7,Bronson Ave & University Dr,6282,6221,Brewer Park,6760
P5,Stadium Way,2986,2925,Brewer Park,3099
P7,Bronson Ave & University Dr,3203,3142,Brewer Park,3662
P1,Colonel By,462,401,Hogs Back Plaza (SW dest.),728
P5,Stadium Way,1239,1178,Brewer Park,1351
P5,Stadium Way,185,124,Brewer Park,217
P7,Bronson Ave & University Dr,11660,11599,Brewer Park,12426
P7,Bronson Ave & University Dr,3656,3595,Brewer Park,5427
P7,Bronson Ave & University Dr,6071,6010,Brewer Park,6555
P7,Bronson Ave & University Dr,3112,3051,Brewer Park,3577
P5,Stadium Way,699,638,Brewer Park,807
P7,Bronson Ave & University Dr,6481,6420,Brewer Park,6958
P7,Bronson Ave & University Dr,11441,11380,Brewer Park,11900
P7,Bronson Ave & University Dr,6257,6196,Brewer Park,6726
P7,Bronson Ave & University Dr,7063,7002,Brewer Park,7542
P5,Stadium Way,697,636,Brewer Park,803
P7,Bronson Ave & University Dr,5135,5074,Brewer Park,5620
P7,Bronson Ave & University Dr,3471,3410,Brewer Park,3935
P7,Bronson Ave & University Dr,5386,5325,Brewer Park,5856
P7,Bronson Ave & University Dr,11411,11350,Brewer Park,11875
P7,Bronson Ave & University Dr,11631,11570,Brewer Park,12103
P1,Colonel By,127,66,Hogs Back Plaza (SW dest.),302
P7,Bronson Ave & University Dr,3642,3581,Brewer Park,5419
P5,Stadium Way,1054,993,Brewer Park,1158
P7,Bronson Ave & University Dr,7180,7119,Brewer Park,7659
P5,Stadium Way,666,605,Brewer Park,772
P7,Bronson Ave & University Dr,6434,6373,Brewer Park,7219
P5,Stadium Way,1710,1649,Brewer Park,1817
P7,Bronson Ave & University Dr,5485,5424,Brewer Park,5949
P7,Bronson Ave & University Dr,12303,12242,Brewer Park,12774
P7,Bronson Ave & University Dr,3463,3402,Brewer Park,3926
P7,Bronson Ave & University Dr,12382,12321,Brewer Park,12851
P7,Bronson Ave & University Dr,138,77,Brewer Park,695
P7,Bronson Ave & University Dr,5941,5880,Brewer Park,6416
P2,Colonel By,618,557,Hogs Back Plaza (SW dest.),1058
P7,Bronson Ave & University Dr,12430,12369,Brewer Park,12890
P1,Colonel By,99,38,Hogs Back Plaza (SW dest.),269
P7,Bronson Ave & University Dr,5463,5402,Brewer Park,5919
P7,Bronson Ave & University Dr,11328,11267,Brewer Park,11783
P7,Bronson Ave & University Dr,11839,11778,Brewer Park,12622
P7,Bronson Ave & University Dr,11536,11475,Brewer Park,11990
P7,Bronson Ave & University Dr,6469,6408,Brewer Park,6941
P5,Stadium Way,2907,2846,Brewer Park,3016
P5,Stadium Way,911,850,Brewer Park,1026
P7,Bronson Ave & University Dr,3588,3527,Brewer Park,5367
P7,Bronson Ave & University Dr,11645,11584,Brewer Park,12399
P5,Stadium Way,1351,1290,Brewer Park,1466
P7,Bronson Ave & University Dr,11388,11327,Brewer Park,11846
P5,Stadium Way,1091,1030,Brewer Park,1197
P1,Colonel By,130,69,Hogs Back Plaza (SW dest.),307
P7,Bronson Ave & University Dr,7416,7355,Brewer Park,7891
P2,Colonel By,628,567,Hogs Back Plaza (SW dest.),1074
P7,Bronson Ave & University Dr,5172,5111,Brewer Park,5649
P5,Stadium Way,2133,2072,Brewer Park,2245
P5,Stadium Way,956,895,Brewer Park,1064
P7,Bronson Ave & University Dr,12505,12444,Brewer Park,12951
P7,Bronson Ave & University Dr,5981,5920,Brewer Park,6454
P7,Bronson Ave & University Dr,5278,5217,Brewer Park,5748
P7,Bronson Ave & University Dr,3583,3522,Brewer Park,5358
P7,Bronson Ave & University Dr,3348,3287,Brewer Park,3815
P5,Stadium Way,505,444,Brewer Park,618
P7,Bronson Ave & University Dr,3372,3311,Brewer Park,3849
P7,Bronson Ave & University Dr,3277,3216,Brewer Park,3726
P5,Stadium Way,2764,2703,Brewer Park,2873
P1,Colonel By,114,53,Hogs Back Plaza (SW dest.),286
P5,Stadium Way,982,921,Brewer Park,1089
P5,Stadium Way,1110,1049,Brewer Park,1219
P7,Bronson Ave & University Dr,6339,6278,Brewer Park,6806
P1,Colonel By,458,397,Hogs Back Plaza (SW dest.),724
P5,Stadium Way,834,773,Brewer Park,947
P7,Bronson Ave & University Dr,11563,11502,Brewer Park,12023
P7,Bronson Ave & University Dr,7223,7162,Brewer Park,7697
P7,Bronson Ave & University Dr,3502,3441,Brewer Park,3969
P5,Stadium Way,2512,2451,Brewer Park,2620
P7,Bronson Ave & University Dr,3667,3606,Brewer Park,5440
P7,Bronson Ave & University Dr,6279,6218,Brewer Park,7045
P5,Stadium Way,2941,2880,Brewer Park,3054
P7,Bronson Ave & University Dr,3357,3296,Brewer Park,3832
P7,Bronson Ave & University Dr,5493,5432,Brewer Park,5962
P2,Colonel By,621,560,Hogs Back Plaza (SW dest.),1066
P7,Bronson Ave & University Dr,5802,5741,Brewer Park,6277
P5,Stadium Way,2475,2414,Brewer Park,2586
P5,Stadium Way,846,785,Brewer Park,960
P5,Stadium Way,795,734,Brewer Park,905
P7,Bronson Ave & University Dr,7099,7038,Brewer Park,7581
P7,Bronson Ave & University Dr,6368,6307,Brewer Park,7144
P5,Stadium Way,1703,1642,Brewer Park,1808
P7,Bronson Ave & University Dr,11617,11556,Brewer Park,12364
P7,Bronson Ave & University Dr,7123,7062,Brewer Park,7593
P5,Stadium Way,566,505,Brewer Park,682
P7,Bronson Ave & University Dr,11400,11339,Brewer Park,11862
P5,Stadium Way,2315,2254,Brewer Park,2428
P5,Stadium Way,1159,1098,Brewer Park,1277
P2,Colonel By,505,444,Hogs Back Plaza (SW dest.),865
P7,Bronson Ave & University Dr,6462,6401,Brewer Park,6928
P7,Bronson Ave & University Dr,7320,7259,Brewer Park,7792
P5,Stadium Way,788,727,Brewer Park,896
P7,Bronson Ave & University Dr,6320,6259,Brewer Park,6797
P7,Bronson Ave & University Dr,11630,11569,Brewer Park,12383
P5,Stadium Way,2636,2575,Brewer Park,2740
P5,Stadium Way,2212,2151,Brewer Park,2322
P7,Bronson Ave & University Dr,215,154,Brewer Park,3304
P7,Bronson Ave & University Dr,3660,3599,Brewer Park,5431
P7,Bronson Ave & University Dr,3520,3459,Brewer Park,5288
P5,Stadium Way,2722,2661,Brewer Park,2829
P5,Stadium Way,2664,2603,Brewer Park,2769
P7,Bronson Ave & University Dr,6380,6319,Brewer Park,6842
P7,Bronson Ave & University Dr,12443,12382,Brewer Park,12903
P7,Bronson Ave & University Dr,148,87,Brewer Park,3222
P7,Bronson Ave & University Dr,3314,3253,Brewer Park,3765
P7,Bronson Ave & University Dr,338,277,Brewer Park,3421
P5,Stadium Way,997,936,Brewer Park,1106
P5,Stadium Way,1827,1766,Brewer Park,1936
P7,Bronson Ave & University Dr,115,54,Brewer Park,493
P7,Bronson Ave & University Dr,126,65,Brewer Park,605
P2,Colonel By,177,116,Hogs Back Plaza (SW dest.),655
P7,Bronson Ave & University Dr,7129,7068,Brewer Park,7603
P7,Bronson Ave & University Dr,5787,5726,Brewer Park,6264
P7,Bronson Ave & University Dr,11821,11760,Brewer Park,12284
P5,Stadium Way,2023,1962,Brewer Park,2141
P5,Stadium Way,1873,1812,Brewer Park,1982
P7,Bronson Ave & University Dr,6207,6146,Brewer Park,6672
P7,Bronson Ave & University Dr,5820,5759,Brewer Park,6294
P5,Stadium Way,1823,1762,Brewer Park,1932
P7,Bronson Ave & University Dr,3458,3397,Brewer Park,3917
P7,Bronson Ave & University Dr,6949,6888,Brewer Park,7426
P2,Colonel By,221,160,Hogs Back Plaza (SW dest.),788
P2,Colonel By,184,123,Hogs Back Plaza (SW dest.),737
P7,Bronson Ave & University Dr,3393,3332,Brewer Park,3874
P5,Stadium Way,1803,1742,Brewer Park,1915
P5,Stadium Way,1144,1083,Brewer Park,1263
P5,Stadium Way,1729,1668,Brewer Park,1839
P5,Stadium Way,1531,1470,Brewer Park,1634
P7,Bronson Ave & University Dr,11394,11333,Brewer Park,11854
P7,Bronson Ave & University Dr,6043,5982,Brewer Park,6517
P7,Bronson Ave & University Dr,3768,3707,Brewer Park,5533
P5,Stadium Way,2919,2858,Brewer Park,3032
P5,Stadium Way,1009,948,Brewer Park,1116
P5,Stadium Way,1185,1124,Brewer Park,1299
P5,Stadium Way,1772,1711,Brewer Park,1883
P7,Bronson Ave & University Dr,11737,11676,Brewer Park,12510
P7,Bronson Ave & University Dr,3594,3533,Brewer Park,5371
P7,Bronson Ave & University Dr,6191,6130,Brewer Park,6961
P7,Bronson Ave & University Dr,3476,3415,Brewer Park,3939
P5,Stadium Way,2563,2502,Brewer Park,2674
P7,Bronson Ave & University Dr,12484,12423,Brewer Park,12943
P7,Bronson Ave & University Dr,7078,7017,Brewer Park,7560
P5,Stadium Way,1584,1523,Brewer Park,1684
P7,Bronson Ave & University Dr,11764,11703,Brewer Park,12554
P7,Bronson Ave & University Dr,11596,11535,Brewer Park,12061
P5,Stadium Way,2972,2911,Brewer Park,3082
P7,Bronson Ave & University Dr,7233,7172,Brewer Park,7701
P7,Bronson Ave & University Dr,6236,6175,Brewer Park,7009
P5,Stadium Way,3017,2956,Brewer Park,3125
P7,Bronson Ave & University Dr,6417,6356,Brewer Park,7196
P2,Colonel By,567,506,Hogs Back Plaza (SW dest.),974
P5,Stadium Way,165,104,Brewer Park,193
P7,Bronson Ave & University Dr,6300,6239,Brewer Park,7071
P7,Bronson Ave & University Dr,243,182,Brewer Park,3339
P5,Stadium Way,187,126,Brewer Park,221
P7,Bronson Ave & University Dr,6068,6007,Brewer Park,6550
P5,Stadium Way,1025,964,Brewer Park,1123
P7,Bronson Ave & University Dr,3678,3617,Brewer Park,5457
P7,Bronson Ave & University Dr,5866,5805,Brewer Park,6346
P7,Bronson Ave & University Dr,11707,11646,Brewer Park,12471
P7,Bronson Ave & University Dr,256,195,Brewer Park,3357
P5,Stadium Way,145,84,Brewer Park,173
P7,Bronson Ave & University Dr,250,189,Brewer Park,3348
P5,Stadium Way,2537,2476,Brewer Park,2650
P7,Bronson Ave & University Dr,11801,11740,Brewer Park,12588
P5,Stadium Way,908,847,Brewer Park,1018
P7,Bronson Ave & University Dr,7155,7094,Brewer Park,7628
P5,Stadium Way,971,910,Brewer Park,1080
P7,Bronson Ave & University Dr,5488,5427,Brewer Park,5953
P1,Colonel By,425,364,Hogs Back Plaza (SW dest.),686
P5,Stadium Way,161,100,Brewer Park,189
P7,Bronson Ave & University Dr,5581,5520,Brewer Park,6054
P5,Stadium Way,1640,1579,Brewer Park,1746
P1,Colonel By,144,83,Hogs Back Plaza (SW dest.),327
P7,Bronson Ave & University Dr,3235,3174,Brewer Park,3696
P5,Stadium Way,748,687,Brewer Park,854
P7,Bronson Ave & University Dr,3755,3694,Brewer Park,5525
P7,Bronson Ave & University Dr,296,235,Brewer Park,3403
P7,Bronson Ave & University Dr,3653,3592,Brewer Park,5423
P7,Bronson Ave & University Dr,262,201,Brewer Park,3365
P5,Stadium Way,1593,1532,Brewer Park,1697
P5,Stadium Way,2774,2713,Brewer Park,2891
P7,Bronson Ave & University Dr,6283,6222,Brewer Park,7050
P5,Stadium Way,2318,2257,Brewer Park,2436
P2,Colonel By,287,226,Hogs Back Plaza (SW dest.),793
P7,Bronson Ave & University Dr,6531,6470,Brewer Park,7324
P5,Stadium Way,828,767,Brewer Park,939
P1,Colonel By,313,252,Hogs Back Plaza (SW dest.),545
P7,Bronson Ave & University Dr,5832,5771,Brewer Park,6299
P5,Stadium Way,2045,1984,Brewer Park,2149
P5,Stadium Way,452,391,Brewer Park,570
P7,Bronson Ave & University Dr,5513,5452,Brewer Park,5980
P7,Bronson Ave & University Dr,3031,2970,Brewer Park,3497
P7,Bronson Ave & University Dr,7183,7122,Brewer Park,7663
P7,Bronson Ave & University Dr,5288,5227,Brewer Park,5760
P7,Bronson Ave & University Dr,5755,5694,Brewer Park,6223
P7,Bronson Ave & University Dr,5788,5727,Brewer Park,6268
P7,Bronson Ave & University Dr,7121,7060,Brewer Park,7589
P2,Colonel By,153,92,Hogs Back Plaza (SW dest.),388
P7,Bronson Ave & University Dr,5671,5610,Brewer Park,6153
P7,Bronson Ave & University Dr,12482,12421,Brewer Park,12922
P7,Bronson Ave & University Dr,11817,11756,Brewer Park,12605
P5,Stadium Way,1277,1216,Brewer Park,1387
P5,Stadium Way,2768,2707,Brewer Park,2882
P2,Colonel By,544,483,Hogs Back Plaza (SW dest.),923
P5,Stadium Way,2461,2400,Brewer Park,2573
P7,Bronson Ave & University Dr,11596,11535,Brewer Park,12347
P7,Bronson Ave & University Dr,11313,11252,Brewer Park,11761
P7,Bronson Ave & University Dr,7051,6990,Brewer Park,7529
P7,Bronson Ave & University Dr,6157,6096,Brewer Park,6620
P5,Stadium Way,3039,2978,Brewer Park,3145
P5,Stadium Way,481,420,Brewer Park,601
P5,Stadium Way,2731,2670,Brewer Park,2843
P7,Bronson Ave & University Dr,11618,11557,Brewer Park,12094
P5,Stadium Way,357,296,Brewer Park,460
P7,Bronson Ave & University Dr,5877,5816,Brewer Park,6362
P7,Bronson Ave & University Dr,11741,11680,Brewer Park,12201
P5,Stadium Way,224,163,Brewer Park,264
P7,Bronson Ave & University Dr,11577,11516,Brewer Park,12331
P5,Stadium Way,1035,974,Brewer Park,1137
P7,Bronson Ave & University Dr,6453,6392,Brewer Park,6920
P5,Stadium Way,2871,2810,Brewer Park,2985
P7,Bronson Ave & University Dr,7277,7216,Brewer Park,7757
P7,Bronson Ave & University Dr,11735,11674,Brewer Park,12506
P5,Stadium Way,2199,2138,Brewer Park,2309
P5,Stadium Way,1892,1831,Brewer Park,2006
P7,Bronson Ave & University Dr,5122,5061,Brewer Park,5595
P1,Colonel By,316,255,Hogs Back Plaza (SW dest.),549
P5,Stadium Way,2445,2384,Brewer Park,2556
P7,Bronson Ave & University Dr,5323,5262,Brewer Park,5800
P7,Bronson Ave & University Dr,6064,6003,Brewer Park,6546
P7,Bronson Ave & University Dr,188,127,Brewer Park,3267
P7,Bronson Ave & University Dr,5396,5335,Brewer Park,5864
P7,Bronson Ave & University Dr,478,417,Brewer Park,3475
P1,Colonel By,249,188,Hogs Back Plaza (SW dest.),461
P7,Bronson Ave & University Dr,11386,11325,Brewer Park,11842
P7,Bronson Ave & University Dr,3237,3176,Brewer Park,3700
P7,Bronson Ave & University Dr,6938,6877,Brewer Park,7417
P7,Bronson Ave & University Dr,6407,6346,Brewer Park,7187
P5,Stadium Way,2065,2004,Brewer Park,2177
P5,Stadium Way,978,917,Brewer Park,1084
P7,Bronson Ave & University Dr,11245,11184,Brewer Park,11706
P7,Bronson Ave & University Dr,5620,5559,Brewer Park,6097
P7,Bronson Ave & University Dr,6394,6333,Brewer Park,6864
P5,Stadium Way,1642,1581,Brewer Park,1750
P5,Stadium Way,123,62,Brewer Park,145
P7,Bronson Ave & University Dr,7130,7069,Brewer Park,7607
P5,Stadium Way,2674,2613,Brewer Park,2781
P7,Bronson Ave & University Dr,3359,3298,Brewer Park,3837
P5,Stadium Way,2718,2657,Brewer Park,2821
P7,Bronson Ave & University Dr,11392,11331,Brewer Park,11850
P5,Stadium Way,1986,1925,Brewer Park,2101
P7,Bronson Ave & University Dr,6574,6513,Brewer Park,7362
P5,Stadium Way,3011,2950,Brewer Park,3116
P5,Stadium Way,2009,1948,Brewer Park,2119
P7,Bronson Ave & University Dr,5979,5918,Brewer Park,6450
P7,Bronson Ave & University Dr,3091,3030,Brewer Park,3552
P7,Bronson Ave & University Dr,3037,2976,Brewer Park,3506
P5,Stadium Way,2602,2541,Brewer Park,2714
P2,Colonel By,563,502,Hogs Back Plaza (SW dest.),962
P7,Bronson Ave & University Dr,3776,3715,Brewer Park,5542
P5,Stadium Way,1233,1172,Brewer Park,1342
P7,Bronson Ave & University Dr,3619,3558,Brewer Park,5398
P7,Bronson Ave & University Dr,7039,6978,Brewer Park,7520
P5,Stadium Way,1760,1699,Brewer Park,1874
P7,Bronson Ave & University Dr,7261,7200,Brewer Park,7736
P7,Bronson Ave & University Dr,5290,5229,Brewer Park,5765
P7,Bronson Ave & University Dr,11793,11732,Brewer Park,12570
P5,Stadium Way,2232,2171,Brewer Park,2347
P5,Stadium Way,3033,2972,Brewer Park,3140
P7,Bronson Ave & University Dr,6134,6073,Brewer Park,6599
P5,Stadium Way,1361,1300,Brewer Park,1474
P5,Stadium Way,1753,1692,Brewer Park,1865
P5,Stadium Way,426,365,Brewer Park,544
P7,Bronson Ave & University Dr,12485,12424,Brewer Park,12930
P5,Stadium Way,2425,2364,Brewer Park,2534
P5,Stadium Way,200,139,Brewer Park,238
P7,Bronson Ave & University Dr,11690,11629,Brewer Park,12456
P7,Bronson Ave & University Dr,5915,5854,Brewer Park,6403
P7,Bronson Ave & University Dr,6343,6282,Brewer Park,7119
P5,Stadium Way,2975,2914,Brewer Park,3087
P7,Bronson Ave & University Dr,11937,11876,Brewer Park,12738
P7,Bronson Ave & University Dr,5753,5692,Brewer Park,6219
P7,Bronson Ave & University Dr,12508,12447,Brewer Park,12977
P7,Bronson Ave & University Dr,7170,7109,Brewer Park,7645
P5,Stadium Way,1400,1339,Brewer Park,1496
P5,Stadium Way,2409,2348,Brewer Park,2517
P5,Stadium Way,1969,1908,Brewer Park,2084
P7,Bronson Ave & University Dr,6426,6365,Brewer Park,7200
P5,Stadium Way,2301,2240,Brewer Park,2415
P7,Bronson Ave & University Dr,5378,5317,Brewer Park,5840
P7,Bronson Ave & University Dr,3300,3239,Brewer Park,3757
P7,Bronson Ave & University Dr,153,92,Brewer Park,3226
P2,Colonel By,216,155,Hogs Back Plaza (SW dest.),780
P7,Bronson Ave & University Dr,3482,3421,Brewer Park,3947
P7,Bronson Ave & University Dr,5246,5185,Brewer Park,5722
P2,Colonel By,548,487,Hogs Back Plaza (SW dest.),932
P7,Bronson Ave & University Dr,11403,11342,Brewer Park,11867
P7,Bronson Ave & University Dr,5922,5861,Brewer Park,6411
P7,Bronson Ave & University Dr,7263,7202,Brewer Park,7740
P5,Stadium Way,2868,2807,Brewer Park,2981
P7,Bronson Ave & University Dr,5700,5639,Brewer Park,6171
P7,Bronson Ave & University Dr,5778,5717,Brewer Park,6250
P5,Stadium Way,1206,1145,Brewer Park,1316
P7,Bronson Ave & University Dr,11809,11748,Brewer Park,12271
P1,Colonel By,264,203,Hogs Back Plaza (SW dest.),479
P7,Bronson Ave & University Dr,5524,5463,Brewer Park,5997
P7,Bronson Ave & University Dr,6395,6334,Brewer Park,7175
P5,Stadium Way,2423,2362,Brewer Park,2530
P5,Stadium Way,592,531,Brewer Park,699
P7,Bronson Ave & University Dr,11447,11386,Brewer Park,11908
P7,Bronson Ave & University Dr,12536,12475,Brewer Park,13019
P7,Bronson Ave & University Dr,6173,6112,Brewer Park,6644
P7,Bronson Ave & University Dr,6228,6167,Brewer Park,6693
P7,Bronson Ave & University Dr,6307,6246,Brewer Park,7076
P2,Colonel By,586,525,Hogs Back Plaza (SW dest.),1006
P5,Stadium Way,665,604,Brewer Park,768
P7,Bronson Ave & University Dr,294,233,Brewer Park,3399
P5,Stadium Way,1320,1259,Brewer Park,1428
P7,Bronson Ave & University Dr,5303,5242,Brewer Park,5779
P7,Bronson Ave & University Dr,11590,11529,Brewer Park,12057
P7,Bronson Ave & University Dr,176,115,Brewer Park,3250
P7,Bronson Ave & University Dr,11723,11662,Brewer Park,12184
P5,Stadium Way,1307,1246,Brewer Park,1419
P7,Bronson Ave & University Dr,5131,5070,Brewer Park,5611
P1,Colonel By,439,378,Hogs Back Plaza (SW dest.),702
P7,Bronson Ave & University Dr,11346,11285,Brewer Park,11808
P7,Bronson Ave & University Dr,11819,11758,Brewer Park,12610
P2,Colonel By,598,537,Hogs Back Plaza (SW dest.),1024
P7,Bronson Ave & University Dr,3175,3114,Brewer Park,3640
P5,Stadium Way,1834,1773,Brewer Park,1945
P5,Stadium Way,446,385,Brewer Park,565
P7,Bronson Ave & University Dr,5471,5410,Brewer Park,5928
P7,Bronson Ave & University Dr,5641,5580,Brewer Park,6127
P5,Stadium Way,1107,1046,Brewer Park,1214
P7,Bronson Ave & University Dr,5697,5636,Brewer Park,6166
P7,Bronson Ave & University Dr,11602,11541,Brewer Park,12069
P7,Bronson Ave & University Dr,6107,6046,Brewer Park,6582
P7,Bronson Ave & University Dr,12516,12455,Brewer Park,12994
P7,Bronson Ave & University Dr,6170,6109,Brewer Park,6636
P5,Stadium Way,221,160,Brewer Park,260
P7,Bronson Ave & University Dr,11625,11564,Brewer Park,12375
P7,Bronson Ave & University Dr,6008,5947,Brewer Park,6483
P7,Bronson Ave & University Dr,3258,3197,Brewer Park,3717
P5,Stadium Way,1126,1065,Brewer Park,1236
P5,Stadium Way,1808,1747,Brewer Park,1919
P7,Bronson Ave & University Dr,12514,12453,Brewer Park,12990
P7,Bronson Ave & University Dr,3485,3424,Brewer Park,3951
P5,Stadium Way,2554,2493,Brewer Park,2666
P2,Colonel By,487,426,Hogs Back Plaza (SW dest.),826
P7,Bronson Ave & University Dr,191,130,Brewer Park,3271
P5,Stadium Way,1388,1327,Brewer Park,1500
P7,Bronson Ave & University Dr,5997,5936,Brewer Park,6471
P5,Stadium Way,1941,1880,Brewer Park,2054
P7,Bronson Ave & University Dr,3212,3151,Brewer Park,3676
P5,Stadium Way,1214,1153,Brewer Park,1325
P5,Stadium Way,1191,1130,Brewer Park,1303
P7,Bronson Ave & University Dr,7164,7103,Brewer Park,7637
P7,Bronson Ave & University Dr,6412,6351,Brewer Park,6878
P2,Colonel By,607,546,Hogs Back Plaza (SW dest.),1036
P5,Stadium Way,2855,2794,Brewer Park,2969
P7,Bronson Ave & University Dr,3684,3623,Brewer Park,5469
P7,Bronson Ave & University Dr,3100,3039,Brewer Park,3565
P7,Bronson Ave & University Dr,11712,11651,Brewer Park,12475
P5,Stadium Way,1816,1755,Brewer Park,1924
P7,Bronson Ave & University Dr,6525,6464,Brewer Park,7312
P7,Bronson Ave & University Dr,137,76,Brewer Park,663
P7,Bronson Ave & University Dr,3165,3104,Brewer Park,3623
P7,Bronson Ave & University Dr,6961,6900,Brewer Park,7434
P7,Bronson Ave & University Dr,5908,5847,Brewer Park,6399
P7,Bronson Ave & University Dr,11397,11336,Brewer Park,11858
P5,Stadium Way,1102,1041,Brewer Park,1209
P5,Stadium Way,1958,1897,Brewer Park,2070
P5,Stadium Way,267,206,Brewer Park,320
P5,Stadium Way,2398,2337,Brewer Park,2508
P5,Stadium Way,3068,3007,Brewer Park,3174
P7,Bronson Ave & University Dr,5117,5056,Brewer Park,5586
P5,Stadium Way,308,247,Brewer Park,386
P7,Bronson Ave & University Dr,11379,11318,Brewer Park,11837
P7,Bronson Ave & University Dr,5709,5648,Brewer Park,6179
P5,Stadium Way,644,583,Brewer Park,755
P5,Stadium Way,1023,962,Brewer Park,1119
P7,Bronson Ave & University Dr,11617,11556,Brewer Park,12090
P5,Stadium Way,1007,946,Brewer Park,1111
P5,Stadium Way,988,927,Brewer Park,1097
P7,Bronson Ave & University Dr,6470,6409,Brewer Park,6945
P7,Bronson Ave & University Dr,12280,12219,Brewer Park,12762
P2,Colonel By,644,583,Hogs Back Plaza (SW dest.),1104
P5,Stadium Way,720,659,Brewer Park,826
P7,Bronson Ave & University Dr,6991,6930,Brewer Park,7475
P5,Stadium Way,772,711,Brewer Park,879
P5,Stadium Way,2081,2020,Brewer Park,2190
P5,Stadium Way,2234,2173,Brewer Park,2351
P1,Colonel By,279,218,Hogs Back Plaza (SW dest.),502
