lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P6,Bronson Ave & University Dr,5489,5428,Brewer Park,5957
P7,Colonel By,10688,10627,Hogs Back Plaza (SW dest.),10855
P7,Bronson Ave & University Dr,8410,8349,Brewer Park,8716
P1,Colonel By,141,80,Hogs Back Plaza (SW dest.),338
P5,Stadium Way,1020,959,Brewer Park,1130
P6,Bronson Ave & University Dr,5028,4967,Brewer Park,5482
P7,Bronson Ave & University Dr,10891,10830,Brewer Park,11155
P5,Stadium Way,508,447,Brewer Park,618
P2,Colonel By,508,447,Hogs Back Plaza (SW dest.),876
P5,Stadium Way,2967,2906,Brewer Park,3074
P5,Stadium Way,2997,2936,Brewer Park,3113
P4,Stadium Way,4225,4164,Brewer Park,4339
P7,Bronson Ave & University Dr,10557,10496,Brewer Park,10814
P1,Colonel By,389,328,Hogs Back Plaza (SW dest.),643
P5,Stadium Way,368,307,Brewer Park,470
P7,Colonel By,10457,10396,Hogs Back Plaza (SW dest.),10626
P7,Colonel By,9163,9102,Hogs Back Plaza (SW dest.),9335
P7,Colonel By,9680,9619,Hogs Back Plaza (SW dest.),9851
P6,Bronson Ave & University Dr,5478,5417,Brewer Park,5948
P7,Bronson Ave & University Dr,8573,8512,Brewer Park,8863
P7,Colonel By,9032,8971,Hogs Back Plaza (SW dest.),9199
P6,Bronson Ave & University Dr,4453,4392,Brewer Park,4919
P7,Bronson Ave & University Dr,8275,8214,Brewer Park,8617
P7,Colonel By,10442,10381,Hogs Back Plaza (SW dest.),10609
P3,Stadium Way,3775,3714,Brewer Park,3895
P7,Bronson Ave & University Dr,8645,8584,Brewer Park,8918
P6,Bronson Ave & University Dr,4648,4587,Brewer Park,5128
P5,Stadium Way,1683,1622,Brewer Park,1792
P5,Stadium Way,218,157,Brewer Park,259
P7,Bronson Ave & University Dr,10620,10559,Brewer Park,10715
P5,Stadium Way,192,131,Brewer Park,226
P7,Colonel By,8768,8707,Hogs Back Plaza (SW dest.),8943
P7,Colonel By,9312,9251,Hogs Back Plaza (SW dest.),9480
P6,Bronson Ave & University Dr,7796,7735,Brewer Park,8262
P1,Colonel By,159,98,Hogs Back Plaza (SW dest.),358
P6,Bronson Ave & University Dr,4782,4721,Brewer Park,5255
P7,Bronson Ave & University Dr,9091,9030,Brewer Park,9203
P6,Bronson Ave & University Dr,6532,6471,Brewer Park,7000
P4,Stadium Way,4155,4094,Brewer Park,4268
P7,Colonel By,9518,9457,Hogs Back Plaza (SW dest.),9686
P6,Bronson Ave & University Dr,6112,6051,Brewer Park,6579
P2,Colonel By,503,442,Hogs Back Plaza (SW dest.),868
P7,Colonel By,9674,9613,Hogs Back Plaza (SW dest.),9840
P7,Colonel By,11259,11198,Hogs Back Plaza (SW dest.),11463
P5,Stadium Way,2950,2889,Brewer Park,3061
P7,Colonel By,8747,8686,Hogs Back Plaza (SW dest.),8913
P5,Stadium Way,763,702,Brewer Park,876
P4,Stadium Way,4106,4045,Brewer Park,4213
P5,Stadium Way,677,616,Brewer Park,779
P7,Colonel By,11039,10978,Hogs Back Plaza (SW dest.),11207
P7,Bronson Ave & University Dr,8570,8509,Brewer Park,8859
P7,Bronson Ave & University Dr,8065,8004,Brewer Park,8459
P7,Bronson Ave & University Dr,9638,9577,Hogs Back Plaza (SW dest.),10134
P7,Colonel By,11254,11193,Hogs Back Plaza (SW dest.),11459
P6,Bronson Ave & University Dr,5853,5792,Brewer Park,6318
P6,Bronson Ave & University Dr,5000,4939,Brewer Park,5461
P2,Colonel By,170,109,Hogs Back Plaza (SW dest.),684
P6,Bronson Ave & University Dr,7220,7159,Brewer Park,7676
P4,Stadium Way,822,761,Brewer Park,935
P5,Stadium Way,2207,2146,Brewer Park,2311
P7,Bronson Ave & University Dr,10899,10838,Hogs Back Plaza (SW dest.),11391
P7,Bronson Ave & University Dr,10092,10031,Brewer Park,10172
P5,Stadium Way,1862,1801,Brewer Park,1973
P7,Bronson Ave & University Dr,9305,9244,Brewer Park,9386
P6,Bronson Ave & University Dr,4413,4352,Brewer Park,4880
P7,Bronson Ave & University Dr,9479,9418,Hogs Back Plaza (SW dest.),9973
P4,Stadium Way,4203,4142,Brewer Park,4309
P5,Stadium Way,724,663,Brewer Park,841
P5,Stadium Way,1790,1729,Brewer Park,1899
P3,Stadium Way,3805,3744,Brewer Park,3925
P5,Stadium Way,2226,2165,Brewer Park,2327
P6,Bronson Ave & University Dr,7612,7551,Brewer Park,8084
P7,Bronson Ave & University Dr,10644,10583,Brewer Park,10737
P7,Bronson Ave & University Dr,9640,9579,Hogs Back Plaza (SW dest.),10139
P4,Stadium Way,4196,4135,Brewer Park,4305
P6,Bronson Ave & University Dr,7463,7402,Brewer Park,7932
P5,Stadium Way,1472,1411,Brewer Park,1582
P5,Stadium Way,463,402,Brewer Park,567
P6,Bronson Ave & University Dr,372,311,Brewer Park,4668
P4,Stadium Way,3170,3109,Brewer Park,3281
P2,Colonel By,589,528,Hogs Back Plaza (SW dest.),1023
P5,Stadium Way,2664,2603,Brewer Park,2785
P5,Stadium Way,2262,2201,Brewer Park,2369
P7,Colonel By,8493,8432,Hogs Back Plaza (SW dest.),8660
P5,Stadium Way,1924,1863,Brewer Park,2038
P3,Stadium Way,3978,3917,Brewer Park,4083
P7,Colonel By,10543,10482,Hogs Back Plaza (SW dest.),10725
P3,Stadium Way,3273,3212,Brewer Park,3379
P6,Bronson Ave & University Dr,4524,4463,Brewer Park,4999
P7,Bronson Ave & University Dr,9491,9430,Brewer Park,9573
P5,Stadium Way,434,373,Brewer Park,546
P6,Bronson Ave & University Dr,4276,4215,Brewer Park,4750
P7,Bronson Ave & University Dr,9513,9452,Brewer Park,9791
P3,Stadium Way,3932,3871,Brewer Park,4044
P6,Bronson Ave & University Dr,6492,6431,Brewer Park,6955
P5,Stadium Way,2399,2338,Brewer Park,2512
P6,Bronson Ave & University Dr,6521,6460,Brewer Park,6992
P6,Bronson Ave & University Dr,7404,7343,Brewer Park,7872
P7,Colonel By,10114,10053,Hogs Back Plaza (SW dest.),10280
P3,Stadium Way,3766,3705,Brewer Park,3886
P6,Bronson Ave & University Dr,4327,4266,Brewer Park,4798
P6,Bronson Ave & University Dr,5114,5053,Brewer Park,5584
P6,Bronson Ave & University Dr,5087,5026,Brewer Park,5556
P7,Colonel By,10095,10034,Hogs Back Plaza (SW dest.),10265
P3,Stadium Way,3208,3147,Brewer Park,3314
P6,Bronson Ave & University Dr,5174,5113,Brewer Park,5633
P6,Bronson Ave & University Dr,5399,5338,Brewer Park,5873
P5,Stadium Way,2006,1945,Brewer Park,2120
P6,Bronson Ave & University Dr,5872,5811,Brewer Park,6345
P3,Stadium Way,3365,3304,Brewer Park,3478
P7,Bronson Ave & University Dr,8477,8416,Brewer Park,8782
P7,Colonel By,9570,9509,Hogs Back Plaza (SW dest.),9747
P6,Bronson Ave & University Dr,7119,7058,Brewer Park,7559
P7,Colonel By,9614,9553,Hogs Back Plaza (SW dest.),9800
P4,Stadium Way,2800,2739,Brewer Park,2913
P5,Stadium Way,783,722,Brewer Park,900
P7,Bronson Ave & University Dr,102,41,Brewer Park,223
P6,Bronson Ave & University Dr,5041,4980,Brewer Park,5499
P7,Colonel By,8166,8105,Hogs Back Plaza (SW dest.),8338
P6,Bronson Ave & University Dr,6555,6494,Brewer Park,7017
P6,Bronson Ave & University Dr,6086,6025,Brewer Park,6546
P7,Colonel By,10601,10540,Hogs Back Plaza (SW dest.),10780
P6,Bronson Ave & University Dr,4890,4829,Brewer Park,5351
P5,Stadium Way,1327,1266,Brewer Park,1444
P5,Stadium Way,2943,2882,Brewer Park,3053
P7,Colonel By,11352,11291,Hogs Back Plaza (SW dest.),11517
P2,Colonel By,534,473,Hogs Back Plaza (SW dest.),931
P5,Stadium Way,833,772,Brewer Park,947
P7,Colonel By,9435,9374,Hogs Back Plaza (SW dest.),9615
P4,Stadium Way,4180,4119,Brewer Park,4288
P6,Bronson Ave & University Dr,6906,6845,Brewer Park,7365
P5,Stadium Way,1637,1576,Brewer Park,1745
P5,Stadium Way,2791,2730,Brewer Park,2905
P6,Bronson Ave & University Dr,7398,7337,Brewer Park,7864
P6,Bronson Ave & University Dr,4367,4306,Brewer Park,4833
P7,Bronson Ave & University Dr,10638,10577,Brewer Park,10910
P6,Bronson Ave & University Dr,5642,5581,Brewer Park,6113
P7,Colonel By,9143,9082,Hogs Back Plaza (SW dest.),9314
P3,Stadium Way,3501,3440,Brewer Park,3603
P5,Stadium Way,2293,2232,Brewer Park,2394
P5,Stadium Way,586,525,Brewer Park,699
P5,Stadium Way,1754,1693,Brewer Park,1865
P1,Colonel By,176,115,Hogs Back Plaza (SW dest.),379
P4,Stadium Way,3323,3262,Brewer Park,3430
P6,Bronson Ave & University Dr,4730,4669,Brewer Park,5199
P6,Bronson Ave & University Dr,7349,7288,Brewer Park,7817
P7,Colonel By,10195,10134,Hogs Back Plaza (SW dest.),10376
P7,Colonel By,9755,9694,Hogs Back Plaza (SW dest.),9922
P3,Stadium Way,3390,3329,Brewer Park,3498
P6,Bronson Ave & University Dr,4577,4516,Brewer Park,5043
P6,Bronson Ave & University Dr,6620,6559,Brewer Park,7090
P5,Stadium Way,2554,2493,Brewer Park,2661
P7,Colonel By,8648,8587,Hogs Back Plaza (SW dest.),8820
P5,Stadium Way,427,366,Brewer Park,538
P7,Colonel By,9197,9136,Hogs Back Plaza (SW dest.),9370
P3,Stadium Way,3513,3452,Brewer Park,3620
P7,Colonel By,9684,9623,Hogs Back Plaza (SW dest.),9856
P7,Colonel By,9290,9229,Hogs Back Plaza (SW dest.),9464
P6,Bronson Ave & University Dr,134,73,Brewer Park,504
P7,Bronson Ave & University Dr,9644,9583,Hogs Back Plaza (SW dest.),10149
P7,Colonel By,10297,10236,Hogs Back Plaza (SW dest.),10474
P1,Colonel By,336,275,Hogs Back Plaza (SW dest.),572
P7,Bronson Ave & University Dr,10584,10523,Brewer Park,10678
P3,Stadium Way,3036,2975,Brewer Park,3144
P5,Stadium Way,2521,2460,Brewer Park,2628
P6,Bronson Ave & University Dr,7405,7344,Brewer Park,7875
P7,Bronson Ave & University Dr,9281,9220,Brewer Park,9361
P7,Bronson Ave & University Dr,9592,9531,Brewer Park,9673
P6,Bronson Ave & University Dr,4307,4246,Brewer Park,4781
P6,Bronson Ave & University Dr,5698,5637,Brewer Park,6172
P7,Colonel By,8514,8453,Hogs Back Plaza (SW dest.),8682
P5,Stadium Way,2004,1943,Brewer Park,2116
P6,Bronson Ave & University Dr,5625,5564,Brewer Park,6100
P2,Colonel By,626,565,Hogs Back Plaza (SW dest.),1089
P7,Bronson Ave & University Dr,10262,10201,Brewer Park,10347
P6,Bronson Ave & University Dr,5287,5226,Brewer Park,5770
P5,Stadium Way,290,229,Brewer Park,363
P5,Stadium Way,2244,2183,Brewer Park,2347
P7,Colonel By,9358,9297,Hogs Back Plaza (SW dest.),9524
P5,Stadium Way,227,166,Brewer Park,268
P6,Bronson Ave & University Dr,5806,5745,Brewer Park,6261
P7,Bronson Ave & University Dr,9724,9663,Hogs Back Plaza (SW dest.),10224
P5,Stadium Way,819,758,Brewer Park,930
P5,Stadium Way,1599,1538,Brewer Park,1714
P7,Bronson Ave & University Dr,8451,8390,Brewer Park,8756
P6,Bronson Ave & University Dr,7499,7438,Brewer Park,7972
P7,Bronson Ave & University Dr,8108,8047,Brewer Park,8493
P5,Stadium Way,1190,1129,Brewer Park,1309
P6,Bronson Ave & University Dr,4724,4663,Brewer Park,5195
P5,Stadium Way,389,328,Brewer Park,499
P5,Stadium Way,2089,2028,Brewer Park,2198
P7,Bronson Ave & University Dr,9555,9494,Brewer Park,9636
P6,Bronson Ave & University Dr,7638,7577,Brewer Park,8110
P7,Colonel By,9424,9363,Hogs Back Plaza (SW dest.),9601
P7,Bronson Ave & University Dr,10394,10333,Brewer Park,10475
P6,Bronson Ave & University Dr,7643,7582,Brewer Park,8119
P1,Colonel By,287,226,Hogs Back Plaza (SW dest.),517
P3,Stadium Way,3552,3491,Brewer Park,3669
P6,Bronson Ave & University Dr,6536,6475,Brewer Park,7008
P6,Bronson Ave & University Dr,5459,5398,Brewer Park,5940
P6,Bronson Ave & University Dr,5015,4954,Brewer Park,5465
P5,Stadium Way,1963,1902,Brewer Park,2072
P5,Stadium Way,1112,1051,Brewer Park,1225
P6,Bronson Ave & University Dr,7020,6959,Brewer Park,7474
P7,Colonel By,9325,9264,Hogs Back Plaza (SW dest.),9492
P6,Bronson Ave & University Dr,5664,5603,Brewer Park,6134
P7,Colonel By,8815,8754,Hogs Back Plaza (SW dest.),8990
P5,Stadium Way,1807,1746,Brewer Park,1911
P5,Stadium Way,2272,2211,Brewer Park,2377
P6,Bronson Ave & University Dr,5725,5664,Brewer Park,6205
P6,Bronson Ave & University Dr,197,136,Brewer Park,4503
P7,Bronson Ave & University Dr,9517,9456,Hogs Back Plaza (SW dest.),10001
P7,Bronson Ave & University Dr,10279,10218,Brewer Park,10361
P7,Bronson Ave & University Dr,9753,9692,Hogs Back Plaza (SW dest.),10247
P5,Stadium Way,247,186,Brewer Park,294
P7,Colonel By,8161,8100,Hogs Back Plaza (SW dest.),8332
P7,Colonel By,10291,10230,Hogs Back Plaza (SW dest.),10469
P6,Bronson Ave & University Dr,4701,4640,Brewer Park,5174
P7,Bronson Ave & University Dr,8615,8554,Brewer Park,8901
P4,Stadium Way,4327,4266,Brewer Park,4434
P7,Bronson Ave & University Dr,10086,10025,Brewer Park,10166
P3,Stadium Way,4009,3948,Brewer Park,4118
P6,Bronson Ave & University Dr,5870,5809,Brewer Park,6340
P5,Stadium Way,441,380,Brewer Park,550
P6,Bronson Ave & University Dr,7429,7368,Brewer Park,7892
P7,Bronson Ave & University Dr,10650,10589,Hogs Back Plaza (SW dest.),11128
P5,Stadium Way,2745,2684,Brewer Park,2859
P7,Colonel By,9330,9269,Hogs Back Plaza (SW dest.),9498
P6,Bronson Ave & University Dr,7435,7374,Brewer Park,7901
P5,Stadium Way,1856,1795,Brewer Park,1965
P6,Bronson Ave & University Dr,291,230,Brewer Park,4622
P7,Colonel By,8058,7997,Hogs Back Plaza (SW dest.),8231
P6,Bronson Ave & University Dr,7655,7594,Brewer Park,8136
P7,Bronson Ave & University Dr,9257,9196,Brewer Park,9339
P7,Colonel By,8186,8125,Hogs Back Plaza (SW dest.),8361
P5,Stadium Way,2995,2934,Brewer Park,3109
P7,Colonel By,8329,8268,Hogs Back Plaza (SW dest.),8497
P5,Stadium Way,1096,1035,Brewer Park,1207
P6,Bronson Ave & University Dr,4834,4773,Brewer Park,5310
P7,Bronson Ave & University Dr,9204,9143,Brewer Park,9295
P7,Colonel By,8950,8889,Hogs Back Plaza (SW dest.),9127
P7,Bronson Ave & University Dr,10314,10253,Brewer Park,10395
P5,Stadium Way,1406,1345,Brewer Park,1509
P6,Bronson Ave & University Dr,6240,6179,Brewer Park,6707
P5,Stadium Way,2258,2197,Brewer Park,2365
P7,Colonel By,8127,8066,Hogs Back Plaza (SW dest.),8295
P6,Bronson Ave & University Dr,5390,5329,Brewer Park,5861
P6,Bronson Ave & University Dr,4785,4724,Brewer Park,5259
P6,Bronson Ave & University Dr,248,187,Brewer Park,4559
P3,Stadium Way,3680,3619,Brewer Park,3794
P5,Stadium Way,1901,1840,Brewer Park,2020
P7,Bronson Ave & University Dr,8346,8285,Brewer Park,8677
P5,Stadium Way,518,457,Brewer Park,627
P7,Colonel By,8210,8149,Hogs Back Plaza (SW dest.),8378
P6,Bronson Ave & University Dr,5191,5130,Brewer Park,5663
P6,Bronson Ave & University Dr,4823,4762,Brewer Park,5297
P5,Stadium Way,2976,2915,Brewer Park,3088
P6,Bronson Ave & University Dr,6967,6906,Brewer Park,7419
P7,Bronson Ave & University Dr,10765,10704,Brewer Park,11017
P5,Stadium Way,1685,1624,Brewer Park,1797
P6,Bronson Ave & University Dr,5922,5861,Brewer Park,6391
P7,Colonel By,10495,10434,Hogs Back Plaza (SW dest.),10673
P7,Bronson Ave & University Dr,9105,9044,Brewer Park,9221
P1,Colonel By,270,209,Hogs Back Plaza (SW dest.),500
P6,Bronson Ave & University Dr,6639,6578,Brewer Park,7108
P7,Colonel By,8808,8747,Hogs Back Plaza (SW dest.),8981
P7,Colonel By,10217,10156,Hogs Back Plaza (SW dest.),10389
P7,Colonel By,10647,10586,Hogs Back Plaza (SW dest.),10812
P7,Bronson Ave & University Dr,9147,9086,Brewer Park,9256
P6,Bronson Ave & University Dr,383,322,Brewer Park,4686
P2,Colonel By,651,590,Hogs Back Plaza (SW dest.),1131
P7,Colonel By,10500,10439,Hogs Back Plaza (SW dest.),10678
P3,Stadium Way,3915,3854,Brewer Park,4032
P6,Bronson Ave & University Dr,5863,5802,Brewer Park,6336
P6,Bronson Ave & University Dr,4905,4844,Brewer Park,5371
P6,Bronson Ave & University Dr,6976,6915,Brewer Park,7428
P7,Colonel By,10224,10163,Hogs Back Plaza (SW dest.),10394
P4,Stadium Way,4259,4198,Brewer Park,4368
P1,Colonel By,192,131,Hogs Back Plaza (SW dest.),400
P7,Colonel By,9280,9219,Hogs Back Plaza (SW dest.),9451
P6,Bronson Ave & University Dr,5850,5789,Brewer Park,6314
P2,Colonel By,536,475,Hogs Back Plaza (SW dest.),936
P7,Bronson Ave & University Dr,10531,10470,Brewer Park,10790
P6,Bronson Ave & University Dr,6765,6704,Brewer Park,7227
P6,Bronson Ave & University Dr,6919,6858,Brewer Park,7378
P7,Colonel By,8872,8811,Hogs Back Plaza (SW dest.),9047
P6,Bronson Ave & University Dr,7497,7436,Brewer Park,7967
P6,Bronson Ave & University Dr,5310,5249,Brewer Park,5782
P7,Colonel By,9246,9185,Hogs Back Plaza (SW dest.),9413
P7,Colonel By,8086,8025,Hogs Back Plaza (SW dest.),8259
P6,Bronson Ave & University Dr,6481,6420,Brewer Park,6943
P7,Colonel By,11328,11267,Hogs Back Plaza (SW dest.),11503
P6,Bronson Ave & University Dr,7238,7177,Brewer Park,7695
P6,Bronson Ave & University Dr,6014,5953,Brewer Park,6487
P7,Bronson Ave & University Dr,9924,9863,Brewer Park,10005
P5,Stadium Way,917,856,Brewer Park,1028
P6,Bronson Ave & University Dr,4960,4899,Brewer Park,5430
P7,Colonel By,10239,10178,Hogs Back Plaza (SW dest.),10409
P5,Stadium Way,2707,2646,Brewer Park,2825
P7,Bronson Ave & University Dr,8870,8809,Brewer Park,9034
P7,Colonel By,8542,8481,Hogs Back Plaza (SW dest.),8710
P7,Bronson Ave & University Dr,10701,10640,Brewer Park,10958
P2,Colonel By,202,141,Hogs Back Plaza (SW dest.),778
P3,Stadium Way,3242,3181,Brewer Park,3353
P6,Bronson Ave & University Dr,4970,4909,Brewer Park,5435
P3,Stadium Way,3548,3487,Brewer Park,3661
P5,Stadium Way,2821,2760,Brewer Park,2935
P7,Bronson Ave & University Dr,10879,10818,Brewer Park,10962
P2,Colonel By,575,514,Hogs Back Plaza (SW dest.),1002
P7,Bronson Ave & University Dr,8234,8173,Brewer Park,8591
P5,Stadium Way,2289,2228,Brewer Park,2390
P5,Stadium Way,1249,1188,Brewer Park,1357
P7,Colonel By,9512,9451,Hogs Back Plaza (SW dest.),9681
P6,Bronson Ave & University Dr,5651,5590,Brewer Park,6126
P6,Bronson Ave & University Dr,7041,6980,Brewer Park,7491
P7,Bronson Ave & University Dr,9791,9730,Brewer Park,9869
P6,Bronson Ave & University Dr,6466,6405,Brewer Park,6929
P3,Stadium Way,4023,3962,Brewer Park,4134
P7,Colonel By,8778,8717,Hogs Back Plaza (SW dest.),8953
P4,Stadium Way,4341,4280,Brewer Park,4453
P7,Bronson Ave & University Dr,8699,8638,Brewer Park,8936
P5,Stadium Way,2434,2373,Brewer Park,2549
P6,Bronson Ave & University Dr,4442,4381,Brewer Park,4910
P7,Bronson Ave & University Dr,9582,9521,Brewer Park,9663
P6,Bronson Ave & University Dr,5728,5667,Brewer Park,6209
P6,Bronson Ave & University Dr,4375,4314,Brewer Park,4846
P3,Stadium Way,3642,3581,Brewer Park,3759
P6,Bronson Ave & University Dr,6588,6527,Brewer Park,7065
P6,Bronson Ave & University Dr,5916,5855,Brewer Park,6377
P7,Colonel By,10485,10424,Hogs Back Plaza (SW dest.),10657
P5,Stadium Way,2457,2396,Brewer Park,2566
P5,Stadium Way,1311,1250,Brewer Park,1419
P7,Colonel By,8879,8818,Hogs Back Plaza (SW dest.),9057
P5,Stadium Way,432,371,Brewer Park,542
P5,Stadium Way,2309,2248,Brewer Park,2414
P6,Bronson Ave & University Dr,6168,6107,Brewer Park,6641
P6,Bronson Ave & University Dr,6206,6145,Brewer Park,6677
P2,Colonel By,639,578,Hogs Back Plaza (SW dest.),1106
P7,Bronson Ave & University Dr,7998,7937,Brewer Park,8419
P5,Stadium Way,1891,1830,Brewer Park,2007
P7,Bronson Ave & University Dr,10758,10697,Brewer Park,10838
P6,Bronson Ave & University Dr,4264,4203,Brewer Park,4732
P7,Bronson Ave & University Dr,9955,9894,Brewer Park,10037
P7,Bronson Ave & University Dr,9218,9157,Brewer Park,9304
P7,Bronson Ave & University Dr,9158,9097,Brewer Park,9264
P7,Bronson Ave & University Dr,8143,8082,Brewer Park,8527
P7,Colonel By,10806,10745,Hogs Back Plaza (SW dest.),10972
P7,Colonel By,9341,9280,Hogs Back Plaza (SW dest.),9509
P5,Stadium Way,1933,1872,Brewer Park,2043
P5,Stadium Way,379,318,Brewer Park,482
P7,Colonel By,10358,10297,Hogs Back Plaza (SW dest.),10533
P6,Bronson Ave & University Dr,5172,5111,Brewer Park,5629
P7,Colonel By,8022,7961,Hogs Back Plaza (SW dest.),8188
P5,Stadium Way,1473,1412,Brewer Park,1574
P7,Bronson Ave & University Dr,7888,7827,Brewer Park,8353
P6,Bronson Ave & University Dr,4350,4289,Brewer Park,4821
P5,Stadium Way,2008,1947,Brewer Park,2124
P7,Bronson Ave & University Dr,8591,8530,Brewer Park,8884
P1,Colonel By,107,46,Hogs Back Plaza (SW dest.),287
P6,Bronson Ave & University Dr,6329,6268,Brewer Park,6796
P5,Stadium Way,870,809,Brewer Park,974
P7,Bronson Ave & University Dr,10484,10423,Brewer Park,10569
P6,Bronson Ave & University Dr,5673,5612,Brewer Park,6147
P5,Stadium Way,717,656,Brewer Park,832
P6,Bronson Ave & University Dr,7621,7560,Brewer Park,8092
P6,Bronson Ave & University Dr,5921,5860,Brewer Park,6387
P7,Bronson Ave & University Dr,8438,8377,Brewer Park,8748
P6,Bronson Ave & University Dr,7375,7314,Brewer Park,7839
P3,Stadium Way,3360,3299,Brewer Park,3469
P5,Stadium Way,426,365,Brewer Park,534
P7,Bronson Ave & University Dr,8228,8167,Brewer Park,8587
P5,Stadium Way,739,678,Brewer Park,855
P7,Colonel By,9302,9241,Hogs Back Plaza (SW dest.),9475
P6,Bronson Ave & University Dr,7624,7563,Brewer Park,8097
P5,Stadium Way,633,572,Brewer Park,739
P2,Colonel By,546,485,Hogs Back Plaza (SW dest.),949
P3,Stadium Way,3261,3200,Brewer Park,3375
P7,Colonel By,7960,7899,Hogs Back Plaza (SW dest.),8132
P2,Colonel By,499,438,Hogs Back Plaza (SW dest.),863
P7,Bronson Ave & University Dr,10558,10497,Brewer Park,10657
P7,Bronson Ave & University Dr,9745,9684,Hogs Back Plaza (SW dest.),10233
P5,Stadium Way,3047,2986,Brewer Park,3157
P5,Stadium Way,750,689,Brewer Park,859
P6,Bronson Ave & University Dr,5751,5690,Brewer Park,6223
P7,Bronson Ave & University Dr,9076,9015,Brewer Park,9181
P6,Bronson Ave & University Dr,5650,5589,Brewer Park,6123
P6,Bronson Ave & University Dr,5703,5642,Brewer Park,6180
P5,Stadium Way,1509,1448,Brewer Park,1608
P7,Bronson Ave & University Dr,8430,8369,Brewer Park,8739
P6,Bronson Ave & University Dr,7027,6966,Brewer Park,7478
P7,Bronson Ave & University Dr,9625,9564,Hogs Back Plaza (SW dest.),10124
P4,Stadium Way,4193,4132,Brewer Park,4300
P7,Bronson Ave & University Dr,9523,9462,Hogs Back Plaza (SW dest.),10010
P7,Bronson Ave & University Dr,9083,9022,Brewer Park,9190
P7,Bronson Ave & University Dr,7852,7791,Brewer Park,8324
P4,Stadium Way,2002,1941,Brewer Park,2113
P6,Bronson Ave & University Dr,5095,5034,Brewer Park,5568
P3,Stadium Way,3487,3426,Brewer Park,3599
P6,Bronson Ave & University Dr,7800,7739,Brewer Park,8266
P7,Bronson Ave & University Dr,9594,9533,Hogs Back Plaza (SW dest.),10093
P6,Bronson Ave & University Dr,6503,6442,Brewer Park,6973
P7,Bronson Ave & University Dr,8529,8468,Brewer Park,8826
P7,Colonel By,8889,8828,Hogs Back Plaza (SW dest.),9067
P7,Bronson Ave & University Dr,9172,9111,Brewer Park,9273
P6,Bronson Ave & University Dr,129,68,Brewer Park,421
P6,Bronson Ave & University Dr,274,213,Brewer Park,4601
P5,Stadium Way,210,149,Brewer Park,250
P1,Colonel By,421,360,Hogs Back Plaza (SW dest.),688
P7,Bronson Ave & University Dr,10675,10614,Brewer Park,10930
P3,Stadium Way,3408,3347,Brewer Park,3519
P7,Bronson Ave & University Dr,9531,9470,Brewer Park,9804
P3,Stadium Way,3335,3274,Brewer Park,3443
P3,Stadium Way,3906,3845,Brewer Park,4019
P5,Stadium Way,1378,1317,Brewer Park,1483
P5,Stadium Way,1583,1522,Brewer Park,1694
P6,Bronson Ave & University Dr,7516,7455,Brewer Park,7989
P7,Bronson Ave & University Dr,9085,9024,Brewer Park,9194
P7,Bronson Ave & University Dr,9959,9898,Brewer Park,10042
P5,Stadium Way,3104,3043,Brewer Park,3219
P7,Bronson Ave & University Dr,9506,9445,Brewer Park,9584
P7,Colonel By,9460,9399,Hogs Back Plaza (SW dest.),9636
P5,Stadium Way,2076,2015,Brewer Park,2182
P7,Colonel By,8938,8877,Hogs Back Plaza (SW dest.),9111
P7,Bronson Ave & University Dr,10807,10746,Hogs Back Plaza (SW dest.),11302
P6,Bronson Ave & University Dr,6898,6837,Brewer Park,7357
P5,Stadium Way,311,250,Brewer Park,395
P5,Stadium Way,160,99,Brewer Park,186
P5,Stadium Way,1006,945,Brewer Park,1112
P2,Colonel By,653,592,Hogs Back Plaza (SW dest.),1138
P2,Colonel By,177,116,Hogs Back Plaza (SW dest.),745
P7,Bronson Ave & University Dr,10053,9992,Brewer Park,10134
P5,Stadium Way,1432,1371,Brewer Park,1543
P5,Stadium Way,1503,1442,Brewer Park,1604
P7,Colonel By,10505,10444,Hogs Back Plaza (SW dest.),10682
P4,Stadium Way,4286,4225,Brewer Park,4393
P7,Colonel By,8284,8223,Hogs Back Plaza (SW dest.),8450
P6,Bronson Ave & University Dr,7245,7184,Brewer Park,7707
P7,Colonel By,9001,8940,Hogs Back Plaza (SW dest.),9174
P6,Bronson Ave & University Dr,5029,4968,Brewer Park,5486
P5,Stadium Way,2317,2256,Brewer Park,2423
P5,Stadium Way,521,460,Brewer Park,631
P3,Stadium Way,3483,3422,Brewer Park,3595
P5,Stadium Way,2064,2003,Brewer Park,2174
P5,Stadium Way,1658,1597,Brewer Park,1767
P7,Bronson Ave & University Dr,8893,8832,Brewer Park,9060
P7,Bronson Ave & University Dr,8104,8043,Brewer Park,8489
P7,Colonel By,9591,9530,Hogs Back Plaza (SW dest.),9784
P6,Bronson Ave & University Dr,7425,7364,Brewer Park,7888
P5,Stadium Way,2779,2718,Brewer Park,2891
P6,Bronson Ave & University Dr,5835,5774,Brewer Park,6301
P7,Bronson Ave & University Dr,10801,10740,Brewer Park,11065
P7,Bronson Ave & University Dr,8943,8882,Brewer Park,9098
P3,Stadium Way,3179,3118,Brewer Park,3285
P5,Stadium Way,873,812,Brewer Park,979
P4,Stadium Way,4209,4148,Brewer Park,4317
