BE_NUTS3;FT_ENTF21;NULAGX;FT_I
DED52;2;2;79
DED52;2;3;77
DED52;2;4;64
DED52;2;5;83
DED52;2;6;94
DED52;2;7;157
DED52;2;8;12
DED52;2;9;3
DED52;3;1;5
DED52;3;2;17
DED52;3;3;16
DED52;3;4;13
DED52;3;5;17
DED52;3;6;20
DED52;3;7;33
DED52;3;8;3
DED52;3;9;1
DED52;4;1;3
DED52;4;2;11
DED52;4;3;10
DED52;4;4;9
DED52;4;5;11
DED52;4;6;13
DED52;4;7;21
DED52;4;8;2
DED52;4;9;0
DED52;5;1;2
DED52;5;2;7
DED52;5;3;7
DED52;5;4;6
DED52;5;5;7
DED52;5;6;8
DED52;5;7;14
DED52;5;8;1
DED52;5;9;0
DED52;6;1;2
DED52;6;2;5
DED52;6;3;5
DED52;6;4;4
DED52;6;5;5
DED52;6;6;6
DED52;6;7;10
DED52;6;8;1
DED52;6;9;0
DED52;7;1;1
DED52;7;2;3
DED52;7;3;3
DED52;7;4;3
DED52;7;5;4
DED52;7;6;4
DED52;7;7;7
DED52;7;8;1
DED52;7;9;0
DED52;8;1;1
DED52;8;2;2
DED52;8;3;2
DED52;8;4;2
DED52;8;5;2
DED52;8;6;3
DED52;8;7;4
DED52;8;8;0
DED52;8;9;0
DED52;9;1;1
DED52;9;2;2
DED52;9;3;2
DED52;9;4;1
DED52;9;5;2
DED52;9;6;2
DED52;9;7;3
DED52;9;8;0
DED52;9;9;0
DED52;10;1;0
DED52;10;2;1
DED52;10;3;1
DED52;10;4;1
DED52;10;5;2
DED52;10;6;2
DED52;10;7;3
DED52;10;8;0
DED52;10;9;0
DED52;11;1;0
DED52;11;2;1
DED52;11;3;1
DED52;11;4;1
DED52;11;5;1
DED52;11;6;1
DED52;11;7;2
DED52;11;8;0
DED52;11;9;0
DED52;12;1;0
DED52;12;2;1
DED52;12;3;1
DED52;12;4;1
DED52;12;5;1
DED52;12;6;1
DED52;12;7;2
DED52;12;8;0
DED52;12;9;0
DED52;13;1;0
DED52;13;2;1
DED52;13;3;1
DED52;13;4;1
DED52;13;5;1
DED52;13;6;1
DED52;13;7;1
DED52;13;8;0
DED52;13;9;0
DED52;14;1;0
DED52;14;2;0
DED52;14;3;0
DED52;14;4;0
DED52;14;5;0
DED52;14;6;0
DED52;14;7;1
DED52;14;8;0
DED52;14;9;0
DED52;15;1;0
DED52;15;2;0
DED52;15;3;0
DED52;15;4;0
DED52;15;5;0
DED52;15;6;0
DED52;15;7;1
DED52;15;8;0
DED52;15;9;0
DED52;16;1;0
DED52;16;2;0
DED52;16;3;0
DED52;16;4;0
DED52;16;5;0
DED52;16;6;0
DED52;16;7;0
DED52;16;8;0
DED52;16;9;0
DED52;17;1;0
DED52;17;2;0
DED52;17;3;0
DED52;17;4;0
DED52;17;5;0
DED52;17;6;0
DED52;17;7;0
DED52;17;8;0
DED52;17;9;0
DED52;18;1;0
DED52;18;2;0
DED52;18;3;0
DED52;18;4;0
DED52;18;5;0
DED52;18;6;0
DED52;18;7;0
DED52;18;8;0
DED52;18;9;0
DED52;19;1;0
DED52;19;2;0
DED52;19;3;0
DED52;19;4;0
DED52;19;5;0
DED52;19;6;0
DED52;19;7;0
DED52;19;8;0
DED52;19;9;0
DED52;20;1;0
DED52;20;2;0
DED52;20;3;0
DED52;20;4;0
DED52;20;5;0
DED52;20;6;0
DED52;20;7;0
DED52;20;8;0
DED52;20;9;0
DED52;21;1;0
DED52;21;2;0
DED52;21;3;0
DED52;21;4;0
DED52;21;5;0
DED52;21;6;0
DED52;21;7;1
DED52;21;8;0
DED52;21;9;0
DED53;1;1;54
DED53;1;2;171
DED53;1;3;165
DED53;1;4;138
DED53;1;5;178
DED53;1;6;202
DED53;1;7;339
DED53;1;8;26
DED53;1;9;7
DED53;2;1;31
DED53;2;2;97
DED53;2;3;94
DED53;2;4;78
DED53;2;5;101
DED53;2;6;115
DED53;2;7;193
DED53;2;8;15
DED53;2;9;4
DED53;3;1;8
DED53;3;2;26
DED53;3;3;25
DED53;3;4;21
DED53;3;5;27
DED53;3;6;31
DED53;3;7;52
DED53;3;8;4
DED53;3;9;1
DED53;4;1;5
DED53;4;2;17
DED53;4;3;16
DED53;4;4;14
DED53;4;5;18
DED53;4;6;20
DED53;4;7;33
DED53;4;8;3
DED53;4;9;1
DED53;5;1;3
DED53;5;2;11
DED53;5;3;11
DED53;5;4;9
DED53;5;5;11
DED53;5;6;13
DED53;5;7;22
DED53;5;8;2
DED53;5;9;0
DED53;6;1;2
DED53;6;2;8
DED53;6;3;8
DED53;6;4;6
DED53;6;5;8
DED53;6;6;9
DED53;6;7;16
DED53;6;8;1
DED53;6;9;0
DED53;7;1;2
DED53;7;2;5
DED53;7;3;5
DED53;7;4;4
DED53;7;5;6
DED53;7;6;6
DED53;7;7;11
DED53;7;8;1
DED53;7;9;0
DED53;8;1;1
DED53;8;2;3
DED53;8;3;3
DED53;8;4;3
DED53;8;5;4
DED53;8;6;4
DED53;8;7;7
DED53;8;8;1
DED53;8;9;0
DED53;9;1;1
DED53;9;2;3
DED53;9;3;3
DED53;9;4;2
DED53;9;5;3
DED53;9;6;3
DED53;9;7;6
DED53;9;8;0
DED53;9;9;0
DED53;10;1;1
DED53;10;2;2
DED53;10;3;2
DED53;10;4;2
DED53;10;5;2
DED53;10;6;3
DED53;10;7;4
DED53;10;8;0
DED53;10;9;0
DED53;11;1;1
DED53;11;2;2
DED53;11;3;2
DED53;11;4;2
DED53;11;5;2
DED53;11;6;2
DED53;11;7;4
DED53;11;8;0
DED53;11;9;0
DED53;12;1;0
DED53;12;2;1
DED53;12;3;1
DED53;12;4;1
DED53;12;5;1
DED53;12;6;2
DED53;12;7;3
DED53;12;8;0
DED53;12;9;0
DED53;13;1;0
DED53;13;2;1
DED53;13;3;1
DED53;13;4;1
DED53;13;5;1
DED53;13;6;1
DED53;13;7;2
DED53;13;8;0
DED53;13;9;0
DED53;14;1;0
DED53;14;2;1
DED53;14;3;1
DED53;14;4;1
DED53;14;5;1
DED53;14;6;1
DED53;14;7;1
DED53;14;8;0
DED53;14;9;0
DED53;15;1;0
DED53;15;2;0
DED53;15;3;0
DED53;15;4;0
DED53;15;5;0
DED53;15;6;0
DED53;15;7;1
DED53;15;8;0
DED53;15;9;0
DED53;16;1;0
DED53;16;2;0
DED53;16;3;0
DED53;16;4;0
DED53;16;5;0
DED53;16;6;0
DED53;16;7;1
DED53;16;8;0
DED53;16;9;0
DED53;17;1;0
DED53;17;2;0
DED53;17;3;0
DED53;17;4;0
DED53;17;5;0
DED53;17;6;0
DED53;17;7;0
DED53;17;8;0
DED53;17;9;0
DED53;18;1;0
DED53;18;2;0
DED53;18;3;0
DED53;18;4;0
DED53;18;5;0
DED53;18;6;0
DED53;18;7;0
DED53;18;8;0
DED53;18;9;0
DED53;19;1;0
DED53;19;2;0
DED53;19;3;0
DED53;19;4;0
DED53;19;5;0
DED53;19;6;0
DED53;19;7;0
DED53;19;8;0
DED53;19;9;0
DED53;20;1;0
DED53;20;2;0
DED53;20;3;0
DED53;20;4;0
DED53;20;5;0
DED53;20;6;0
DED53;20;7;0
DED53;20;8;0
DED53;20;9;0
DED53;21;1;0
DED53;21;2;1
DED53;21;3;1
DED53;21;4;0
DED53;21;5;1
DED53;21;6;1
DED53;21;7;1
DED53;21;8;0
DED53;21;9;0
DEE01;1;1;0
DEE01;1;2;0
DEE01;1;3;0
DEE01;1;4;0
DEE01;1;5;0
DEE01;1;6;0
DEE01;1;7;0
DEE01;1;8;0
DEE01;1;9;0
DEE01;2;1;3
DEE01;2;2;9
DEE01;2;3;9
DEE01;2;4;8
DEE01;2;5;10
DEE01;2;6;11
DEE01;2;7;19
DEE01;2;8;1
DEE01;2;9;0
DEE01;3;1;0
DEE01;3;2;0
DEE01;3;3;0
DEE01;3;4;0
DEE01;3;5;0
DEE01;3;6;0
DEE01;3;7;0
DEE01;3;8;0
DEE01;3;9;0
DEE01;4;1;0
DEE01;4;2;0
DEE01;4;3;0
DEE01;4;4;0
DEE01;4;5;0
DEE01;4;6;0
DEE01;4;7;0
DEE01;4;8;0
DEE01;4;9;0
DEE01;5;1;0
DEE01;5;2;0
DEE01;5;3;0
DEE01;5;4;0
DEE01;5;5;0
DEE01;5;6;0
DEE01;5;7;0
DEE01;5;8;0
DEE01;5;9;0
DEE01;6;1;0
DEE01;6;2;0
DEE01;6;3;0
DEE01;6;4;0
DEE01;6;5;0
DEE01;6;6;0
DEE01;6;7;0
DEE01;6;8;0
DEE01;6;9;0
DEE01;7;1;0
DEE01;7;2;0
DEE01;7;3;0
DEE01;7;4;0
DEE01;7;5;0
DEE01;7;6;0
DEE01;7;7;0
DEE01;7;8;0
DEE01;7;9;0
DEE01;8;1;0
DEE01;8;2;0
DEE01;8;3;0
DEE01;8;4;0
DEE01;8;5;0
DEE01;8;6;0
DEE01;8;7;0
DEE01;8;8;0
DEE01;8;9;0
DEE01;9;1;0
DEE01;9;2;0
DEE01;9;3;0
DEE01;9;4;0
DEE01;9;5;0
DEE01;9;6;0
DEE01;9;7;0
DEE01;9;8;0
DEE01;9;9;0
DEE01;10;1;0
DEE01;10;2;0
DEE01;10;3;0
DEE01;10;4;0
DEE01;10;5;0
DEE01;10;6;0
DEE01;10;7;0
DEE01;10;8;0
DEE01;10;9;0
DEE01;11;1;0
DEE01;11;2;0
DEE01;11;3;0
DEE01;11;4;0
DEE01;11;5;0
DEE01;11;6;0
DEE01;11;7;0
DEE01;11;8;0
DEE01;11;9;0
DEE01;12;1;0
DEE01;12;2;0
DEE01;12;3;0
DEE01;12;4;0
DEE01;12;5;0
DEE01;12;6;0
DEE01;12;7;0
DEE01;12;8;0
DEE01;12;9;0
DEE01;13;1;0
DEE01;13;2;0
DEE01;13;3;0
DEE01;13;4;0
DEE01;13;5;0
DEE01;13;6;0
DEE01;13;7;0
DEE01;13;8;0
DEE01;13;9;0
DEE01;14;1;0
DEE01;14;2;0
DEE01;14;3;0
DEE01;14;4;0
DEE01;14;5;0
DEE01;14;6;0
DEE01;14;7;0
DEE01;14;8;0
DEE01;14;9;0
DEE01;15;1;0
DEE01;15;2;0
DEE01;15;3;0
DEE01;15;4;0
DEE01;15;5;0
DEE01;15;6;0
DEE01;15;7;0
DEE01;15;8;0
DEE01;15;9;0
DEE01;16;1;0
DEE01;16;2;0
DEE01;16;3;0
DEE01;16;4;0
DEE01;16;5;0
DEE01;16;6;0
DEE01;16;7;0
DEE01;16;8;0
DEE01;16;9;0
DEE01;17;1;0
DEE01;17;2;0
DEE01;17;3;0
DEE01;17;4;0
DEE01;17;5;0
DEE01;17;6;0
DEE01;17;7;0
DEE01;17;8;0
DEE01;17;9;0
DEE01;18;1;0
DEE01;18;2;0
DEE01;18;3;0
DEE01;18;4;0
DEE01;18;5;0
DEE01;18;6;0
DEE01;18;7;0
DEE01;18;8;0
DEE01;18;9;0
DEE01;19;1;0
DEE01;19;2;0
DEE01;19;3;0
DEE01;19;4;0
DEE01;19;5;0
DEE01;19;6;0
DEE01;19;7;0
DEE01;19;8;0
DEE01;19;9;0
DEE01;20;1;0
DEE01;20;2;0
DEE01;20;3;0
DEE01;20;4;0
DEE01;20;5;0
DEE01;20;6;0
DEE01;20;7;0
DEE01;20;8;0
DEE01;20;9;0
DEE01;21;1;0
DEE01;21;2;0
DEE01;21;3;0
DEE01;21;4;0
DEE01;21;5;0
DEE01;21;6;0
DEE01;21;7;0
DEE01;21;8;0
DEE01;21;9;0
DEE02;1;1;43
DEE02;1;2;135
DEE02;1;3;130
DEE02;1;4;108
DEE02;1;5;140
DEE02;1;6;159
DEE02;1;7;267
DEE02;1;8;21
DEE02;1;9;6
DEE02;2;1;7
DEE02;2;2;21
DEE02;2;3;20
DEE02;2;4;17
DEE02;2;5;21
DEE02;2;6;24
DEE02;2;7;41
DEE02;2;8;3
DEE02;2;9;1
DEE02;3;1;2
DEE02;3;2;6
DEE02;3;3;6
DEE02;3;4;5
DEE02;3;5;6
DEE02;3;6;7
DEE02;3;7;12
DEE02;3;8;1
DEE02;3;9;0
DEE02;4;1;1
DEE02;4;2;4
DEE02;4;3;4
DEE02;4;4;3
DEE02;4;5;4
DEE02;4;6;5
DEE02;4;7;8
DEE02;4;8;1
DEE02;4;9;0
DEE02;5;1;1
DEE02;5;2;3
DEE02;5;3;2
DEE02;5;4;2
DEE02;5;5;3
DEE02;5;6;3
DEE02;5;7;5
DEE02;5;8;0
DEE02;5;9;0
DEE02;6;1;1
DEE02;6;2;2
DEE02;6;3;2
DEE02;6;4;2
DEE02;6;5;2
DEE02;6;6;2
DEE02;6;7;4
DEE02;6;8;0
DEE02;6;9;0
DEE02;7;1;0
DEE02;7;2;1
DEE02;7;3;1
DEE02;7;4;1
DEE02;7;5;1
DEE02;7;6;2
DEE02;7;7;3
DEE02;7;8;0
DEE02;7;9;0
DEE02;8;1;0
DEE02;8;2;1
DEE02;8;3;1
DEE02;8;4;1
DEE02;8;5;1
DEE02;8;6;1
DEE02;8;7;2
DEE02;8;8;0
DEE02;8;9;0
DEE02;9;1;0
DEE02;9;2;1
DEE02;9;3;1
DEE02;9;4;1
DEE02;9;5;1
DEE02;9;6;1
DEE02;9;7;1
DEE02;9;8;0
DEE02;9;9;0
DEE02;10;1;0
DEE02;10;2;1
DEE02;10;3;1
DEE02;10;4;0
DEE02;10;5;1
DEE02;10;6;1
DEE02;10;7;1
DEE02;10;8;0
DEE02;10;9;0
DEE02;11;1;0
DEE02;11;2;0
DEE02;11;3;0
DEE02;11;4;0
DEE02;11;5;0
DEE02;11;6;0
DEE02;11;7;1
DEE02;11;8;0
DEE02;11;9;0
DEE02;12;1;0
DEE02;12;2;0
DEE02;12;3;0
DEE02;12;4;0
DEE02;12;5;0
DEE02;12;6;0
DEE02;12;7;1
DEE02;12;8;0
DEE02;12;9;0
DEE02;13;1;0
DEE02;13;2;0
DEE02;13;3;0
DEE02;13;4;0
DEE02;13;5;0
DEE02;13;6;0
DEE02;13;7;1
DEE02;13;8;0
DEE02;13;9;0
DEE02;14;1;0
DEE02;14;2;0
DEE02;14;3;0
DEE02;14;4;0
DEE02;14;5;0
DEE02;14;6;0
DEE02;14;7;0
DEE02;14;8;0
DEE02;14;9;0
DEE02;15;1;0
DEE02;15;2;0
DEE02;15;3;0
DEE02;15;4;0
DEE02;15;5;0
DEE02;15;6;0
DEE02;15;7;0
DEE02;15;8;0
DEE02;15;9;0
DEE02;16;1;0
DEE02;16;2;0
DEE02;16;3;0
DEE02;16;4;0
DEE02;16;5;0
DEE02;16;6;0
DEE02;16;7;0
DEE02;16;8;0
DEE02;16;9;0
DEE02;17;1;0
DEE02;17;2;0
DEE02;17;3;0
DEE02;17;4;0
DEE02;17;5;0
DEE02;17;6;0
DEE02;17;7;0
DEE02;17;8;0
DEE02;17;9;0
DEE02;18;1;0
DEE02;18;2;0
DEE02;18;3;0
DEE02;18;4;0
DEE02;18;5;0
DEE02;18;6;0
DEE02;18;7;0
DEE02;18;8;0
DEE02;18;9;0
DEE02;19;1;0
DEE02;19;2;0
DEE02;19;3;0
DEE02;19;4;0
DEE02;19;5;0
DEE02;19;6;0
DEE02;19;7;0
DEE02;19;8;0
DEE02;19;9;0
DEE02;20;1;0
DEE02;20;2;0
DEE02;20;3;0
DEE02;20;4;0
DEE02;20;5;0
DEE02;20;6;0
DEE02;20;7;0
DEE02;20;8;0
DEE02;20;9;0
DEE02;21;1;0
DEE02;21;2;0
DEE02;21;3;0
DEE02;21;4;0
DEE02;21;5;0
DEE02;21;6;0
DEE02;21;7;0
DEE02;21;8;0
DEE02;21;9;0
DEE03;1;1;48
DEE03;1;2;151
DEE03;1;3;146
DEE03;1;4;122
DEE03;1;5;157
DEE03;1;6;179
DEE03;1;7;299
DEE03;1;8;23
DEE03;1;9;7
DEE03;2;1;18
DEE03;2;2;56
DEE03;2;3;54
DEE03;2;4;45
DEE03;2;5;58
DEE03;2;6;66
DEE03;2;7;110
DEE03;2;8;8
DEE03;2;9;2
DEE03;3;1;5
DEE03;3;2;15
DEE03;3;3;14
DEE03;3;4;12
DEE03;3;5;16
DEE03;3;6;18
DEE03;3;7;30
DEE03;3;8;2
DEE03;3;9;1
DEE03;4;1;3
DEE03;4;2;10
DEE03;4;3;9
DEE03;4;4;8
DEE03;4;5;10
DEE03;4;6;12
DEE03;4;7;19
DEE03;4;8;1
DEE03;4;9;0
DEE03;5;1;2
DEE03;5;2;6
DEE03;5;3;6
DEE03;5;4;5
DEE03;5;5;7
DEE03;5;6;7
DEE03;5;7;12
DEE03;5;8;1
DEE03;5;9;0
DEE03;6;1;1
DEE03;6;2;5
DEE03;6;3;4
DEE03;6;4;4
DEE03;6;5;5
DEE03;6;6;5
DEE03;6;7;9
DEE03;6;8;1
DEE03;6;9;0
DEE03;7;1;1
DEE03;7;2;3
DEE03;7;3;3
DEE03;7;4;2
DEE03;7;5;3
DEE03;7;6;4
DEE03;7;7;6
DEE03;7;8;0
DEE03;7;9;0
DEE03;8;1;1
DEE03;8;2;2
DEE03;8;3;2
DEE03;8;4;2
DEE03;8;5;2
DEE03;8;6;2
DEE03;8;7;4
DEE03;8;8;0
DEE03;8;9;0
DEE03;9;1;1
DEE03;9;2;2
DEE03;9;3;2
DEE03;9;4;1
DEE03;9;5;2
DEE03;9;6;2
DEE03;9;7;3
DEE03;9;8;0
DEE03;9;9;0
DEE03;10;1;0
DEE03;10;2;1
DEE03;10;3;1
DEE03;10;4;1
DEE03;10;5;1
DEE03;10;6;2
DEE03;10;7;3
DEE03;10;8;0
DEE03;10;9;0
DEE03;11;1;0
DEE03;11;2;1
DEE03;11;3;1
DEE03;11;4;1
DEE03;11;5;1
DEE03;11;6;1
DEE03;11;7;2
DEE03;11;8;0
DEE03;11;9;0
DEE03;12;1;0
DEE03;12;2;1
DEE03;12;3;1
DEE03;12;4;1
DEE03;12;5;1
DEE03;12;6;1
DEE03;12;7;2
DEE03;12;8;0
DEE03;12;9;0
DEE03;13;1;0
DEE03;13;2;1
DEE03;13;3;1
DEE03;13;4;0
DEE03;13;5;1
DEE03;13;6;1
DEE03;13;7;1
DEE03;13;8;0
DEE03;13;9;0
DEE03;14;1;0
DEE03;14;2;0
DEE03;14;3;0
DEE03;14;4;0
DEE03;14;5;0
DEE03;14;6;0
DEE03;14;7;1
DEE03;14;8;0
DEE03;14;9;0
DEE03;15;1;0
DEE03;15;2;0
DEE03;15;3;0
DEE03;15;4;0
DEE03;15;5;0
DEE03;15;6;0
DEE03;15;7;1
DEE03;15;8;0
DEE03;15;9;0
DEE03;16;1;0
DEE03;16;2;0
DEE03;16;3;0
DEE03;16;4;0
DEE03;16;5;0
DEE03;16;6;0
DEE03;16;7;0
DEE03;16;8;0
DEE03;16;9;0
DEE03;17;1;0
DEE03;17;2;0
DEE03;17;3;0
DEE03;17;4;0
DEE03;17;5;0
DEE03;17;6;0
DEE03;17;7;0
DEE03;17;8;0
DEE03;17;9;0
DEE03;18;1;0
DEE03;18;2;0
DEE03;18;3;0
DEE03;18;4;0
DEE03;18;5;0
DEE03;18;6;0
DEE03;18;7;0
DEE03;18;8;0
DEE03;18;9;0
DEE03;19;1;0
DEE03;19;2;0
DEE03;19;3;0
DEE03;19;4;0
DEE03;19;5;0
DEE03;19;6;0
DEE03;19;7;0
DEE03;19;8;0
DEE03;19;9;0
DEE03;20;1;0
DEE03;20;2;0
DEE03;20;3;0
DEE03;20;4;0
DEE03;20;5;0
DEE03;20;6;0
DEE03;20;7;0
DEE03;20;8;0
DEE03;20;9;0
DEE03;21;1;0
DEE03;21;2;0
DEE03;21;3;0
DEE03;21;4;0
DEE03;21;5;0
DEE03;21;6;0
DEE03;21;7;1
DEE03;21;8;0
DEE03;21;9;0
DEE04;1;1;0
DEE04;1;2;0
DEE04;1;3;0
DEE04;1;4;0
DEE04;1;5;0
DEE04;1;6;0
DEE04;1;7;0
DEE04;1;8;0
DEE04;1;9;0
DEE04;2;1;5
DEE04;2;2;14
DEE04;2;3;14
DEE04;2;4;12
DEE04;2;5;15
DEE04;2;6;17
DEE04;2;7;29
DEE04;2;8;2
DEE04;2;9;1
DEE04;3;1;2
DEE04;3;2;5
DEE04;3;3;5
DEE04;3;4;4
DEE04;3;5;5
DEE04;3;6;6
DEE04;3;7;10
DEE04;3;8;1
DEE04;3;9;0
DEE04;4;1;1
DEE04;4;2;3
DEE04;4;3;3
DEE04;4;4;3
DEE04;4;5;3
DEE04;4;6;4
DEE04;4;7;6
DEE04;4;8;0
DEE04;4;9;0
DEE04;5;1;1
DEE04;5;2;2
DEE04;5;3;2
DEE04;5;4;2
DEE04;5;5;2
DEE04;5;6;3
DEE04;5;7;4
DEE04;5;8;0
DEE04;5;9;0
DEE04;6;1;0
DEE04;6;2;1
DEE04;6;3;1
DEE04;6;4;1
DEE04;6;5;2
DEE04;6;6;2
DEE04;6;7;3
DEE04;6;8;0
DEE04;6;9;0
DEE04;7;1;0
DEE04;7;2;1
DEE04;7;3;1
DEE04;7;4;1
DEE04;7;5;1
DEE04;7;6;1
DEE04;7;7;2
DEE04;7;8;0
DEE04;7;9;0
DEE04;8;1;0
DEE04;8;2;1
DEE04;8;3;1
DEE04;8;4;1
DEE04;8;5;1
DEE04;8;6;1
DEE04;8;7;1
DEE04;8;8;0
DEE04;8;9;0
DEE04;9;1;0
DEE04;9;2;1
DEE04;9;3;1
DEE04;9;4;0
DEE04;9;5;1
DEE04;9;6;1
DEE04;9;7;1
DEE04;9;8;0
DEE04;9;9;0
DEE04;10;1;0
DEE04;10;2;0
DEE04;10;3;0
DEE04;10;4;0
DEE04;10;5;0
DEE04;10;6;0
DEE04;10;7;1
DEE04;10;8;0
DEE04;10;9;0
DEE04;11;1;0
DEE04;11;2;0
DEE04;11;3;0
DEE04;11;4;0
DEE04;11;5;0
DEE04;11;6;0
DEE04;11;7;1
DEE04;11;8;0
DEE04;11;9;0
DEE04;12;1;0
DEE04;12;2;0
DEE04;12;3;0
DEE04;12;4;0
DEE04;12;5;0
DEE04;12;6;0
DEE04;12;7;1
DEE04;12;8;0
DEE04;12;9;0
DEE04;13;1;0
DEE04;13;2;0
DEE04;13;3;0
DEE04;13;4;0
DEE04;13;5;0
DEE04;13;6;0
DEE04;13;7;0
DEE04;13;8;0
DEE04;13;9;0
DEE04;14;1;0
DEE04;14;2;0
DEE04;14;3;0
DEE04;14;4;0
DEE04;14;5;0
DEE04;14;6;0
DEE04;14;7;0
DEE04;14;8;0
DEE04;14;9;0
DEE04;15;1;0
DEE04;15;2;0
DEE04;15;3;0
DEE04;15;4;0
DEE04;15;5;0
DEE04;15;6;0
DEE04;15;7;0
DEE04;15;8;0
DEE04;15;9;0
DEE04;16;1;0
DEE04;16;2;0
DEE04;16;3;0
DEE04;16;4;0
DEE04;16;5;0
DEE04;16;6;0
DEE04;16;7;0
DEE04;16;8;0
DEE04;16;9;0
DEE04;17;1;0
DEE04;17;2;0
DEE04;17;3;0
DEE04;17;4;0
DEE04;17;5;0
DEE04;17;6;0
DEE04;17;7;0
DEE04;17;8;0
DEE04;17;9;0
DEE04;18;1;0
DEE04;18;2;0
DEE04;18;3;0
DEE04;18;4;0
DEE04;18;5;0
DEE04;18;6;0
DEE04;18;7;0
DEE04;18;8;0
DEE04;18;9;0
DEE04;19;1;0
DEE04;19;2;0
DEE04;19;3;0
DEE04;19;4;0
DEE04;19;5;0
DEE04;19;6;0
DEE04;19;7;0
DEE04;19;8;0
DEE04;19;9;0
DEE04;20;1;0
DEE04;20;2;0
DEE04;20;3;0
DEE04;20;4;0
DEE04;20;5;0
DEE04;20;6;0
DEE04;20;7;0
DEE04;20;8;0
DEE04;20;9;0
DEE04;21;1;0
DEE04;21;2;0
DEE04;21;3;0
DEE04;21;4;0
DEE04;21;5;0
DEE04;21;6;0
DEE04;21;7;0
DEE04;21;8;0
DEE04;21;9;0
DEE05;1;1;34
DEE05;1;2;107
DEE05;1;3;103
DEE05;1;4;86
DEE05;1;5;111
DEE05;1;6;127
DEE05;1;7;212
DEE05;1;8;16
DEE05;1;9;5
DEE05;2;1;14
DEE05;2;2;44
DEE05;2;3;42
DEE05;2;4;35
DEE05;2;5;46
DEE05;2;6;52
DEE05;2;7;87
DEE05;2;8;7
DEE05;2;9;2
DEE05;3;1;6
DEE05;3;2;18
DEE05;3;3;17
DEE05;3;4;14
DEE05;3;5;18
DEE05;3;6;21
DEE05;3;7;35
DEE05;3;8;3
DEE05;3;9;1
DEE05;4;1;4
DEE05;4;2;11
DEE05;4;3;11
DEE05;4;4;9
DEE05;4;5;12
DEE05;4;6;13
DEE05;4;7;22
DEE05;4;8;2
DEE05;4;9;0
DEE05;5;1;2
DEE05;5;2;7
DEE05;5;3;7
DEE05;5;4;6
DEE05;5;5;8
DEE05;5;6;9
DEE05;5;7;15
DEE05;5;8;1
DEE05;5;9;0
DEE05;6;1;2
DEE05;6;2;5
DEE05;6;3;5
DEE05;6;4;4
DEE05;6;5;6
DEE05;6;6;6
DEE05;6;7;11
DEE05;6;8;1
DEE05;6;9;0
DEE05;7;1;1
DEE05;7;2;4
DEE05;7;3;3
DEE05;7;4;3
DEE05;7;5;4
DEE05;7;6;4
DEE05;7;7;7
DEE05;7;8;1
DEE05;7;9;0
DEE05;8;1;1
DEE05;8;2;2
DEE05;8;3;2
DEE05;8;4;2
DEE05;8;5;3
DEE05;8;6;3
DEE05;8;7;5
DEE05;8;8;0
DEE05;8;9;0
DEE05;9;1;1
DEE05;9;2;2
DEE05;9;3;2
DEE05;9;4;2
DEE05;9;5;2
DEE05;9;6;2
DEE05;9;7;4
DEE05;9;8;0
DEE05;9;9;0
DEE05;10;1;0
DEE05;10;2;1
DEE05;10;3;1
DEE05;10;4;1
DEE05;10;5;2
DEE05;10;6;2
DEE05;10;7;3
DEE05;10;8;0
DEE05;10;9;0
DEE05;11;1;0
DEE05;11;2;1
DEE05;11;3;1
DEE05;11;4;1
DEE05;11;5;1
DEE05;11;6;1
DEE05;11;7;2
DEE05;11;8;0
DEE05;11;9;0
DEE05;12;1;0
DEE05;12;2;1
DEE05;12;3;1
DEE05;12;4;1
DEE05;12;5;1
DEE05;12;6;1
DEE05;12;7;2
DEE05;12;8;0
DEE05;12;9;0
DEE05;13;1;0
DEE05;13;2;1
DEE05;13;3;1
DEE05;13;4;1
DEE05;13;5;1
DEE05;13;6;1
DEE05;13;7;1
DEE05;13;8;0
DEE05;13;9;0
DEE05;14;1;0
DEE05;14;2;1
DEE05;14;3;1
DEE05;14;4;0
DEE05;14;5;1
DEE05;14;6;1
DEE05;14;7;1
DEE05;14;8;0
DEE05;14;9;0
DEE05;15;1;0
DEE05;15;2;0
DEE05;15;3;0
DEE05;15;4;0
DEE05;15;5;0
DEE05;15;6;0
DEE05;15;7;1
DEE05;15;8;0
DEE05;15;9;0
DEE05;16;1;0
DEE05;16;2;0
DEE05;16;3;0
DEE05;16;4;0
DEE05;16;5;0
DEE05;16;6;0
DEE05;16;7;1
DEE05;16;8;0
DEE05;16;9;0
DEE05;17;1;0
DEE05;17;2;0
DEE05;17;3;0
DEE05;17;4;0
DEE05;17;5;0
DEE05;17;6;0
DEE05;17;7;0
DEE05;17;8;0
DEE05;17;9;0
DEE05;18;1;0
DEE05;18;2;0
DEE05;18;3;0
DEE05;18;4;0
DEE05;18;5;0
DEE05;18;6;0
DEE05;18;7;0
DEE05;18;8;0
DEE05;18;9;0
DEE05;19;1;0
DEE05;19;2;0
DEE05;19;3;0
DEE05;19;4;0
DEE05;19;5;0
DEE05;19;6;0
DEE05;19;7;0
DEE05;19;8;0
DEE05;19;9;0
DEE05;20;1;0
DEE05;20;2;0
DEE05;20;3;0
DEE05;20;4;0
DEE05;20;5;0
DEE05;20;6;0
DEE05;20;7;0
DEE05;20;8;0
