lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P7,Bronson Ave & University Dr,8551,8490,Brewer Park,9029
P1,Colonel By,451,390,Hogs Back Plaza (SW dest.),716
P5,Stadium Way,2181,2120,Brewer Park,2279
P7,Bronson Ave & University Dr,9234,9173,Brewer Park,9699
P7,Bronson Ave & University Dr,9907,9846,Brewer Park,10390
P7,Bronson Ave & University Dr,10220,10159,Brewer Park,10708
P6,Bronson Ave & University Dr,4282,4221,Brewer Park,4759
P7,Bronson Ave & University Dr,8400,8339,Brewer Park,8864
P7,Bronson Ave & University Dr,11506,11445,Brewer Park,12290
P6,Bronson Ave & University Dr,7452,7391,Brewer Park,7917
P7,Bronson Ave & University Dr,9850,9789,Brewer Park,10319
P7,Bronson Ave & University Dr,11497,11436,Brewer Park,11969
P3,Stadium Way,3825,3764,Brewer Park,3939
P7,Bronson Ave & University Dr,10057,9996,Brewer Park,10528
P6,Bronson Ave & University Dr,6956,6895,Brewer Park,7416
P5,Stadium Way,2592,2531,Brewer Park,2714
P5,Stadium Way,1707,1646,Brewer Park,1815
P7,Bronson Ave & University Dr,8357,8296,Brewer Park,8817
P5,Stadium Way,2931,2870,Brewer Park,3038
P7,Bronson Ave & University Dr,9792,9731,Brewer Park,10263
P7,Bronson Ave & University Dr,8621,8560,Brewer Park,9087
P6,Bronson Ave & University Dr,4688,4627,Brewer Park,5155
P1,Colonel By,259,198,Hogs Back Plaza (SW dest.),476
P6,Bronson Ave & University Dr,5741,5680,Brewer Park,6216
P7,Bronson Ave & University Dr,9109,9048,Brewer Park,9576
P6,Bronson Ave & University Dr,4977,4916,Brewer Park,5446
P4,Stadium Way,4340,4279,Brewer Park,4441
P7,Bronson Ave & University Dr,9954,9893,Brewer Park,10442
P6,Bronson Ave & University Dr,6411,6350,Brewer Park,6875
P2,Colonel By,576,515,Hogs Back Plaza (SW dest.),1001
P7,Bronson Ave & University Dr,8899,8838,Brewer Park,9373
P7,Bronson Ave & University Dr,8118,8057,Brewer Park,8585
P5,Stadium Way,3131,3070,Brewer Park,3239
P7,Bronson Ave & University Dr,8104,8043,Brewer Park,8563
P5,Stadium Way,1295,1234,Brewer Park,1401
P4,Stadium Way,4292,4231,Brewer Park,4401
P5,Stadium Way,432,371,Brewer Park,532
P7,Bronson Ave & University Dr,10722,10661,Brewer Park,11192
P7,Bronson Ave & University Dr,11857,11796,Brewer Park,12664
P7,Bronson Ave & University Dr,9515,9454,Brewer Park,9987
P7,Bronson Ave & University Dr,9497,9436,Brewer Park,9969
P7,Bronson Ave & University Dr,9381,9320,Brewer Park,9853
P6,Bronson Ave & University Dr,7874,7813,Brewer Park,8345
P6,Bronson Ave & University Dr,5564,5503,Brewer Park,6037
P2,Colonel By,582,521,Hogs Back Plaza (SW dest.),1009
P6,Bronson Ave & University Dr,5984,5923,Brewer Park,6458
P4,Stadium Way,4330,4269,Brewer Park,4433
P5,Stadium Way,342,281,Brewer Park,425
P7,Bronson Ave & University Dr,11047,10986,Brewer Park,11517
P7,Bronson Ave & University Dr,9415,9354,Brewer Park,9879
P5,Stadium Way,153,92,Brewer Park,183
P7,Bronson Ave & University Dr,11389,11328,Brewer Park,11851
P6,Bronson Ave & University Dr,6810,6749,Brewer Park,7277
P7,Bronson Ave & University Dr,11249,11188,Brewer Park,11714
P4,Stadium Way,2596,2535,Brewer Park,2719
P5,Stadium Way,1546,1485,Brewer Park,1648
P5,Stadium Way,353,292,Brewer Park,445
P3,Stadium Way,3733,3672,Brewer Park,3846
P5,Stadium Way,1379,1318,Brewer Park,1492
P6,Bronson Ave & University Dr,6277,6216,Brewer Park,6742
P7,Bronson Ave & University Dr,10870,10809,Brewer Park,11340
P7,Bronson Ave & University Dr,9018,8957,Brewer Park,9489
P4,Stadium Way,4065,4004,Brewer Park,4179
P6,Bronson Ave & University Dr,4346,4285,Brewer Park,4823
P5,Stadium Way,1274,1213,Brewer Park,1384
P5,Stadium Way,1508,1447,Brewer Park,1609
P6,Bronson Ave & University Dr,5730,5669,Brewer Park,6202
P4,Stadium Way,4087,4026,Brewer Park,4195
P2,Colonel By,184,123,Hogs Back Plaza (SW dest.),740
P5,Stadium Way,2460,2399,Brewer Park,2572
P5,Stadium Way,1314,1253,Brewer Park,1422
P7,Bronson Ave & University Dr,9078,9017,Brewer Park,9548
P5,Stadium Way,162,101,Brewer Park,195
P3,Stadium Way,3929,3868,Brewer Park,4034
P7,Bronson Ave & University Dr,114,53,Brewer Park,4468
P3,Stadium Way,4025,3964,Brewer Park,4143
P6,Bronson Ave & University Dr,6847,6786,Brewer Park,7315
P7,Bronson Ave & University Dr,9150,9089,Brewer Park,9612
P5,Stadium Way,2239,2178,Brewer Park,2348
P6,Bronson Ave & University Dr,7711,7650,Brewer Park,8184
P7,Bronson Ave & University Dr,9056,8995,Brewer Park,9523
P3,Stadium Way,3300,3239,Brewer Park,3416
P6,Bronson Ave & University Dr,6218,6157,Brewer Park,6695
P5,Stadium Way,2192,2131,Brewer Park,2292
P6,Bronson Ave & University Dr,5454,5393,Brewer Park,5920
P6,Bronson Ave & University Dr,4459,4398,Brewer Park,4949
P7,Bronson Ave & University Dr,9775,9714,Brewer Park,10247
P3,Stadium Way,3673,3612,Brewer Park,3784
P6,Bronson Ave & University Dr,7468,7407,Brewer Park,7938
P6,Bronson Ave & University Dr,5010,4949,Brewer Park,5485
P6,Bronson Ave & University Dr,7185,7124,Brewer Park,7652
P7,Bronson Ave & University Dr,12342,12281,Brewer Park,12813
P3,Stadium Way,3606,3545,Brewer Park,3715
P6,Bronson Ave & University Dr,6915,6854,Brewer Park,7382
P6,Bronson Ave & University Dr,4872,4811,Brewer Park,5346
P5,Stadium Way,2819,2758,Brewer Park,2930
P6,Bronson Ave & University Dr,5585,5524,Brewer Park,6054
P3,Stadium Way,4039,3978,Brewer Park,4157
P7,Bronson Ave & University Dr,10246,10185,Brewer Park,10725
P7,Bronson Ave & University Dr,8804,8743,Brewer Park,9281
P6,Bronson Ave & University Dr,5252,5191,Brewer Park,5719
P7,Bronson Ave & University Dr,8219,8158,Brewer Park,8689
P4,Stadium Way,4219,4158,Brewer Park,4330
P5,Stadium Way,1658,1597,Brewer Park,1749
P7,Bronson Ave & University Dr,8209,8148,Brewer Park,8672
P6,Bronson Ave & University Dr,4552,4491,Brewer Park,5024
P7,Bronson Ave & University Dr,12527,12466,Brewer Park,13003
P6,Bronson Ave & University Dr,6696,6635,Brewer Park,7166
P6,Bronson Ave & University Dr,4437,4376,Brewer Park,4912
P7,Bronson Ave & University Dr,10218,10157,Brewer Park,10703
P6,Bronson Ave & University Dr,5660,5599,Brewer Park,6120
P5,Stadium Way,188,127,Brewer Park,231
P5,Stadium Way,1475,1414,Brewer Park,1588
P7,Bronson Ave & University Dr,9291,9230,Brewer Park,9756
P2,Colonel By,611,550,Hogs Back Plaza (SW dest.),1055
P5,Stadium Way,159,98,Brewer Park,191
P7,Bronson Ave & University Dr,7916,7855,Brewer Park,8377
P4,Stadium Way,640,579,Brewer Park,749
P6,Bronson Ave & University Dr,7173,7112,Brewer Park,7639
P5,Stadium Way,1333,1272,Brewer Park,1447
P5,Stadium Way,2212,2151,Brewer Park,2312
P6,Bronson Ave & University Dr,6309,6248,Brewer Park,6777
P6,Bronson Ave & University Dr,5456,5395,Brewer Park,5924
P7,Bronson Ave & University Dr,8261,8200,Brewer Park,8722
P6,Bronson Ave & University Dr,6214,6153,Brewer Park,6686
P7,Bronson Ave & University Dr,10087,10026,Brewer Park,10564
P3,Stadium Way,4026,3965,Brewer Park,4148
P5,Stadium Way,1281,1220,Brewer Park,1389
P5,Stadium Way,333,272,Brewer Park,417
P5,Stadium Way,2624,2563,Brewer Park,2736
P1,Colonel By,285,224,Hogs Back Plaza (SW dest.),509
P4,Stadium Way,4350,4289,Brewer Park,4458
P6,Bronson Ave & University Dr,6578,6517,Brewer Park,7045
P6,Bronson Ave & University Dr,411,350,Brewer Park,4725
P7,Bronson Ave & University Dr,10233,10172,Brewer Park,10716
P7,Bronson Ave & University Dr,11701,11640,Brewer Park,12163
P3,Stadium Way,3773,3712,Brewer Park,3879
P6,Bronson Ave & University Dr,4355,4294,Brewer Park,4831
P6,Bronson Ave & University Dr,6965,6904,Brewer Park,7431
P5,Stadium Way,2633,2572,Brewer Park,2745
P7,Bronson Ave & University Dr,10300,10239,Brewer Park,11087
P5,Stadium Way,1364,1303,Brewer Park,1479
P7,Bronson Ave & University Dr,8547,8486,Brewer Park,9025
P3,Stadium Way,3931,3870,Brewer Park,4039
P7,Bronson Ave & University Dr,8762,8701,Brewer Park,9238
P7,Bronson Ave & University Dr,12428,12367,Brewer Park,12893
P6,Bronson Ave & University Dr,6037,5976,Brewer Park,6503
P7,Bronson Ave & University Dr,11661,11600,Brewer Park,12125
P7,Bronson Ave & University Dr,9513,9452,Brewer Park,9982
P1,Colonel By,390,329,Hogs Back Plaza (SW dest.),636
P7,Bronson Ave & University Dr,9177,9116,Brewer Park,9644
P3,Stadium Way,4012,3951,Brewer Park,4126
P5,Stadium Way,1417,1356,Brewer Park,1533
P6,Bronson Ave & University Dr,7122,7061,Brewer Park,7585
P7,Bronson Ave & University Dr,8600,8539,Brewer Park,9062
P7,Bronson Ave & University Dr,10296,10235,Brewer Park,10761
P6,Bronson Ave & University Dr,5205,5144,Brewer Park,5677
P6,Bronson Ave & University Dr,6742,6681,Brewer Park,7211
P7,Bronson Ave & University Dr,12545,12484,Brewer Park,13024
P5,Stadium Way,769,708,Brewer Park,891
P6,Bronson Ave & University Dr,6652,6591,Brewer Park,7122
P2,Colonel By,605,544,Hogs Back Plaza (SW dest.),1046
P7,Bronson Ave & University Dr,10109,10048,Brewer Park,10885
P6,Bronson Ave & University Dr,4858,4797,Brewer Park,5330
P5,Stadium Way,1543,1482,Brewer Park,1644
P5,Stadium Way,3138,3077,Brewer Park,3248
P7,Bronson Ave & University Dr,11690,11629,Brewer Park,12484
P5,Stadium Way,1617,1556,Brewer Park,1717
P6,Bronson Ave & University Dr,6585,6524,Brewer Park,7053
P7,Bronson Ave & University Dr,11224,11163,Brewer Park,11688
P5,Stadium Way,966,905,Brewer Park,1078
P5,Stadium Way,1737,1676,Brewer Park,1849
P7,Bronson Ave & University Dr,9252,9191,Brewer Park,9726
P6,Bronson Ave & University Dr,7778,7717,Brewer Park,8238
P7,Bronson Ave & University Dr,11711,11650,Brewer Park,12181
P5,Stadium Way,2349,2288,Brewer Park,2461
P6,Bronson Ave & University Dr,4780,4719,Brewer Park,5241
P5,Stadium Way,2778,2717,Brewer Park,2893
P5,Stadium Way,2516,2455,Brewer Park,2628
P7,Bronson Ave & University Dr,8705,8644,Brewer Park,9175
P6,Bronson Ave & University Dr,241,180,Brewer Park,4632
P7,Bronson Ave & University Dr,9103,9042,Brewer Park,9568
P7,Bronson Ave & University Dr,9570,9509,Brewer Park,10045
P6,Bronson Ave & University Dr,7024,6963,Brewer Park,7491
P1,Colonel By,328,267,Hogs Back Plaza (SW dest.),560
P3,Stadium Way,3723,3662,Brewer Park,3838
P6,Bronson Ave & University Dr,5500,5439,Brewer Park,5964
P6,Bronson Ave & University Dr,6112,6051,Brewer Park,6573
P6,Bronson Ave & University Dr,4753,4692,Brewer Park,5220
P5,Stadium Way,1140,1079,Brewer Park,1251
P5,Stadium Way,2831,2770,Brewer Park,2938
P6,Bronson Ave & University Dr,5310,5249,Brewer Park,5772
P7,Bronson Ave & University Dr,8182,8121,Brewer Park,8636
P6,Bronson Ave & University Dr,5486,5425,Brewer Park,5951
P7,Bronson Ave & University Dr,11904,11843,Brewer Park,12714
P5,Stadium Way,1240,1179,Brewer Park,1345
P5,Stadium Way,2948,2887,Brewer Park,3059
P6,Bronson Ave & University Dr,6333,6272,Brewer Park,6807
P6,Bronson Ave & University Dr,4717,4656,Brewer Park,5181
P7,Bronson Ave & University Dr,8931,8870,Brewer Park,9411
P7,Bronson Ave & University Dr,11217,11156,Brewer Park,11684
P7,Bronson Ave & University Dr,9486,9425,Brewer Park,9956
P5,Stadium Way,3061,3000,Brewer Park,3172
P7,Bronson Ave & University Dr,8542,8481,Brewer Park,9012
P7,Bronson Ave & University Dr,10255,10194,Brewer Park,11038
P6,Bronson Ave & University Dr,6275,6214,Brewer Park,6738
P7,Bronson Ave & University Dr,10970,10909,Brewer Park,11445
P4,Stadium Way,3188,3127,Brewer Park,3300
P7,Bronson Ave & University Dr,11749,11688,Brewer Park,12229
P3,Stadium Way,3977,3916,Brewer Park,4095
P6,Bronson Ave & University Dr,383,322,Brewer Park,4711
P5,Stadium Way,588,527,Brewer Park,693
P6,Bronson Ave & University Dr,6480,6419,Brewer Park,6946
P7,Bronson Ave & University Dr,11745,11684,Brewer Park,12539
P5,Stadium Way,1642,1581,Brewer Park,1737
P7,Bronson Ave & University Dr,9812,9751,Brewer Park,10281
P6,Bronson Ave & University Dr,6506,6445,Brewer Park,6972
P5,Stadium Way,449,388,Brewer Park,560
P6,Bronson Ave & University Dr,5770,5709,Brewer Park,6246
P7,Bronson Ave & University Dr,11545,11484,Brewer Park,12009
P6,Bronson Ave & University Dr,6207,6146,Brewer Park,6673
P7,Bronson Ave & University Dr,7967,7906,Brewer Park,8432
P7,Bronson Ave & University Dr,8780,8719,Brewer Park,9254
P5,Stadium Way,697,636,Brewer Park,805
P7,Bronson Ave & University Dr,8897,8836,Brewer Park,9368
P5,Stadium Way,2761,2700,Brewer Park,2872
P6,Bronson Ave & University Dr,5593,5532,Brewer Park,6062
P7,Bronson Ave & University Dr,11144,11083,Brewer Park,11620
P7,Bronson Ave & University Dr,8859,8798,Brewer Park,9330
P7,Bronson Ave & University Dr,8371,8310,Brewer Park,8830
P5,Stadium Way,3019,2958,Brewer Park,3126
P6,Bronson Ave & University Dr,7626,7565,Brewer Park,8094
P5,Stadium Way,2966,2905,Brewer Park,3078
P7,Bronson Ave & University Dr,11783,11722,Brewer Park,12260
P6,Bronson Ave & University Dr,7152,7091,Brewer Park,7618
P6,Bronson Ave & University Dr,4751,4690,Brewer Park,5216
P6,Bronson Ave & University Dr,7105,7044,Brewer Park,7569
P3,Stadium Way,3459,3398,Brewer Park,3575
P5,Stadium Way,713,652,Brewer Park,817
P7,Bronson Ave & University Dr,10067,10006,Brewer Park,10539
P5,Stadium Way,1830,1769,Brewer Park,1944
P7,Bronson Ave & University Dr,10258,10197,Brewer Park,11042
P6,Bronson Ave & University Dr,4520,4459,Brewer Park,4987
P6,Bronson Ave & University Dr,4865,4804,Brewer Park,5338
P5,Stadium Way,2784,2723,Brewer Park,2901
P6,Bronson Ave & University Dr,7301,7240,Brewer Park,7758
P7,Bronson Ave & University Dr,8391,8330,Brewer Park,8851
P5,Stadium Way,1721,1660,Brewer Park,1827
P6,Bronson Ave & University Dr,5158,5097,Brewer Park,5632
P7,Bronson Ave & University Dr,10251,10190,Brewer Park,11034
P7,Bronson Ave & University Dr,10755,10694,Brewer Park,11217
P1,Colonel By,241,180,Hogs Back Plaza (SW dest.),456
P6,Bronson Ave & University Dr,4329,4268,Brewer Park,4810
P7,Bronson Ave & University Dr,10943,10882,Brewer Park,11422
P7,Bronson Ave & University Dr,8462,8401,Brewer Park,8926
P7,Bronson Ave & University Dr,9067,9006,Brewer Park,9531
P7,Bronson Ave & University Dr,9002,8941,Brewer Park,9459
P6,Bronson Ave & University Dr,7316,7255,Brewer Park,7784
P2,Colonel By,509,448,Hogs Back Plaza (SW dest.),869
P7,Bronson Ave & University Dr,8753,8692,Brewer Park,9225
P3,Stadium Way,3713,3652,Brewer Park,3826
P6,Bronson Ave & University Dr,7374,7313,Brewer Park,7826
P6,Bronson Ave & University Dr,5874,5813,Brewer Park,6340
P6,Bronson Ave & University Dr,7501,7440,Brewer Park,7969
P7,Bronson Ave & University Dr,10807,10746,Brewer Park,11277
P4,Stadium Way,4287,4226,Brewer Park,4393
P1,Colonel By,231,170,Hogs Back Plaza (SW dest.),439
P7,Bronson Ave & University Dr,10036,9975,Brewer Park,10817
P6,Bronson Ave & University Dr,7713,7652,Brewer Park,8188
P2,Colonel By,490,429,Hogs Back Plaza (SW dest.),830
P7,Bronson Ave & University Dr,9026,8965,Brewer Park,9499
P6,Bronson Ave & University Dr,7690,7629,Brewer Park,8176
P6,Bronson Ave & University Dr,5375,5314,Brewer Park,5845
P7,Bronson Ave & University Dr,11619,11558,Brewer Park,12081
P6,Bronson Ave & University Dr,5881,5820,Brewer Park,6352
P6,Bronson Ave & University Dr,7346,7285,Brewer Park,7796
P7,Bronson Ave & University Dr,10981,10920,Brewer Park,11457
P7,Bronson Ave & University Dr,10778,10717,Brewer Park,11243
P6,Bronson Ave & University Dr,5702,5641,Brewer Park,6171
P7,Bronson Ave & University Dr,11552,11491,Brewer Park,12318
P6,Bronson Ave & University Dr,6396,6335,Brewer Park,6863
P6,Bronson Ave & University Dr,4450,4389,Brewer Park,4936
P7,Bronson Ave & University Dr,9128,9067,Brewer Park,9596
P5,Stadium Way,2274,2213,Brewer Park,2383
P6,Bronson Ave & University Dr,7787,7726,Brewer Park,8251
P7,Bronson Ave & University Dr,10352,10291,Brewer Park,11136
P5,Stadium Way,1110,1049,Brewer Park,1226
P7,Bronson Ave & University Dr,8761,8700,Brewer Park,9234
P7,Bronson Ave & University Dr,10775,10714,Brewer Park,11239
P7,Bronson Ave & University Dr,10285,10224,Brewer Park,10745
P2,Colonel By,639,578,Hogs Back Plaza (SW dest.),1088
P3,Stadium Way,3213,3152,Brewer Park,3329
P6,Bronson Ave & University Dr,6539,6478,Brewer Park,7016
P3,Stadium Way,3803,3742,Brewer Park,3912
P5,Stadium Way,2161,2100,Brewer Park,2263
P7,Bronson Ave & University Dr,9918,9857,Brewer Park,10399
P2,Colonel By,596,535,Hogs Back Plaza (SW dest.),1029
P7,Bronson Ave & University Dr,10314,10253,Brewer Park,11101
P5,Stadium Way,331,270,Brewer Park,413
P5,Stadium Way,3059,2998,Brewer Park,3168
P7,Bronson Ave & University Dr,10072,10011,Brewer Park,10544
P6,Bronson Ave & University Dr,4620,4559,Brewer Park,5106
P6,Bronson Ave & University Dr,5729,5668,Brewer Park,6197
P7,Bronson Ave & University Dr,8486,8425,Brewer Park,8952
P6,Bronson Ave & University Dr,7455,7394,Brewer Park,7921
P3,Stadium Way,3893,3832,Brewer Park,4009
P7,Bronson Ave & University Dr,10305,10244,Brewer Park,10774
P4,Stadium Way,4264,4203,Brewer Park,4373
P7,Bronson Ave & University Dr,11105,11044,Brewer Park,11570
P5,Stadium Way,2268,2207,Brewer Park,2374
P6,Bronson Ave & University Dr,260,199,Brewer Park,4657
P7,Bronson Ave & University Dr,8031,7970,Brewer Park,8497
P6,Bronson Ave & University Dr,5017,4956,Brewer Park,5493
P6,Bronson Ave & University Dr,5241,5180,Brewer Park,5711
P3,Stadium Way,3635,3574,Brewer Park,3741
P6,Bronson Ave & University Dr,7893,7832,Brewer Park,8358
P6,Bronson Ave & University Dr,6910,6849,Brewer Park,7373
P7,Bronson Ave & University Dr,11609,11548,Brewer Park,12069
P5,Stadium Way,2418,2357,Brewer Park,2529
P5,Stadium Way,1915,1854,Brewer Park,2029
P7,Bronson Ave & University Dr,9368,9307,Brewer Park,9835
P5,Stadium Way,283,222,Brewer Park,352
P5,Stadium Way,1660,1599,Brewer Park,1753
P6,Bronson Ave & University Dr,5859,5798,Brewer Park,6322
P6,Bronson Ave & University Dr,5971,5910,Brewer Park,6445
P2,Colonel By,569,508,Hogs Back Plaza (SW dest.),988
P7,Bronson Ave & University Dr,12409,12348,Brewer Park,12872
P5,Stadium Way,2208,2147,Brewer Park,2308
P7,Bronson Ave & University Dr,8000,7939,Brewer Park,8461
P6,Bronson Ave & University Dr,154,93,Brewer Park,4516
P7,Bronson Ave & University Dr,12491,12430,Brewer Park,12971
P7,Bronson Ave & University Dr,8588,8527,Brewer Park,9054
P7,Bronson Ave & University Dr,10144,10083,Brewer Park,10633
P7,Bronson Ave & University Dr,10064,10003,Brewer Park,10532
P7,Bronson Ave & University Dr,8516,8455,Brewer Park,8973
P7,Bronson Ave & University Dr,10031,9970,Brewer Park,10515
P5,Stadium Way,395,334,Brewer Park,498
P5,Stadium Way,917,856,Brewer Park,1030
P7,Bronson Ave & University Dr,11482,11421,Brewer Park,11951
P6,Bronson Ave & University Dr,211,150,Brewer Park,4593
P7,Bronson Ave & University Dr,9895,9834,Brewer Park,10366
P5,Stadium Way,1452,1391,Brewer Park,1563
P7,Bronson Ave & University Dr,10145,10084,Brewer Park,10923
P6,Bronson Ave & University Dr,4965,4904,Brewer Park,5426
P5,Stadium Way,2335,2274,Brewer Park,2443
P7,Bronson Ave & University Dr,8403,8342,Brewer Park,8868
P1,Colonel By,434,373,Hogs Back Plaza (SW dest.),696
P6,Bronson Ave & University Dr,6190,6129,Brewer Park,6652
P5,Stadium Way,1439,1378,Brewer Park,1550
P7,Bronson Ave & University Dr,10090,10029,Brewer Park,10863
P6,Bronson Ave & University Dr,6347,6286,Brewer Park,6816
P5,Stadium Way,982,921,Brewer Park,1095
P6,Bronson Ave & University Dr,7124,7063,Brewer Park,7589
P6,Bronson Ave & University Dr,4454,4393,Brewer Park,4941
P7,Bronson Ave & University Dr,11042,10981,Brewer Park,11509
P6,Bronson Ave & University Dr,202,141,Brewer Park,4580
P3,Stadium Way,3375,3314,Brewer Park,3485
P5,Stadium Way,143,82,Brewer Park,168
P7,Bronson Ave & University Dr,10197,10136,Brewer Park,10682
P5,Stadium Way,2801,2740,Brewer Park,2909
P7,Bronson Ave & University Dr,11621,11560,Brewer Park,12086
P6,Bronson Ave & University Dr,4693,4632,Brewer Park,5161
P5,Stadium Way,1067,1006,Brewer Park,1186
P2,Colonel By,200,139,Hogs Back Plaza (SW dest.),761
P3,Stadium Way,4015,3954,Brewer Park,4130
P7,Bronson Ave & University Dr,11608,11547,Brewer Park,12065
P2,Colonel By,494,433,Hogs Back Plaza (SW dest.),843
P7,Bronson Ave & University Dr,11642,11581,Brewer Park,12426
P7,Bronson Ave & University Dr,9579,9518,Brewer Park,10053
P5,Stadium Way,1985,1924,Brewer Park,2087
P5,Stadium Way,1472,1411,Brewer Park,1584
P6,Bronson Ave & University Dr,7214,7153,Brewer Park,7682
P7,Bronson Ave & University Dr,11508,11447,Brewer Park,12294
P6,Bronson Ave & University Dr,7075,7014,Brewer Park,7531
P6,Bronson Ave & University Dr,4589,4528,Brewer Park,5054
P5,Stadium Way,699,638,Brewer Park,809
P7,Bronson Ave & University Dr,12498,12437,Brewer Park,12947
P6,Bronson Ave & University Dr,6153,6092,Brewer Park,6618
P7,Bronson Ave & University Dr,10749,10688,Brewer Park,11210
P4,Stadium Way,4167,4106,Brewer Park,4276
P7,Bronson Ave & University Dr,8520,8459,Brewer Park,8986
P7,Bronson Ave & University Dr,12439,12378,Brewer Park,12907
P7,Bronson Ave & University Dr,11844,11783,Brewer Park,12647
P4,Stadium Way,2804,2743,Brewer Park,2914
P6,Bronson Ave & University Dr,6509,6448,Brewer Park,6976
P3,Stadium Way,3476,3415,Brewer Park,3588
P6,Bronson Ave & University Dr,6732,6671,Brewer Park,7201
P7,Bronson Ave & University Dr,11838,11777,Brewer Park,12634
P6,Bronson Ave & University Dr,7129,7068,Brewer Park,7597
P7,Bronson Ave & University Dr,9304,9243,Brewer Park,9770
P7,Bronson Ave & University Dr,8559,8498,Brewer Park,9037
P7,Bronson Ave & University Dr,10785,10724,Brewer Park,11256
P6,Bronson Ave & University Dr,7632,7571,Brewer Park,8103
P6,Bronson Ave & University Dr,7294,7233,Brewer Park,7754
P5,Stadium Way,2282,2221,Brewer Park,2387
P1,Colonel By,345,284,Hogs Back Plaza (SW dest.),580
P7,Bronson Ave & University Dr,9321,9260,Brewer Park,9787
P3,Stadium Way,3763,3702,Brewer Park,3874
P7,Bronson Ave & University Dr,11137,11076,Brewer Park,11612
P3,Stadium Way,3801,3740,Brewer Park,3908
P3,Stadium Way,3551,3490,Brewer Park,3662
P5,Stadium Way,2398,2337,Brewer Park,2515
P5,Stadium Way,2776,2715,Brewer Park,2889
P6,Bronson Ave & University Dr,5149,5088,Brewer Park,5619
P7,Bronson Ave & University Dr,12504,12443,Brewer Park,12951
P7,Bronson Ave & University Dr,9092,9031,Brewer Park,9556
P5,Stadium Way,1099,1038,Brewer Park,1208
P7,Bronson Ave & University Dr,10865,10804,Brewer Park,11335
P7,Bronson Ave & University Dr,8469,8408,Brewer Park,8939
P5,Stadium Way,1153,1092,Brewer Park,1265
P7,Bronson Ave & University Dr,10168,10107,Brewer Park,10655
P7,Bronson Ave & University Dr,11462,11401,Brewer Park,11919
P6,Bronson Ave & University Dr,5049,4988,Brewer Park,5528
P5,Stadium Way,1634,1573,Brewer Park,1729
P5,Stadium Way,1897,1836,Brewer Park,2008
P5,Stadium Way,243,182,Brewer Park,303
P2,Colonel By,543,482,Hogs Back Plaza (SW dest.),933
P2,Colonel By,568,507,Hogs Back Plaza (SW dest.),984
P7,Bronson Ave & University Dr,9902,9841,Brewer Park,10381
P5,Stadium Way,719,658,Brewer Park,830
P5,Stadium Way,196,135,Brewer Park,243
P7,Bronson Ave & University Dr,9722,9661,Brewer Park,10199
P4,Stadium Way,3313,3252,Brewer Park,3432
P7,Bronson Ave & University Dr,9546,9485,Brewer Park,10019
P6,Bronson Ave & University Dr,5967,5906,Brewer Park,6441
P7,Bronson Ave & University Dr,9158,9097,Brewer Park,9630
P6,Bronson Ave & University Dr,7753,7692,Brewer Park,8222
P5,Stadium Way,1675,1614,Brewer Park,1782
P5,Stadium Way,961,900,Brewer Park,1074
P3,Stadium Way,2628,2567,Brewer Park,2741
P5,Stadium Way,861,800,Brewer Park,970
P5,Stadium Way,488,427,Brewer Park,602
P7,Bronson Ave & University Dr,10316,10255,Brewer Park,11106
P7,Bronson Ave & University Dr,8097,8036,Brewer Park,8559
P7,Bronson Ave & University Dr,8273,8212,Brewer Park,8731
P6,Bronson Ave & University Dr,7126,7065,Brewer Park,7593
P5,Stadium Way,1216,1155,Brewer Park,1332
P6,Bronson Ave & University Dr,5864,5803,Brewer Park,6326
P7,Bronson Ave & University Dr,8063,8002,Brewer Park,8529
P7,Bronson Ave & University Dr,10961,10900,Brewer Park,11436
P3,Stadium Way,3621,3560,Brewer Park,3728
P5,Stadium Way,636,575,Brewer Park,745
P4,Stadium Way,3312,3251,Brewer Park,3428
P7,Bronson Ave & University Dr,9285,9224,Brewer Park,9752
P7,Bronson Ave & University Dr,9149,9088,Brewer Park,9608
P5,Stadium Way,1814,1753,Brewer Park,1931
P6,Bronson Ave & University Dr,6248,6187,Brewer Park,6716
P5,Stadium Way,1648,1587,Brewer Park,1744
P6,Bronson Ave & University Dr,5366,5305,Brewer Park,5836
P6,Bronson Ave & University Dr,5757,5696,Brewer Park,6234
P4,Stadium Way,4062,4001,Brewer Park,4175
P3,Stadium Way,2749,2688,Brewer Park,2859
P7,Bronson Ave & University Dr,11714,11653,Brewer Park,12189
P7,Bronson Ave & University Dr,9231,9170,Brewer Park,9695
P6,Bronson Ave & University Dr,7223,7162,Brewer Park,7695
P6,Bronson Ave & University Dr,4827,4766,Brewer Park,5304
P6,Bronson Ave & University Dr,7732,7671,Brewer Park,8214
P6,Bronson Ave & University Dr,6045,5984,Brewer Park,6515
P5,Stadium Way,2751,2690,Brewer Park,2863
P7,Bronson Ave & University Dr,10230,10169,Brewer Park,11013
P7,Bronson Ave & University Dr,9223,9162,Brewer Park,9690
P7,Bronson Ave & University Dr,11846,11785,Brewer Park,12651
P4,Stadium Way,4112,4051,Brewer Park,4228
P5,Stadium Way,118,57,Brewer Park,140
P5,Stadium Way,1887,1826,Brewer Park,2000
P1,Colonel By,274,213,Hogs Back Plaza (SW dest.),497
