lot,campus_exit,campus_exit_from_t0_s,campus_exit_travel_s,finish_exit,finish_from_t0_s
P7,Bronson Ave & University Dr,7520,7459,Brewer Park,8287
P1,Colonel By,270,209,Hogs Back Plaza (SW dest.),480
P5,Stadium Way,1585,1524,Brewer Park,1702
P6,Colonel By,3172,3111,Hogs Back Plaza (SW dest.),4243
P7,Bronson Ave & University Dr,7610,7549,Brewer Park,8389
P5,Stadium Way,2951,2890,Brewer Park,3060
P2,Colonel By,630,569,Hogs Back Plaza (SW dest.),1070
P5,Stadium Way,2241,2180,Brewer Park,2349
P5,Stadium Way,1751,1690,Brewer Park,1861
P4,Stadium Way,3181,3120,Brewer Park,3290
P7,Bronson Ave & University Dr,7451,7390,Brewer Park,8220
P1,Colonel By,240,179,Hogs Back Plaza (SW dest.),446
P5,Stadium Way,399,338,Brewer Park,500
P7,Bronson Ave & University Dr,4682,4621,Brewer Park,5159
P7,Bronson Ave & University Dr,4657,4596,Brewer Park,5127
P7,Bronson Ave & University Dr,5661,5600,Brewer Park,6135
P6,Colonel By,803,742,Hogs Back Plaza (SW dest.),1337
P7,Bronson Ave & University Dr,8581,8520,Brewer Park,9050
P7,Bronson Ave & University Dr,7569,7508,Brewer Park,8038
P6,Colonel By,1134,1073,Hogs Back Plaza (SW dest.),1880
P7,Bronson Ave & University Dr,7134,7073,Brewer Park,7620
P7,Bronson Ave & University Dr,7209,7148,Brewer Park,7682
P3,Stadium Way,3541,3480,Brewer Park,3649
P7,Bronson Ave & University Dr,6049,5988,Brewer Park,6526
P6,Colonel By,3532,3471,Hogs Back Plaza (SW dest.),4603
P5,Stadium Way,1212,1151,Brewer Park,1312
P5,Stadium Way,1754,1693,Brewer Park,1865
P7,Bronson Ave & University Dr,4913,4852,Brewer Park,5385
P5,Stadium Way,650,589,Brewer Park,763
P7,Bronson Ave & University Dr,5393,5332,Brewer Park,5856
P7,Bronson Ave & University Dr,116,55,Brewer Park,4460
P6,Colonel By,1081,1020,Hogs Back Plaza (SW dest.),1796
P1,Colonel By,388,327,Hogs Back Plaza (SW dest.),619
P6,Colonel By,1549,1488,Hogs Back Plaza (SW dest.),2519
P7,Bronson Ave & University Dr,4422,4361,Brewer Park,4887
P6,Colonel By,1196,1135,Hogs Back Plaza (SW dest.),1975
P4,Stadium Way,573,512,Brewer Park,687
P7,Bronson Ave & University Dr,158,97,Brewer Park,4521
P6,Colonel By,1508,1447,Hogs Back Plaza (SW dest.),2466
P2,Colonel By,576,515,Hogs Back Plaza (SW dest.),976
P7,Bronson Ave & University Dr,4671,4610,Brewer Park,5146
P7,Bronson Ave & University Dr,5396,5335,Brewer Park,5861
P5,Stadium Way,212,151,Brewer Park,256
P7,Bronson Ave & University Dr,4606,4545,Brewer Park,5076
P5,Stadium Way,1501,1440,Brewer Park,1610
P4,Stadium Way,4318,4257,Brewer Park,4427
P5,Stadium Way,1488,1427,Brewer Park,1597
P7,Bronson Ave & University Dr,7324,7263,Brewer Park,7797
P7,Bronson Ave & University Dr,4867,4806,Brewer Park,5345
P7,Bronson Ave & University Dr,7541,7480,Brewer Park,8013
P7,Bronson Ave & University Dr,6983,6922,Brewer Park,7464
P7,Bronson Ave & University Dr,8556,8495,Brewer Park,9008
P6,Colonel By,3396,3335,Hogs Back Plaza (SW dest.),4470
P6,Colonel By,972,911,Hogs Back Plaza (SW dest.),1612
P2,Colonel By,502,441,Hogs Back Plaza (SW dest.),836
P6,Colonel By,2601,2540,Hogs Back Plaza (SW dest.),3668
P4,Stadium Way,4105,4044,Brewer Park,4216
P5,Stadium Way,1172,1111,Brewer Park,1276
P7,Bronson Ave & University Dr,7145,7084,Brewer Park,7629
P7,Bronson Ave & University Dr,5919,5858,Brewer Park,6398
P5,Stadium Way,1289,1228,Brewer Park,1388
P7,Bronson Ave & University Dr,7128,7067,Brewer Park,7607
P6,Colonel By,3371,3310,Hogs Back Plaza (SW dest.),4456
P7,Bronson Ave & University Dr,271,210,Brewer Park,4670
P4,Stadium Way,2542,2481,Brewer Park,2648
P5,Stadium Way,2397,2336,Brewer Park,2505
P5,Stadium Way,336,275,Brewer Park,415
P3,Stadium Way,3504,3443,Brewer Park,3610
P5,Stadium Way,2884,2823,Brewer Park,2996
P6,Colonel By,1450,1389,Hogs Back Plaza (SW dest.),2378
P7,Bronson Ave & University Dr,6623,6562,Brewer Park,7093
P7,Bronson Ave & University Dr,5357,5296,Brewer Park,5819
P4,Stadium Way,4243,4182,Brewer Park,4357
P6,Colonel By,949,888,Hogs Back Plaza (SW dest.),1575
P5,Stadium Way,965,904,Brewer Park,1080
P5,Stadium Way,2845,2784,Brewer Park,2948
P6,Colonel By,2224,2163,Hogs Back Plaza (SW dest.),3317
P4,Stadium Way,3252,3191,Brewer Park,3367
P2,Colonel By,562,501,Hogs Back Plaza (SW dest.),946
P5,Stadium Way,2814,2753,Brewer Park,2923
P5,Stadium Way,248,187,Brewer Park,298
P7,Bronson Ave & University Dr,7036,6975,Brewer Park,7507
P5,Stadium Way,1578,1517,Brewer Park,1689
P3,Stadium Way,3260,3199,Brewer Park,3376
P7,Bronson Ave & University Dr,4700,4639,Brewer Park,5180
P3,Stadium Way,3503,3442,Brewer Park,3606
P6,Colonel By,3447,3386,Hogs Back Plaza (SW dest.),4530
P7,Bronson Ave & University Dr,4746,4685,Brewer Park,5216
P5,Stadium Way,1784,1723,Brewer Park,1896
P6,Colonel By,2061,2000,Hogs Back Plaza (SW dest.),3130
P7,Bronson Ave & University Dr,5619,5558,Brewer Park,6084
P3,Stadium Way,3419,3358,Brewer Park,3532
P6,Colonel By,1359,1298,Hogs Back Plaza (SW dest.),2228
P5,Stadium Way,208,147,Brewer Park,247
P6,Colonel By,1991,1930,Hogs Back Plaza (SW dest.),3055
P6,Colonel By,906,845,Hogs Back Plaza (SW dest.),1504
P7,Bronson Ave & University Dr,7299,7238,Brewer Park,7768
P3,Stadium Way,3738,3677,Brewer Park,3847
P6,Colonel By,3634,3573,Hogs Back Plaza (SW dest.),4694
P6,Colonel By,1332,1271,Hogs Back Plaza (SW dest.),2185
P6,Colonel By,1301,1240,Hogs Back Plaza (SW dest.),2135
P7,Bronson Ave & University Dr,5880,5819,Brewer Park,6356
P3,Stadium Way,3785,3724,Brewer Park,3886
P6,Colonel By,2605,2544,Hogs Back Plaza (SW dest.),3676
P6,Colonel By,2982,2921,Hogs Back Plaza (SW dest.),4046
P5,Stadium Way,659,598,Brewer Park,771
P6,Colonel By,1480,1419,Hogs Back Plaza (SW dest.),2424
P3,Stadium Way,3291,3230,Brewer Park,3402
P7,Bronson Ave & University Dr,5427,5366,Brewer Park,5894
P7,Bronson Ave & University Dr,7445,7384,Brewer Park,8216
P6,Colonel By,859,798,Hogs Back Plaza (SW dest.),1434
P7,Bronson Ave & University Dr,6264,6203,Brewer Park,7046
P4,Stadium Way,4123,4062,Brewer Park,4239
P5,Stadium Way,995,934,Brewer Park,1098
P7,Bronson Ave & University Dr,7419,7358,Brewer Park,7887
P6,Colonel By,2184,2123,Hogs Back Plaza (SW dest.),3279
P7,Bronson Ave & University Dr,4951,4890,Brewer Park,5416
P6,Colonel By,2144,2083,Hogs Back Plaza (SW dest.),3235
P6,Colonel By,670,609,Hogs Back Plaza (SW dest.),1129
P7,Bronson Ave & University Dr,7745,7684,Brewer Park,8540
P6,Colonel By,2466,2405,Hogs Back Plaza (SW dest.),3553
P5,Stadium Way,1921,1860,Brewer Park,2021
P5,Stadium Way,402,341,Brewer Park,504
P7,Bronson Ave & University Dr,7985,7924,Brewer Park,8787
P2,Colonel By,622,561,Hogs Back Plaza (SW dest.),1050
P5,Stadium Way,1570,1509,Brewer Park,1684
P7,Bronson Ave & University Dr,7133,7072,Brewer Park,7616
P4,Stadium Way,4175,4114,Brewer Park,4286
P6,Colonel By,1553,1492,Hogs Back Plaza (SW dest.),2527
P5,Stadium Way,998,937,Brewer Park,1103
P5,Stadium Way,1581,1520,Brewer Park,1694
P6,Colonel By,3135,3074,Hogs Back Plaza (SW dest.),4223
P6,Colonel By,1651,1590,Hogs Back Plaza (SW dest.),2691
P7,Bronson Ave & University Dr,6315,6254,Brewer Park,6782
P6,Colonel By,3093,3032,Hogs Back Plaza (SW dest.),4177
P7,Bronson Ave & University Dr,154,93,Brewer Park,4516
P3,Stadium Way,3916,3855,Brewer Park,4029
P5,Stadium Way,1584,1523,Brewer Park,1698
P5,Stadium Way,118,57,Brewer Park,140
P5,Stadium Way,1790,1729,Brewer Park,1905
P1,Colonel By,399,338,Hogs Back Plaza (SW dest.),635
P4,Stadium Way,4232,4171,Brewer Park,4344
P6,Colonel By,862,801,Hogs Back Plaza (SW dest.),1438
P6,Colonel By,1731,1670,Hogs Back Plaza (SW dest.),2807
P7,Bronson Ave & University Dr,6241,6180,Brewer Park,7028
P7,Bronson Ave & University Dr,6780,6719,Brewer Park,7247
P3,Stadium Way,3632,3571,Brewer Park,3747
P6,Colonel By,878,817,Hogs Back Plaza (SW dest.),1455
P6,Colonel By,1536,1475,Hogs Back Plaza (SW dest.),2495
P5,Stadium Way,2975,2914,Brewer Park,3078
P7,Bronson Ave & University Dr,129,68,Brewer Park,4476
P5,Stadium Way,3030,2969,Brewer Park,3139
P7,Bronson Ave & University Dr,6140,6079,Brewer Park,6914
P3,Stadium Way,3434,3373,Brewer Park,3549
P7,Bronson Ave & University Dr,5463,5402,Brewer Park,5927
P7,Bronson Ave & University Dr,5265,5204,Brewer Park,5726
P6,Colonel By,1265,1204,Hogs Back Plaza (SW dest.),2092
P7,Bronson Ave & University Dr,7626,7565,Brewer Park,8411
P7,Bronson Ave & University Dr,235,174,Brewer Park,4621
P1,Colonel By,248,187,Hogs Back Plaza (SW dest.),455
P7,Bronson Ave & University Dr,5078,5017,Brewer Park,5554
P3,Stadium Way,3536,3475,Brewer Park,3640
P5,Stadium Way,2290,2229,Brewer Park,2395
P6,Colonel By,1695,1634,Hogs Back Plaza (SW dest.),2765
P7,Bronson Ave & University Dr,7459,7398,Brewer Park,7922
P7,Bronson Ave & University Dr,4365,4304,Brewer Park,4837
P6,Colonel By,1891,1830,Hogs Back Plaza (SW dest.),2988
P6,Colonel By,882,821,Hogs Back Plaza (SW dest.),1463
P7,Bronson Ave & University Dr,5332,5271,Brewer Park,5802
P5,Stadium Way,1070,1009,Brewer Park,1177
P6,Colonel By,2297,2236,Hogs Back Plaza (SW dest.),3360
P2,Colonel By,558,497,Hogs Back Plaza (SW dest.),937
P7,Bronson Ave & University Dr,5284,5223,Brewer Park,5760
P6,Colonel By,3176,3115,Hogs Back Plaza (SW dest.),4247
P5,Stadium Way,722,661,Brewer Park,830
P5,Stadium Way,971,910,Brewer Park,1084
P7,Bronson Ave & University Dr,8445,8384,Brewer Park,8914
P5,Stadium Way,1699,1638,Brewer Park,1806
P6,Colonel By,1860,1799,Hogs Back Plaza (SW dest.),2943
P7,Bronson Ave & University Dr,5900,5839,Brewer Park,6371
P5,Stadium Way,2324,2263,Brewer Park,2439
P5,Stadium Way,753,692,Brewer Park,865
P7,Bronson Ave & University Dr,4510,4449,Brewer Park,4978
P6,Colonel By,1684,1623,Hogs Back Plaza (SW dest.),2744
P7,Bronson Ave & University Dr,7026,6965,Brewer Park,7500
P5,Stadium Way,1689,1628,Brewer Park,1802
P6,Colonel By,2333,2272,Hogs Back Plaza (SW dest.),3409
P5,Stadium Way,1678,1617,Brewer Park,1784
P5,Stadium Way,728,667,Brewer Park,834
P7,Bronson Ave & University Dr,122,61,Brewer Park,4468
P6,Colonel By,2353,2292,Hogs Back Plaza (SW dest.),3426
P7,Bronson Ave & University Dr,7124,7063,Brewer Park,7599
P7,Bronson Ave & University Dr,4494,4433,Brewer Park,4957
P6,Colonel By,784,723,Hogs Back Plaza (SW dest.),1308
P1,Colonel By,432,371,Hogs Back Plaza (SW dest.),671
P3,Stadium Way,3851,3790,Brewer Park,3964
P6,Colonel By,1325,1264,Hogs Back Plaza (SW dest.),2172
P6,Colonel By,2680,2619,Hogs Back Plaza (SW dest.),3746
P6,Colonel By,2500,2439,Hogs Back Plaza (SW dest.),3586
P5,Stadium Way,2015,1954,Brewer Park,2121
P5,Stadium Way,1374,1313,Brewer Park,1477
P6,Colonel By,892,831,Hogs Back Plaza (SW dest.),1481
P7,Bronson Ave & University Dr,6705,6644,Brewer Park,7177
P6,Colonel By,1310,1249,Hogs Back Plaza (SW dest.),2147
P7,Bronson Ave & University Dr,6969,6908,Brewer Park,7438
P5,Stadium Way,973,912,Brewer Park,1089
P5,Stadium Way,1413,1352,Brewer Park,1512
P6,Colonel By,3054,2993,Hogs Back Plaza (SW dest.),4121
P6,Colonel By,3102,3041,Hogs Back Plaza (SW dest.),4187
P7,Bronson Ave & University Dr,5103,5042,Brewer Park,5579
P7,Bronson Ave & University Dr,4667,4606,Brewer Park,5141
P7,Bronson Ave & University Dr,6278,6217,Brewer Park,6748
P5,Stadium Way,288,227,Brewer Park,354
P7,Bronson Ave & University Dr,4551,4490,Brewer Park,5024
P7,Bronson Ave & University Dr,6962,6901,Brewer Park,7426
P6,Colonel By,3344,3283,Hogs Back Plaza (SW dest.),4424
P7,Bronson Ave & University Dr,7468,7407,Brewer Park,8241
P4,Stadium Way,4068,4007,Brewer Park,4177
P7,Bronson Ave & University Dr,8405,8344,Brewer Park,8878
P3,Stadium Way,3410,3349,Brewer Park,3520
P6,Colonel By,2872,2811,Hogs Back Plaza (SW dest.),3943
P5,Stadium Way,1304,1243,Brewer Park,1405
P6,Colonel By,800,739,Hogs Back Plaza (SW dest.),1333
P7,Bronson Ave & University Dr,6096,6035,Brewer Park,6567
P5,Stadium Way,133,72,Brewer Park,155
P7,Bronson Ave & University Dr,237,176,Brewer Park,4626
P6,Colonel By,2606,2545,Hogs Back Plaza (SW dest.),3680
P5,Stadium Way,792,731,Brewer Park,899
P6,Colonel By,1577,1516,Hogs Back Plaza (SW dest.),2567
P7,Bronson Ave & University Dr,6094,6033,Brewer Park,6868
P6,Colonel By,1048,987,Hogs Back Plaza (SW dest.),1735
P7,Bronson Ave & University Dr,6295,6234,Brewer Park,7080
P7,Bronson Ave & University Dr,7105,7044,Brewer Park,7574
P5,Stadium Way,620,559,Brewer Park,733
P7,Bronson Ave & University Dr,6260,6199,Brewer Park,6731
P5,Stadium Way,853,792,Brewer Park,966
P6,Colonel By,1847,1786,Hogs Back Plaza (SW dest.),2935
P7,Bronson Ave & University Dr,5885,5824,Brewer Park,6364
P7,Bronson Ave & University Dr,7864,7803,Brewer Park,8657
P7,Bronson Ave & University Dr,7101,7040,Brewer Park,7570
P5,Stadium Way,2758,2697,Brewer Park,2868
P6,Colonel By,954,893,Hogs Back Plaza (SW dest.),1579
P5,Stadium Way,503,442,Brewer Park,618
P7,Bronson Ave & University Dr,7617,7556,Brewer Park,8083
P6,Colonel By,1287,1226,Hogs Back Plaza (SW dest.),2127
P6,Colonel By,3846,3785,Hogs Back Plaza (SW dest.),4906
P6,Colonel By,979,918,Hogs Back Plaza (SW dest.),1625
P3,Stadium Way,3246,3185,Brewer Park,3359
P5,Stadium Way,370,309,Brewer Park,463
P7,Bronson Ave & University Dr,4310,4249,Brewer Park,4786
P5,Stadium Way,1974,1913,Brewer Park,2077
P7,Bronson Ave & University Dr,151,90,Brewer Park,4512
P6,Colonel By,2955,2894,Hogs Back Plaza (SW dest.),4033
P6,Colonel By,3521,3460,Hogs Back Plaza (SW dest.),4579
P5,Stadium Way,1554,1493,Brewer Park,1655
P6,Colonel By,3334,3273,Hogs Back Plaza (SW dest.),4412
P7,Bronson Ave & University Dr,8613,8552,Brewer Park,9063
P5,Stadium Way,409,348,Brewer Park,512
P6,Colonel By,2300,2239,Hogs Back Plaza (SW dest.),3364
P7,Bronson Ave & University Dr,7268,7207,Brewer Park,7742
P7,Bronson Ave & University Dr,8682,8621,Brewer Park,9153
P1,Colonel By,163,102,Hogs Back Plaza (SW dest.),353
P6,Colonel By,2851,2790,Hogs Back Plaza (SW dest.),3926
P7,Bronson Ave & University Dr,6749,6688,Brewer Park,7211
P7,Bronson Ave & University Dr,4973,4912,Brewer Park,5440
P7,Bronson Ave & University Dr,4836,4775,Brewer Park,5321
P7,Bronson Ave & University Dr,5622,5561,Brewer Park,6089
P6,Colonel By,1907,1846,Hogs Back Plaza (SW dest.),3009
P2,Colonel By,219,158,Hogs Back Plaza (SW dest.),780
P7,Bronson Ave & University Dr,7680,7619,Brewer Park,8161
P3,Stadium Way,3659,3598,Brewer Park,3769
P6,Colonel By,1155,1094,Hogs Back Plaza (SW dest.),1909
P6,Colonel By,815,754,Hogs Back Plaza (SW dest.),1362
P6,Colonel By,2841,2780,Hogs Back Plaza (SW dest.),3914
P7,Bronson Ave & University Dr,7264,7203,Brewer Park,7734
P4,Stadium Way,4251,4190,Brewer Park,4365
P1,Colonel By,442,381,Hogs Back Plaza (SW dest.),682
P7,Bronson Ave & University Dr,5594,5533,Brewer Park,6059
P6,Colonel By,3761,3700,Hogs Back Plaza (SW dest.),4815
P2,Colonel By,154,93,Hogs Back Plaza (SW dest.),623
P7,Bronson Ave & University Dr,98,37,Brewer Park,4444
P6,Colonel By,1413,1352,Hogs Back Plaza (SW dest.),2331
P6,Colonel By,1459,1398,Hogs Back Plaza (SW dest.),2394
P7,Bronson Ave & University Dr,5477,5416,Brewer Park,5949
P6,Colonel By,3432,3371,Hogs Back Plaza (SW dest.),4508
P6,Colonel By,849,788,Hogs Back Plaza (SW dest.),1421
P7,Bronson Ave & University Dr,7260,7199,Brewer Park,7729
P7,Bronson Ave & University Dr,7570,7509,Brewer Park,8346
P6,Colonel By,1453,1392,Hogs Back Plaza (SW dest.),2386
P7,Bronson Ave & University Dr,5929,5868,Brewer Park,6410
P6,Colonel By,3420,3359,Hogs Back Plaza (SW dest.),4492
P6,Colonel By,2390,2329,Hogs Back Plaza (SW dest.),3479
P7,Bronson Ave & University Dr,6701,6640,Brewer Park,7169
P5,Stadium Way,308,247,Brewer Park,378
P6,Colonel By,1104,1043,Hogs Back Plaza (SW dest.),1822
P7,Bronson Ave & University Dr,6155,6094,Brewer Park,6927
P5,Stadium Way,2299,2238,Brewer Park,2408
P7,Bronson Ave & University Dr,5005,4944,Brewer Park,5478
P7,Bronson Ave & University Dr,5882,5821,Brewer Park,6360
P7,Bronson Ave & University Dr,8485,8424,Brewer Park,8956
P2,Colonel By,175,114,Hogs Back Plaza (SW dest.),729
P3,Stadium Way,3397,3336,Brewer Park,3508
P6,Colonel By,3235,3174,Hogs Back Plaza (SW dest.),4322
P3,Stadium Way,3213,3152,Brewer Park,3322
P5,Stadium Way,1322,1261,Brewer Park,1435
P7,Bronson Ave & University Dr,6159,6098,Brewer Park,6646
P2,Colonel By,604,543,Hogs Back Plaza (SW dest.),1018
P7,Bronson Ave & University Dr,7001,6940,Brewer Park,7472
P5,Stadium Way,2749,2688,Brewer Park,2860
P5,Stadium Way,887,826,Brewer Park,994
P7,Bronson Ave & University Dr,7686,7625,Brewer Park,8467
P6,Colonel By,3706,3645,Hogs Back Plaza (SW dest.),4767
P6,Colonel By,2460,2399,Hogs Back Plaza (SW dest.),3548
P7,Bronson Ave & University Dr,4294,4233,Brewer Park,4762
P6,Colonel By,904,843,Hogs Back Plaza (SW dest.),1499
P3,Stadium Way,3506,3445,Brewer Park,3614
P7,Bronson Ave & University Dr,7966,7905,Brewer Park,8765
P4,Stadium Way,2987,2926,Brewer Park,3096
P7,Bronson Ave & University Dr,6713,6652,Brewer Park,7185
P5,Stadium Way,148,87,Brewer Park,172
P6,Colonel By,1161,1100,Hogs Back Plaza (SW dest.),1921
P7,Bronson Ave & University Dr,5440,5379,Brewer Park,5907
P6,Colonel By,2775,2714,Hogs Back Plaza (SW dest.),3845
P6,Colonel By,1382,1321,Hogs Back Plaza (SW dest.),2275
P3,Stadium Way,3572,3511,Brewer Park,3686
P6,Colonel By,3183,3122,Hogs Back Plaza (SW dest.),4261
P6,Colonel By,3322,3261,Hogs Back Plaza (SW dest.),4398
P7,Bronson Ave & University Dr,7321,7260,Brewer Park,7793
P5,Stadium Way,494,433,Brewer Park,600
P5,Stadium Way,320,259,Brewer Park,396
P7,Bronson Ave & University Dr,7677,7616,Brewer Park,8156
P5,Stadium Way,473,412,Brewer Park,575
P5,Stadium Way,556,495,Brewer Park,670
P6,Colonel By,687,626,Hogs Back Plaza (SW dest.),1157
P6,Colonel By,1503,1442,Hogs Back Plaza (SW dest.),2458
P2,Colonel By,579,518,Hogs Back Plaza (SW dest.),980
P7,Bronson Ave & University Dr,5016,4955,Brewer Park,5489
P5,Stadium Way,1799,1738,Brewer Park,1916
P7,Bronson Ave & University Dr,6000,5939,Brewer Park,6778
P6,Colonel By,1694,1633,Hogs Back Plaza (SW dest.),2761
P7,Bronson Ave & University Dr,7337,7276,Brewer Park,7815
P7,Bronson Ave & University Dr,6903,6842,Brewer Park,7372
P7,Bronson Ave & University Dr,136,75,Brewer Park,4490
P7,Bronson Ave & University Dr,4869,4808,Brewer Park,5350
P7,Bronson Ave & University Dr,6118,6057,Brewer Park,6592
P7,Bronson Ave & University Dr,7619,7558,Brewer Park,8397
P5,Stadium Way,217,156,Brewer Park,265
P5,Stadium Way,2445,2384,Brewer Park,2548
P7,Bronson Ave & University Dr,7524,7463,Brewer Park,7996
P6,Colonel By,1411,1350,Hogs Back Plaza (SW dest.),2327
P7,Bronson Ave & University Dr,7844,7783,Brewer Park,8640
P5,Stadium Way,2780,2719,Brewer Park,2889
P7,Bronson Ave & University Dr,6281,6220,Brewer Park,6753
P6,Colonel By,3297,3236,Hogs Back Plaza (SW dest.),4375
P5,Stadium Way,834,773,Brewer Park,948
P7,Bronson Ave & University Dr,7561,7500,Brewer Park,8021
P1,Colonel By,267,206,Hogs Back Plaza (SW dest.),476
P6,Colonel By,2748,2687,Hogs Back Plaza (SW dest.),3818
P5,Stadium Way,343,282,Brewer Park,426
P7,Bronson Ave & University Dr,4411,4350,Brewer Park,4878
P6,Colonel By,1710,1649,Hogs Back Plaza (SW dest.),2783
P5,Stadium Way,2488,2427,Brewer Park,2598
P6,Colonel By,993,932,Hogs Back Plaza (SW dest.),1647
P6,Colonel By,3056,2995,Hogs Back Plaza (SW dest.),4126
P7,Bronson Ave & University Dr,7589,7528,Brewer Park,8067
P6,Colonel By,1428,1367,Hogs Back Plaza (SW dest.),2356
P3,Stadium Way,3517,3456,Brewer Park,3623
P5,Stadium Way,2696,2635,Brewer Park,2804
P7,Bronson Ave & University Dr,7023,6962,Brewer Park,7495
P5,Stadium Way,454,393,Brewer Park,567
P7,Bronson Ave & University Dr,7582,7521,Brewer Park,8363
P6,Colonel By,1364,1303,Hogs Back Plaza (SW dest.),2241
P5,Stadium Way,501,440,Brewer Park,613
P2,Colonel By,164,103,Hogs Back Plaza (SW dest.),717
P3,Stadium Way,3848,3787,Brewer Park,3960
P7,Bronson Ave & University Dr,4416,4355,Brewer Park,4883
P2,Colonel By,488,427,Hogs Back Plaza (SW dest.),809
P7,Bronson Ave & University Dr,5133,5072,Brewer Park,5597
P7,Bronson Ave & University Dr,5576,5515,Brewer Park,6045
P5,Stadium Way,279,218,Brewer Park,341
P5,Stadium Way,221,160,Brewer Park,273
P6,Colonel By,1113,1052,Hogs Back Plaza (SW dest.),1840
P7,Bronson Ave & University Dr,7270,7209,Brewer Park,7746
P6,Colonel By,2164,2103,Hogs Back Plaza (SW dest.),3252
P6,Colonel By,2121,2060,Hogs Back Plaza (SW dest.),3190
P5,Stadium Way,2897,2836,Brewer Park,3009
P7,Bronson Ave & University Dr,4879,4818,Brewer Park,5359
P6,Colonel By,2215,2154,Hogs Back Plaza (SW dest.),3309
P7,Bronson Ave & University Dr,7654,7593,Brewer Park,8437
P4,Stadium Way,4331,4270,Brewer Park,4439
P7,Bronson Ave & University Dr,7325,7264,Brewer Park,7801
P7,Bronson Ave & University Dr,8658,8597,Brewer Park,9109
P7,Bronson Ave & University Dr,5729,5668,Brewer Park,6201
P4,Stadium Way,4076,4015,Brewer Park,4190
P6,Colonel By,2755,2694,Hogs Back Plaza (SW dest.),3822
P3,Stadium Way,3217,3156,Brewer Park,3329
P6,Colonel By,1790,1729,Hogs Back Plaza (SW dest.),2880
P7,Bronson Ave & University Dr,6822,6761,Brewer Park,7293
P6,Colonel By,1384,1323,Hogs Back Plaza (SW dest.),2278
P7,Bronson Ave & University Dr,6128,6067,Brewer Park,6902
P7,Bronson Ave & University Dr,5992,5931,Brewer Park,6766
P7,Bronson Ave & University Dr,5646,5585,Brewer Park,6108
P6,Colonel By,807,746,Hogs Back Plaza (SW dest.),1346
P6,Colonel By,2696,2635,Hogs Back Plaza (SW dest.),3764
P5,Stadium Way,2609,2548,Brewer Park,2714
P1,Colonel By,298,237,Hogs Back Plaza (SW dest.),514
P7,Bronson Ave & University Dr,7141,7080,Brewer Park,7624
P3,Stadium Way,3898,3837,Brewer Park,4011
P7,Bronson Ave & University Dr,4806,4745,Brewer Park,5283
P3,Stadium Way,3346,3285,Brewer Park,3459
P3,Stadium Way,3527,3466,Brewer Park,3628
P5,Stadium Way,2539,2478,Brewer Park,2643
P5,Stadium Way,2937,2876,Brewer Park,3044
P6,Colonel By,2767,2706,Hogs Back Plaza (SW dest.),3840
P7,Bronson Ave & University Dr,5561,5500,Brewer Park,6033
P7,Bronson Ave & University Dr,5625,5564,Brewer Park,6093
P5,Stadium Way,1001,940,Brewer Park,1107
P7,Bronson Ave & University Dr,6298,6237,Brewer Park,6774
P7,Bronson Ave & University Dr,7598,7537,Brewer Park,8371
P5,Stadium Way,162,101,Brewer Park,187
P7,Bronson Ave & University Dr,7514,7453,Brewer Park,7987
P7,Bronson Ave & University Dr,5823,5762,Brewer Park,6288
P6,Colonel By,1253,1192,Hogs Back Plaza (SW dest.),2069
P5,Stadium Way,1445,1384,Brewer Park,1554
P5,Stadium Way,3092,3031,Brewer Park,3212
P5,Stadium Way,1083,1022,Brewer Park,1190
P2,Colonel By,521,460,Hogs Back Plaza (SW dest.),874
P2,Colonel By,483,422,Hogs Back Plaza (SW dest.),797
P7,Bronson Ave & University Dr,249,188,Brewer Park,4643
P5,Stadium Way,3044,2983,Brewer Park,3157
P5,Stadium Way,1292,1231,Brewer Park,1393
P7,Bronson Ave & University Dr,5278,5217,Brewer Park,5747
P4,Stadium Way,2253,2192,Brewer Park,2366
P7,Bronson Ave & University Dr,7464,7403,Brewer Park,8228
P6,Colonel By,2528,2467,Hogs Back Plaza (SW dest.),3603
P7,Bronson Ave & University Dr,7828,7767,Brewer Park,8627
P6,Colonel By,1886,1825,Hogs Back Plaza (SW dest.),2983
P5,Stadium Way,538,477,Brewer Park,648
P5,Stadium Way,1376,1315,Brewer Park,1482
P3,Stadium Way,3600,3539,Brewer Park,3704
P5,Stadium Way,640,579,Brewer Park,750
P5,Stadium Way,1367,1306,Brewer Park,1465
P7,Bronson Ave & University Dr,8454,8393,Brewer Park,8927
P7,Bronson Ave & University Dr,7331,7270,Brewer Park,7811
P7,Bronson Ave & University Dr,5449,5388,Brewer Park,5916
P6,Colonel By,1245,1184,Hogs Back Plaza (SW dest.),2056
P5,Stadium Way,1311,1250,Brewer Park,1418
P6,Colonel By,1220,1159,Hogs Back Plaza (SW dest.),2016
P7,Bronson Ave & University Dr,4773,4712,Brewer Park,5248
P7,Bronson Ave & University Dr,7705,7644,Brewer Park,8490
P3,Stadium Way,3320,3259,Brewer Park,3433
P5,Stadium Way,1668,1607,Brewer Park,1776
P4,Stadium Way,4029,3968,Brewer Park,4138
P7,Bronson Ave & University Dr,5397,5336,Brewer Park,5865
P7,Bronson Ave & University Dr,7464,7403,Brewer Park,7930
P5,Stadium Way,177,116,Brewer Park,207
P6,Colonel By,3797,3736,Hogs Back Plaza (SW dest.),4863
P5,Stadium Way,1612,1551,Brewer Park,1726
